,HIOS ID,HIOS INPUTTED INSURANCE COMPANY NAME_2014,STATE_2014,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE)_2014,"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)_2014",Not-For-Profit:_2014,HHS RISK ADJUSTMENT TRANSFERS AMOUNT (SMALL GROUP MARKET)_2014,7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,7.4Membermonths7HealthInsuranceSMALLGROUPTotalasof3/31/15_2014,1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,1.1Directpremiumwritten7HealthInsuranceSMALLGROUPTotalasof3/31/15_2014,2.16Totalincurredclaims7HealthInsuranceSMALLGROUPTotalasof3/31/15_2014,IndPremiumPMM_2014,IndCostsPMM_2014,IndRTPMM_2014,IndLossAPMM_2014,IndLossBPMM_2014,SGPremiumPMM_2014,SGCostsPMM_2014,SGRTPMM_2014,SGLossAPMM_2014,SGLossBPMM_2014,HIOS INPUTTED INSURANCE COMPANY NAME_2015,STATE_2015,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE)_2015,"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)_2015",Not-For-Profit:_2015,HHS RISK ADJUSTMENT TRANSFERS AMOUNT (SMALL GROUP MARKET)_2015,7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,7.4Membermonths7HealthInsuranceSMALLGROUPTotalasof3/31/15_2015,1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,1.1Directpremiumwritten7HealthInsuranceSMALLGROUPTotalasof3/31/15_2015,2.16Totalincurredclaims7HealthInsuranceSMALLGROUPTotalasof3/31/15_2015,IndPremiumPMM_2015,IndCostsPMM_2015,IndRTPMM_2015,IndLossAPMM_2015,IndLossBPMM_2015,SGPremiumPMM_2015,SGCostsPMM_2015,SGRTPMM_2015,SGLossAPMM_2015,SGLossBPMM_2015,HIOS INPUTTED INSURANCE COMPANY NAME,STATE,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE),"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)",Not-For-Profit:,HHS RISK ADJUSTMENT TRANSFERS AMOUNT (SMALL GROUP MARKET),7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15,7.4Membermonths7HealthInsuranceSMALLGROUPTotalasof3/31/15,1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15,2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15,1.1Directpremiumwritten7HealthInsuranceSMALLGROUPTotalasof3/31/15,2.16Totalincurredclaims7HealthInsuranceSMALLGROUPTotalasof3/31/15,IndPremiumPMM,IndCostsPMM,IndRTPMM,IndLossAPMM,IndLossBPMM,SGPremiumPMM,SGCostsPMM,SGRTPMM,SGLossAPMM,SGLossBPMM
170,66083,"Humana Health Plan of Ohio, Inc.",OH,8894210.03,-6379256.85,No,683165.75,127142,337804,38643605.76,47386987.32,116475319.6,85240225.98,303.9405213,372.7091545,-50.17426853,-68.76863318,-118.9429017,344.8014813,252.3363429,2.022373181,92.46513842,94.4875116,"Humana Health Plan of Ohio, Inc.",OH,5155494.73,-1928407.65,No,-2483141.65,113702,337779,37209008.31,40856750.46,127457467.1,94774318.63,327.2502534,359.331854,-16.96019111,-32.08160059,-49.0417917,377.3398201,280.5808491,-7.3513796,96.75897101,89.40759141,"Humana Health Plan of Ohio, Inc.",OH,1676810.6,-415576.63,No,-3325716.01,79134,282163,27809359.49,27429005.53,116584831.6,85382389.43,351.4211273,346.614673,-5.251555968,4.806454369,-0.4451016,413.1825633,302.5995238,-11.78650642,110.5830395,98.79653307
171,60536,"Avera Health Plans, Inc.",SD,10895393.31,-1014430.34,No,-359596.3,109609,52252,39298032.76,57305594.51,17786644,13827330.59,358.5292518,522.8183316,-9.254991287,-164.2890798,-173.5440711,340.4012095,264.6277767,-6.881962413,75.77343279,68.89147037,"Avera Health Plans, Inc.",SD,7492141.61,3672370.39,No,-81015.67,139552,48369,44433569,69065181,16174947,17086011,318.4015206,494.906422,26.31542644,-176.5049014,-150.189475,334.4073063,353.2430069,-1.674950278,-18.83570055,-20.51065083,"Avera Health Plans, Inc.",SD,5852231.13,-4206700.98,No,791931.37,282010,51732,102585338,109001581,18224371,16970062,363.7648949,386.5167228,-14.9168504,-22.75182795,-37.66867834,352.2842921,328.0380036,15.30834628,24.24628856,39.55463485
172,27619,Arches Mutual Insurance Company,UT,10242701.48,-3623028.92,Yes,-521777.35,149879,9108,39571614,56233518.96,2744227.45,2215035.31,264.0237391,375.1927819,-24.17302571,-111.1690428,-135.3420685,301.2985782,243.1966744,-57.28780742,58.10190382,0.814096399,Arches Mutual Insurance Company,UT,13281090.66,-13206183.16,Yes,250109,385348,44464,88767594,135527522,12056069,13425640,230.3569605,351.7016359,-34.2707972,-121.3446755,-155.6154727,271.1422499,301.9440446,5.62497751,-30.80179471,-25.1768172,,,,,,,,,,,,,,,,,,,,,,
173,20544,Time Insurance Company,GA,8301134.79,4104599.26,No,462396.82,165411,31215,39635958,44495926,11276837,9072117,239.621053,269.0022187,24.81454837,-29.3811657,-4.566617335,361.263399,290.6332532,14.81328912,70.63014576,85.44343489,Time Insurance Company,GA,12630285.95,10590785.72,No,-237705.68,176902,23198,59247314,86145427,8987257,6917232,334.9160213,486.9669478,59.86809488,-152.0509265,-92.18283162,387.4151651,298.1822571,-10.24681783,89.23290801,78.98609018,,,,,,,,,,,,,,,,,,,,,,
174,56707,Providence Health Plan,OR,8094883.08,2963920.51,Yes,1673687.32,143417,330768,41152791,46363481,134398788,105811604,286.9449995,323.2774427,20.66645175,-36.33244316,-15.66599141,406.3234291,319.8967373,5.060003749,86.42669182,91.48669557,Providence Health Plan,OR,9861302.28,-4161991.69,Yes,3092137.34,332567,339014,88766690.5,103343329,137340729.3,114660623,266.9137061,310.7443883,-12.51474647,-43.83068224,-56.34542871,405.1181641,338.2179586,9.120972408,66.9002056,76.021178,Providence Health Plan,OR,20220108.78,-36194842.92,Yes,-5563412.11,1217857,599682,399049035,440670296.7,241317707,209166249.5,327.6649352,361.8407553,-29.72010911,-34.17582007,-63.89592918,402.4094553,348.7952773,-9.27727047,53.61417801,44.33690754
175,44648,Regence Blue Shield of Idaho,ID,282450.45,371605.98,Yes,1175263.46,359158,308078,42153596,31134872,89493715,75331478,117.3678325,86.68851035,1.034658785,30.67932219,31.71398098,290.490444,244.5207967,3.814824363,45.9696473,49.78447166,Regence Blue Shield of Idaho,ID,643839.26,1002953.94,Yes,-831183.51,126390,272370,31416377,20804518,83378368,66432363,248.5669515,164.6057283,7.935389983,83.9612232,91.89661318,306.1217021,243.9048463,-3.051670558,62.21685575,59.16518519,Regence Blue Shield of Idaho,ID,764325.42,-319665.28,Yes,-1115977.31,125888,284710,33429631,28925018,95314426,73301706,265.5505767,229.767873,-2.539283172,35.78270367,33.2434205,334.777233,257.4609462,-3.919698325,77.31628675,73.39658842
176,79509,Humana Insurance Company,CO,1268061.73,1264744.68,No,139778.65,195438,11126,42583478.25,31808594.15,5631207.625,4453911.512,217.8874029,162.7554219,6.471334541,55.13198099,61.60331553,506.1304714,400.3156132,12.56324375,105.8148583,118.378102,Humana Insurance Company,CO,1442411.66,664060.25,No,-95294.25,87852,14273,23166217.33,18871983.99,6523738.48,5376488.828,263.6959583,214.8156444,7.558851819,48.88031394,56.43916576,457.0684846,376.6894716,-6.67653962,80.37901296,73.70247334,Humana Insurance Company,CO,164260.09,719860.7,No,621087.18,14536,7695,4810241,2796922.79,3726017.91,3892673.192,330.9191662,192.4135106,49.52261282,138.5056556,188.0282684,484.2128538,505.8704603,80.71308382,-21.6576065,59.05547732
177,14026,Time Insurance Company,MO,5677768.05,2064658.36,No,-12141.44,186785,16203,42701638,44326434,4135194,2759090,228.6138501,237.3126,11.05366255,-8.6987499,2.354912654,255.2116275,170.2826637,-0.74933284,84.92896377,84.17963093,Time Insurance Company,MO,3138358.14,3559221.84,No,-166224.74,134182,10270,36013379,39018665,2910700,2175518,268.3920272,290.7891148,26.52533007,-22.39708754,4.128242536,283.4177215,211.8323272,-16.18546641,71.58539435,55.39992795,,,,,,,,,,,,,,,,,,,,,,
178,49532,"BlueChoice HealthPlan of South Carolina, Inc.",SC,4157250.97,1402397.69,No,-182715.35,159284,226624,42995084,38950555,89527468,65796277,269.9271992,244.5352641,8.804385186,25.39193516,34.19632035,395.0484856,290.3323434,-0.806248897,104.7161422,103.9098933,"Blue Choice Health Plan of South Carolina, Inc.",SC,18814117.01,3622506.76,No,-3934492.42,544809,244524,189594963,211322829,108744239,80717604,348.0026266,387.8842475,6.649131641,-39.8816209,-33.23248926,444.7180604,330.1009471,-16.09041411,114.6171132,98.52669914,"BlueChoice HealthPlan of South Carolina, Inc.",SC,23997367.97,4289951.73,No,-5221980.6,1227501,345943,479156919,558511625,156734865,129185571,390.3515508,454.9989165,3.494866179,-64.64736566,-61.15249948,453.0655773,373.4302212,-15.09491621,79.63535611,64.5404399
179,70525,"QCA Health Plan, Inc.",AR,4262438.76,-5943287.09,No,-55681.1,157507,188500,43191534.2,46343131.76,60841577.98,46390373,274.2197756,294.2290296,-37.73347908,-20.00925394,-57.74273302,322.7669919,246.1027745,-0.295390451,76.6642174,76.36882695,"QCA Health Plan, Inc.",AR,10580046,6656762.38,No,-272007.5,324884,172403,115427342.7,148306395.3,56825418,47574840,355.2878649,456.4903021,20.48965902,-101.2024372,-80.71277816,329.6080579,275.9513466,-1.577742267,53.65671131,52.07896904,QCA Health Plan INC,AR,5970119.58,2856187.95,No,-59363.91,396976,112358,134121060.4,193390442.4,39388723,29120637,337.8568488,487.1590283,7.19486304,-149.3021795,-142.1073164,350.5644725,259.1772459,-0.52834609,91.38722654,90.85888045
180,50816,"Physicians Health Plan of Northern Indiana, Inc.",IN,10350382.87,-4011882.59,Yes,115029.27,140344,312530,43942528,47020160,115400714,95421696,313.1058542,335.0350567,-28.58606417,-21.92920253,-50.5152667,369.2468371,305.3201165,0.36805833,63.92672063,64.29477897,"Physicians Health Plan of Northern Indiana, Inc.",IN,7080052.99,-7085738.88,Yes,2912178.01,111408,267643,40754310,43521941.03,107896491,88348755,365.8113421,390.6536427,-63.60170616,-24.84230064,-88.4440068,403.1358601,330.0992554,10.8808301,73.03660473,83.91743483,"Physicians Health Plan of Northern Indiana, Inc.",IN,2286473.37,-2126520.47,Yes,-124000.57,73278,158896,28482808.38,32281883,69217473,54186337,388.6952207,440.5399028,-29.01990325,-51.84468217,-80.86458541,435.6149494,341.0176279,-0.780388241,94.59732152,93.81693328
181,46958,Humana Insurance Company,UT,4158821.94,2574546.01,No,-1107146.32,418934,89646,45384523.25,46358514.91,22270139.81,16626065.5,108.333349,110.6582777,6.145469239,-2.324928652,3.820540586,248.4231289,185.4635511,-12.35020324,62.95957778,50.60937454,Humana Insurance Company,UT,4094943.28,3170521.45,No,-414144.63,304972,59382,36091117.17,47593149.03,16142391.26,12561910.37,118.3423959,156.0574382,10.39610669,-37.71504223,-27.31893554,271.8398043,211.5440768,-6.974245226,60.29572749,53.32148227,Humana Insurance Company,UT,602352.46,1967946.16,No,-513885.76,216590,28720,25777038.09,26458059.81,8998696.401,7163250.029,119.0130573,122.1573471,9.086043492,-3.144289764,5.941753728,313.3250836,249.4167837,-17.89295822,63.90829986,46.01534164
182,53189,WINhealth Partners,WY,13488376.6,-6063477.37,Yes,,89500,14609,46238921,55870252,7234521,7084877,516.6359888,624.2486257,-67.7483505,-107.6126369,-175.3609874,495.2098706,484.9665959,,10.24327469,,WINhealth Partners,WY,8575326.66,-2626798.16,Yes,-31069.24,96015,16403,51883227,69331174,7748890,7399330,540.3658491,722.0869031,-27.35820611,-181.721054,-209.0792601,472.4068768,451.0961409,-1.894119368,21.31073584,19.41661647,,,,,,,,,,,,,,,,,,,,,,
183,94073,Time Insurance Company,WI,9155177.35,5745648.38,No,-145802.24,174728,39192,46309458,55624624,11098306,11853479,265.0374182,318.3498008,32.88338664,-53.31238267,-20.42899604,283.1778424,302.4463921,-3.720204123,-19.2685497,-22.98875383,Time Insurance Company,WI,3360528.96,2979855.24,No,405231.13,120758,2971,35272430,40672616,1366646,2026692,292.0918697,336.8109442,24.67625532,-44.71907451,-20.04281919,459.9952878,682.1581959,136.3955335,-222.1629081,-85.76737462,,,,,,,,,,,,,,,,,,,,,,
184,74320,Humana Health Plan,CO,8822154.98,4731745.94,No,-2841602.51,205949,173854,47543279.95,55236205.29,66526525.99,51868806.79,230.8497732,268.2033187,22.97532855,-37.35354549,-14.37821694,382.6574366,298.3469278,-16.34476348,84.31050882,67.96574534,Humana Health Plan,CO,7614421.26,6064407.53,No,3278864.95,138751,215339,41906992.59,49664673.44,84339917.42,67349024.82,302.0302022,357.9410126,43.70712665,-55.91081037,-12.20368372,391.6611363,312.7581387,15.22652631,78.9029976,94.12952391,Humana Health Plan,CO,4384982.12,19133063.67,No,-1635879.75,107490,209696,38473280.96,55122389.97,81960440.16,56969383.84,357.924281,512.814122,177.9985456,-154.889841,23.10870462,390.8536174,271.6760636,-7.801196732,119.1775538,111.3763571
185,60612,"Kaiser Foundation Health Plan, Inc.",HI,4687278.77,-10430372.26,Yes,-4366914.44,185604,321645,47878943,49630666,114632579,91878358,257.9628833,267.4008427,-56.19691526,-9.437959311,-65.63487457,356.3947178,285.6514418,-13.57681431,70.74327597,57.16646166,"Kaiser Foundation Health Plan, Inc.",HI,5420682.06,-15467100.5,Yes,-6719908.37,226746,325505,61802512,67622713,119285877,86533763,272.5627442,298.2311176,-68.21333342,-25.66837342,-93.88170684,366.464039,265.8446506,-20.64456266,100.6193883,79.97482567,"Kaiser Foundation Health Plan, Inc.",HI,2908866.08,-16511893.77,Yes,-7404335.42,192607,337455,67825946,69226372,133661771,108822491,352.1468379,359.4177366,-85.72841989,-7.270898773,-92.99931866,396.0876887,322.4800077,-21.94169717,73.60768102,51.66598385
186,92499,Sharp Health Plan,CA,10986209.85,10432568.53,Yes,-953791.37,122265,112929,48589226,63015430.38,39289431,36824423.63,397.4091195,515.4004039,85.32751425,-117.9912843,-32.66377009,347.9126796,326.0847402,-8.445938333,21.82793941,13.38200108,Sharp Health Plan,CA,9640079.06,9791489.44,Yes,-5238158.44,230438,176700,105005537,105532273,62810594,53121556,455.6780436,457.9638471,42.490776,-2.285803557,40.20497244,355.4645954,300.6313299,-29.64436016,54.83326542,25.18890526,Sharp Health Plan,CA,6648728.33,5351707.64,Yes,-9546508.28,324858,328423,131730201,122381020,121637584,97593172.1,405.5008681,376.721583,16.47399061,28.7792851,45.25327571,370.3686526,297.1569351,-29.06772144,73.21171751,44.14399607
187,38234,Aetna Life Insurance Company,VA,7604605.22,7863949.4,No,-1438865.46,177329,120318,49757615.84,53645894.85,45935331.34,33857961.34,280.5949159,302.5218371,44.34666298,-21.9269212,22.41974178,381.7827037,281.4039573,-11.95885454,100.3787463,88.41989179,Aetna Life Insurance Company,VA,5895017.54,4680612.75,No,-3364075.44,183008,156276,59806820.06,62772402.77,59765630.23,49374957.67,326.7989381,343.0035997,25.57600078,-16.2046616,9.371339176,382.4363961,315.9471555,-21.52650081,66.48924057,44.96273977,Aetna Life Insurance Company,VA,3368946.19,6921051.63,No,-5705192.92,168249,172740,61416390.01,66394656.85,69946821.18,50577754.24,365.0327194,394.6214055,41.13576681,-29.58868605,11.54708076,404.9254439,292.7970027,-33.02763066,112.1284412,79.10081058
188,34996,Nevada Health CO-OP,NV,10078725.11,-3289885.24,Yes,-340005.25,157901,4630,49833390.46,62806959.22,1426540.19,1163825.62,315.5989542,397.7616305,-20.83511339,-82.16267636,-102.9977898,308.1080324,251.3662246,-73.43525918,56.74180778,-16.6934514,Nevada Health CO-OP,NV,8846611.34,5244157.68,Yes,-711597.39,214706,9321,68155979,113125730,5077529,7920621,317.4386324,526.8866729,24.42483061,-209.4480406,-185.02321,544.7408003,849.7608626,-76.34345993,-305.0200622,-381.3635222,,,,,,,,,,,,,,,,,,,,,,
189,76680,"HMO Colorado, Inc., dba HMO Nevada",CO,12493994.43,261875.8,No,-860371.91,139712,18150,49887492.56,54875780.77,7372858.057,4445705.824,357.0737844,392.7778628,1.874397332,-35.70407846,-33.82968113,406.2180748,244.9424696,-47.40341102,161.2756051,113.8721941,HMO Colorado Inc.(Anthem BCBS),CO,9021034.94,29925.42,No,-1803127.62,193986,22133,61543183.63,65114183.23,7827837.54,5878721.06,317.2558001,335.6643429,0.154265875,-18.40854288,-18.25427701,353.6726851,265.6088673,-81.46783626,88.06381783,6.595981566,HMO Colorado Inc(Anthem BCBS),CO,6296226.19,-22957774.05,No,-5766680.6,381552,56858,136955596.5,107135236.3,23571257.33,15482642.13,358.9434638,280.7880349,-60.16945017,78.15542888,17.98597871,414.5636028,272.3036711,-101.4225017,142.2599318,40.83743009
190,29241,Priority Health Insurance Company (PHIC),MI,1980226.36,1869040.06,Yes,267097.25,260064,175745,50424136,51433723,72145049,52003450,193.8912575,197.7733289,7.186846545,-3.882071336,3.304775209,410.5098239,295.9028706,1.519799994,114.6069533,116.1267533,Priority Health Insurance Company (PHIC),MI,4303697.77,37908.56,Yes,124208.68,255090,144552,59195738,53108065,63915006,47376897,232.0582461,208.1934415,0.14860857,23.86480458,24.01341315,442.1592645,327.7498547,0.859266423,114.4094098,115.2686762,Priority Health,MI,3777289.5,5900733.25,Yes,1298105.46,274816,157168,77199778,78396996,68969175,52689110,280.9144227,285.2708576,21.47157826,-4.356434851,17.11514341,438.8245381,335.2406979,8.259349613,103.5838402,111.8431898
191,67807,Time Insurance Company,IL,6649598.67,4193476.5,No,20402.52,195256,15244,50670223,53969345,4729636,4367166,259.5066118,276.4030043,21.47681249,-16.89639243,4.580420064,310.2621359,286.4842561,1.338396746,23.77787982,25.11627657,Time Insurance Company,IL,3751122.34,5250022.24,No,-25545.56,117846,9287,36490055,37441924,3227848,1804556,309.6418631,317.719091,44.54985523,-8.077227908,36.47262733,347.5662754,194.3098956,-2.750679444,153.2563799,150.5057004,,,,,,,,,,,,,,,,,,,,,,
192,85804,LifeWise Health Plan of Oregon,OR,8722377.76,2582812.5,No,550216.1,200231,124411,50863793,58185588,40048559,27564522,254.0255655,290.5923059,12.89916397,-36.56674041,-23.66757645,321.9052897,221.5601675,4.42256794,100.3451222,104.7676902,Life Wise Health Plan of Oregon,OR,17015844.5,-19940058.64,No,-1675210.84,491563,112496,129662987,153472918,36812851,27911723,263.7769462,312.2141374,-40.56460441,-48.43719116,-89.00179558,327.2369773,248.1130262,-14.89129249,79.12395107,64.23265858,Lifewise Health Plan of Oregon,OR,4373110.76,-7611069.39,No,-756294.72,202446,92253,72185965,75936508,31102579,24731004,356.5689863,375.0951266,-37.59555333,-18.5261403,-56.12169364,337.1443639,268.0780462,-8.198050145,69.06631763,60.86826748
193,85654,HealthPartners Insurance Company,MN,10273153.62,-5217351.16,No,-820791.54,253562,200964,50895000,53127000,80818000,71333000,200.7201395,209.5227203,-20.57623445,-8.802580828,-29.37881528,402.1516291,354.9541211,-4.084271511,47.19750801,43.1132365,HealthPartners Insurance Company,MN,9288091.28,-29118111.14,No,-3345685.38,507606,194406,109802000,100347000,86708000,75880000,216.31344,197.6867886,-57.36360709,18.62665138,-38.73695571,446.0150407,390.3171713,-17.20978457,55.69786941,38.48808483,HealthPartners Insurance Company,MN,6932266.01,-55107410.5,No,-2487209.58,667739,142823,188789000,150979000,68545000,58208000,282.7287308,226.1048104,-82.52836887,56.62392042,-25.90444844,479.9297032,407.5534053,-17.41462916,72.37629794,54.96166878
194,91842,Time Insurance Company,IN,15491452.97,8505433.96,No,-90416.73,176875,36418,51102791,69262776,12686480,11646028,288.9203731,391.5916664,48.08725914,-102.6712933,-54.58403415,348.3574057,319.7876874,-2.482748366,28.56971827,26.0869699,Time Insurance Company,IN,12099166.58,15394607.15,No,472972.29,150303,20912,55542965,84176799,8195544,6342209,369.5399626,560.0473643,102.4238182,-190.5074017,-88.08358349,391.9062739,303.2808435,22.61726712,88.62543037,111.2426975,,,,,,,,,,,,,,,,,,,,,,
195,25768,"Group Health Options, Inc.",WA,9932982.42,-1364790.9,No,997685.2,166734,79175,52360996,43701177,42206517,32877124,314.0391042,262.1011731,-8.185438483,51.93793108,43.75249259,533.078838,415.2462772,12.60101295,117.8325608,130.4335737,"Group Health Options, Inc.",WA,5545446.72,84523.22,No,734961.44,105901,52334,37454117.04,36403961.6,27155876.82,21246378.51,353.6710422,343.7546539,0.798134295,9.916388325,10.71452262,518.8954947,405.9765833,14.04367027,112.9189114,126.9625817,"Group Health Options, Inc.",WA,3338075.15,2005.97,No,-5031843.29,145100,258240,48929244.58,57938583.53,91608725.6,80999106.11,337.2105071,399.3010581,0.013824742,-62.090551,-62.07672626,354.7425867,313.6582486,-19.48514285,41.08433817,21.59919532
196,22013,Regence BlueCross BlueShield of Utah,UT,4866764.79,524047.97,Yes,1299608.61,405320,512345,53408218,51268997,152168787,124559049,131.7680302,126.4901732,1.292924035,5.277857002,6.570781037,297.0045321,243.1155745,2.536588842,53.88895764,56.42554648,Regence BlueCross BlueShield of Utah,UT,4740413.21,1629776.02,Yes,-1352263.41,234400,429542,54021852,56735020,137855358,103436059,230.4686519,242.0436007,6.952969369,-11.57494881,-4.621979437,320.9356896,240.8054602,-3.148151776,80.13022941,76.98207763,Regence BlueCross BlueShield of Utah,UT,2005943.85,2957250.22,Yes,5097980.75,180687,439813,49085799,46371400,144117700,116649609,271.6620399,256.6393819,16.36670164,15.02265797,31.38935961,327.6794911,265.2254686,11.59124617,62.45402251,74.04526867
197,11269,Blue Cross Blue Shield of Wyoming,WY,7922982.99,6093726.2,Yes,-490054.01,124364,176808,53463568,56230763,74958842,64931788,429.8958541,452.146626,48.99911711,-22.25077193,26.74834518,423.9561671,367.2446269,-2.771673284,56.7115402,53.93986692,Blue Cross Blue Shield of Wyoming,WY,12716956.74,1438732.96,Yes,-735310.56,211926,180632,106424294.1,112604550,82786794,69419133,502.1766753,531.3390051,6.788845918,-29.16232978,-22.37348386,458.3174299,384.3124862,-4.070765756,74.00494375,69.934178,Blue Cross Blue Shield of Wyoming,WY,13798004.7,8489.31,Yes,-1220295.56,360037,190610,196967953,219853610,92571909,75496652,547.0769754,610.6417118,0.023578993,-63.5647364,-63.54115741,485.6613452,396.0791774,-6.402054247,89.58216778,83.18011353
198,59830,HealthPlus Insurance Company,MI,8257698.56,-3647377.54,No,-322954.15,244364,64372,55921142,59101063,26769910,20564942,228.8436185,241.8566687,-14.92600195,-13.0130502,-27.93905215,415.8626421,319.4702976,-5.016997297,96.3923445,91.3753472,Health Plus Insurance Company,MI,9028543.74,-4117248.29,No,469960.22,306867,26843,83682650,92279790,9401442,8562061,272.7000622,300.7159128,-13.41704481,-28.01585052,-41.43289533,350.2381254,318.9681109,17.50773833,31.27001453,48.77775286,,,,,,,,,,,,,,,,,,,,,,
199,26002,SelectHealth,ID,22446618.57,5450923.74,Yes,-1392526.68,205994,64205,56856522,108593032,16772402,15554924,276.0105731,527.1659951,26.46156558,-251.155422,-224.6938564,261.2320224,242.2696675,-21.68875757,18.96235496,-2.726402617,Select Health,ID,19459263.73,9855840.04,Yes,-1382800.26,278361,116813,81043959,154031972,34270847.25,32234445,291.1469602,553.3532787,35.40668427,-262.2063184,-226.7996341,293.3821343,275.9491238,-11.83772577,17.43301045,5.595284686,SelectHealth,ID,12396300.65,2728291.54,Yes,-1742435.08,442788,167642,143125602,217509208,53526475.88,54917014,323.23731,491.2265192,6.161620324,-167.9892093,-161.827589,319.290368,327.5850563,-10.39378604,-8.294688205,-18.68847425
200,83198,"Sierra Health and Life Ins Company, Inc.",NV,6624972.17,6879575.41,No,2637752.16,308590,167244,58679798.88,58742830.01,52184398.98,36938874.57,190.1545704,190.3588257,22.29357857,-0.204255258,22.08932331,312.0255374,220.8681601,15.77187917,91.15737731,106.9292565,"Sierra Health and Life Ins Company, Inc.",NV,10119419.06,4132272.63,No,72611.26,377613,239448,102774924.9,96883579.81,79708172.84,54337215.06,272.1699859,256.5684439,10.94314187,15.60154203,26.5446839,332.8830178,226.9269948,0.303244379,105.9560229,106.2592673,"Sierra Health and Life Insurance Company, Inc.",NV,8209939.49,13434434.68,No,266851.71,392267,288169,127153733.8,130694505.8,100019819.4,67882561.78,324.1509834,333.1774169,34.24818983,-9.026433526,25.2217563,347.0873668,235.5651086,0.926025041,111.5222582,112.4482832
201,18350,Hawaii Medical Service Association,HI,13001803.35,10430372.28,Yes,5740424.58,207688,1093845,58730826,70996892,430654359,376460841,282.7839163,341.8439775,50.22135261,-59.06006125,-8.83870864,393.706932,344.1628759,5.247932367,49.54405606,54.79198843,Hawaii Medical Service Association,HI,16197585.19,15467100.5,Yes,7322488.29,308670,736432,91329533,125172066,321417485,290955924,295.8808209,405.5206726,50.10885574,-109.6398516,-59.53099589,436.4523608,395.0886491,9.943196779,41.36371179,51.30690857,Hawaii Medical Service Association,HI,10348585.13,16511893.78,Yes,11809305.09,299732,754141,101291469,136715595.7,336703831,294289470.1,337.9401232,456.126125,55.08885865,-118.1860018,-63.09714318,446.4733133,390.2313627,15.65928002,56.24195064,71.90123066
