,HIOS ID,HIOS INPUTTED INSURANCE COMPANY NAME_2014,STATE_2014,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE)_2014,"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)_2014",Not-For-Profit:_2014,7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,IndPremiumPMM_2014,IndCostsPMM_2014,IndRTPMM_2014,IndReinsPMM_2014,IndLossAPMM_2014,IndLossBPMM_2014,IndLossCPMM_2014,HIOS INPUTTED INSURANCE COMPANY NAME_2015,STATE_2015,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE)_2015,"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)_2015",Not-For-Profit:_2015,7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,IndPremiumPMM_2015,IndCostsPMM_2015,IndRTPMM_2015,IndReinsPMM_2015,IndLossAPMM_2015,IndLossBPMM_2015,IndLossCPMM_2015,HIOS INPUTTED INSURANCE COMPANY NAME,STATE,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE),"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)",Not-For-Profit:,7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15,1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15,2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15,IndPremiumPMM,IndCostsPMM,IndRTPMM,IndReinsPMM,IndLossAPMM,IndLossBPMM,IndLossCPMM
281,38234,Aetna Life Insurance Company,VA,7604605.22,7863949.4,No,177329,49757615.84,53645894.85,280.5949159,302.5218371,44.34666298,42.88416006,-21.9269212,22.41974178,65.30390184,Aetna Life Insurance Company,VA,5895017.54,4680612.75,No,183008,59806820.06,62772402.77,326.7989381,343.0035997,25.57600078,32.21180243,-16.2046616,9.371339176,41.58314161,Aetna Life Insurance Company,VA,3368946.19,6921051.63,No,168249,61416390.01,66394656.85,365.0327194,394.6214055,41.13576681,20.02357333,-29.58868605,11.54708076,31.57065409
398,32673,"Humana Health Plan of Texas, Inc.",TX,53329111.45,-38610710.6,No,870873,242296504.6,305803472.2,278.2225475,351.1458872,-44.33563861,61.23638171,-72.92333968,-117.2589783,-56.02259658,"Humana Health Plan of Texas, Inc.",TX,51295201.04,-26986914.17,No,1147557,335404567.6,396706517,292.2770438,345.6965684,-23.51683983,44.69947989,-53.41952461,-76.93636444,-32.23688456,"Humana Health Plan of Texas, Inc.",TX,14209617.01,23973511.28,No,568737,185523115.2,227329575.8,326.2019443,399.7094893,42.1521921,24.98451307,-73.50754496,-31.35535286,-6.370839791
134,40788,Scott and White Health Plan,TX,1443594.34,1029126.45,Yes,29650,8581439,11188278.01,289.4245868,377.3449582,34.70915514,48.68783609,-87.92037133,-53.21121619,-4.523380101,Scott and White Health Plan,TX,6991418.55,-13412865.64,Yes,254595,78083137,92377528.02,306.695485,362.8410928,-52.68314633,27.46094208,-56.14560781,-108.8287541,-81.36781205,Scott and White Health Plan,TX,3121959.08,4400630.58,Yes,103181,19611642,57707747.49,190.0702843,559.2865691,42.64962135,30.25711207,-369.2162849,-326.5666635,-296.3095515
247,91604,Humana Insurance Company,WI,3869243.82,3660246.43,No,118386,32154163.39,34500075.4,271.6044413,291.4202304,30.91789933,32.68328873,-19.81578911,11.10211022,43.78539895,Humana Insurance Company,WI,1895119.37,596881.13,No,56804,21773912.09,16382088.94,383.3165286,288.3967492,10.50773062,33.36242817,94.91977942,105.42751,138.7899382,Humana Insurance Company,WI,3018929.45,3575498.87,No,81114,33529779.49,40321097.82,413.3661204,497.0917205,44.07992295,37.21835257,-83.72560014,-39.6456772,-2.42732463
416,49831,Premera Blue Cross,WA,58409390.63,-7124602.23,Yes,894365,344483991,303743793,385.1715921,339.6194988,-7.966101346,65.30822498,45.55209338,37.58599204,102.894217,Premera Blue Cross,WA,60171189.8,18747955.38,Yes,1100658,418268282,462242211,380.0165737,419.968974,17.03340673,54.66838001,-39.95240029,-22.91899357,31.74938644,Premera Blue Cross,WA,32382313.37,48645541.56,Yes,1101801,454395716,519514520,412.411784,471.5139304,44.15093248,29.39034669,-59.10214639,-14.95121391,14.43913277
355,91450,"Health Net of Arizona, Inc.",AZ,26048764.45,-26088803.1,No,567847,124579161,170970269,219.3886047,301.0850969,-45.94336696,45.87285739,-81.69649219,-127.6398592,-81.76700176,"Health Net of Arizona, Inc.",AZ,12625077.68,1953496.4,No,409710,93736793,139654977.4,228.7881502,340.8629943,4.767997852,30.81466813,-112.0748442,-107.3068463,-76.49217817,"Health Net of Arizona, Inc.",AZ,4433397.9,9901556.2,No,217218,60980911.78,88094557.05,280.7359969,405.5582735,45.58349768,20.40990111,-124.8222766,-79.23877888,-58.82887776
115,26539,"SHA, LLC DBA FirstCare Health Plans",TX,1960486.45,2143995.88,No,21362,6901426.81,12310190.48,323.0702561,576.2658216,100.3649415,91.77448039,-253.1955655,-152.830624,-61.05614362,"SHA, LLC DBA First Care Health Plans",TX,3006003.71,1137907.19,No,114458,26371990,30111944,230.4075731,263.0829125,9.941700799,26.26294108,-32.67533943,-22.73363863,3.529302452,"SHA, LLC",TX,5445263.34,9379089.11,No,204035,64154934,88989988,314.4310241,436.1506016,45.96804034,26.68788855,-121.7195775,-75.75153719,-49.06364864
177,10191,"Freelancers CO-OP of New Jersey, Inc.",NJ,5827111.77,9029800.73,No,32684,16019597,25023388,490.1357545,765.6158365,276.275876,178.2863716,-275.480082,0.795793966,179.0821656,"Freelancers CO-OP of New Jersey, Inc.",NJ,25518743.04,-38582686.31,No,563748,216153196,210816361,383.4216636,373.9549604,-68.43959767,45.26622363,9.466703208,-58.97289447,-13.70667084,Freelancers CO-OP of New Jersey,NJ,15360457.2,13846054.57,No,299362,128580316,201954105.8,429.5144875,674.615034,46.25187756,51.31064464,-245.1005465,-198.8486689,-147.5380243
226,23603,PacificSource Health Plans,MT,6099996.76,506533.42,Yes,92912,26110449,35304377.4,281.0234308,379.976509,5.451754563,65.65348674,-98.95307818,-93.50132362,-27.84783688,Pacific Source Health Plans,MT,7013675.92,-805324.98,Yes,122296,36162384,52480931.91,295.6955583,429.1304042,-6.585047589,57.35000262,-133.4348459,-140.0198935,-82.66989084,PacificSource Health Plans,MT,3495987.92,4481331.95,Yes,94536,38051414.26,56105698.15,402.5071323,593.485002,47.40344366,36.98049336,-190.9778697,-143.574426,-106.5939327
239,83761,Alliant Health Plans,GA,7265449.74,2745962.25,Yes,68272,29758360,37314070,435.8794235,546.550123,40.22091414,106.4191724,-110.6706996,-70.44978542,35.96938701,Alliant Health Plans,GA,10071727.5,4679043.57,Yes,151336,55822683.76,78554433,368.8658598,519.0730097,30.9182453,66.55209269,-150.2071499,-119.2889046,-52.73681193,Alliant Health Plans,GA,4838655.1,6096822.55,Yes,126994,57371368.64,71751937.82,451.7644034,565.0025814,48.0087449,38.10144653,-113.238178,-65.22943312,-27.1279866
395,87718,Regence BlueShield,WA,58586000.12,32511257.78,Yes,634134,219595069,230474233,346.2912712,363.4472099,51.26875042,92.38741358,-17.15593865,34.11281177,126.5002253,Regence BlueShield,WA,32444683.34,25715713.27,Yes,552202,200189096,218920708,362.5287413,396.4504076,46.56939538,58.75509929,-33.92166635,12.64772904,71.40282833,Regence BlueShield,WA,15120899.16,24185349.06,Yes,496278,203678116,210651995,410.411334,424.4636978,48.73347007,30.46860663,-14.0523638,34.68110628,65.1497129
270,79509,Humana Insurance Company,CO,1268061.73,1264744.68,No,195438,42583478.25,31808594.15,217.8874029,162.7554219,6.471334541,6.488306931,55.13198099,61.60331553,68.09162246,Humana Insurance Company,CO,1442411.66,664060.25,No,87852,23166217.33,18871983.99,263.6959583,214.8156444,7.558851819,16.41865478,48.88031394,56.43916576,72.85782054,Humana Insurance Company,CO,164260.09,719860.7,No,14536,4810241,2796922.79,330.9191662,192.4135106,49.52261282,11.30022633,138.5056556,188.0282684,199.3284948
358,81974,Wisconsin Physicians Svc Insurance Corp,WI,29569505.7,9253503.82,Yes,415053,129521835,159237537,312.0609537,383.6559114,22.29475228,71.2427225,-71.59495775,-49.30020547,21.94251703,Wisconsin Physicians Svc Insurance Corp,WI,18524573.8,5160942.97,Yes,313928,114358725,146607291.6,364.2832911,467.0092875,16.43989377,59.00898869,-102.7259964,-86.28610264,-27.27711396,Wisconsin Physicians Svc Insurance Corp - WI,WI,2664058.34,4335937.83,Yes,87370,35614469,37111942,407.6281218,424.7675632,49.6273072,30.49168296,-17.13944146,32.48786574,62.9795487
413,80519,"Empire HealthChoice HMO, Inc.",NY,38100183.86,-4215356.78,No,768128,339233913,281690007.2,441.637218,366.7227431,-5.487831169,49.60134751,74.91447493,69.42664376,119.0279913,"Empire HealthChoice HMO, Inc.",NY,40523011.28,31931835.18,No,869392,370877634.4,351976595.8,426.5942571,404.853732,36.72892686,46.61074783,21.7405251,58.46945196,105.0801998,"Empire HealthChoice HMO, Inc.",NY,25247614.68,36682245.97,No,734880,358456700.6,390195765.3,487.7758282,530.9652805,49.91596719,34.35610532,-43.18945229,6.7265149,41.08262022
423,39424,"Moda Health Plan, Inc.",OR,110546514.1,-31157398.15,No,1185822,388355657,470752445,327.4991162,396.984071,-26.27493684,93.2235311,-69.48495474,-95.75989158,-2.536360474,"Moda Health Plan, Inc.",OR,62768010.24,-10916304.04,No,1155876,358676896,485000522,310.3074171,419.5956331,-9.444182629,54.30341165,-109.288216,-118.7323987,-64.42898702,Moda Health Plan Inc,OR,21536686.44,33462328.92,No,652354,256991904,338079047.2,393.9454713,518.2447677,51.29474016,33.013803,-124.2992964,-73.00455624,-39.99075324
393,18558,"Blue Cross and Blue Shield of Kansas, Inc.",KS,25958565.69,7698173.07,Yes,650169,208136266,235999821,320.1264071,362.9822723,11.84026472,39.92587418,-42.85586517,-31.01560045,8.910273729,"Blue Cross and Blue Shield of Kansas, Inc.",KS,22071027.01,17980150.06,Yes,692644,220132355,284277498,317.81457,410.423678,25.9587177,31.86489309,-92.609108,-66.6503903,-34.78549721,"Blue Cross and Blue Shield of Kansas, Inc",KS,11808950.32,31581487.09,Yes,574755,215666455,273525098,375.2319771,475.8985968,54.94773789,20.54605931,-100.6666197,-45.7188818,-25.17282249
298,18350,Hawaii Medical Service Association,HI,13001803.35,10430372.28,Yes,207688,58730826,70996892,282.7839163,341.8439775,50.22135261,62.60257381,-59.06006125,-8.83870864,53.76386517,Hawaii Medical Service Association,HI,16197585.19,15467100.5,Yes,308670,91329533,125172066,295.8808209,405.5206726,50.10885574,52.47541125,-109.6398516,-59.53099589,-7.055584637,Hawaii Medical Service Association,HI,10348585.13,16511893.78,Yes,299732,101291469,136715595.7,337.9401232,456.126125,55.08885865,34.52612711,-118.1860018,-63.09714318,-28.57101607
356,88582,Health Insurance Plan of Greater New York,NY,24545381.34,-3859201.9,Yes,328572,127188051.4,122147053.1,387.0933963,371.7512542,-11.74537666,74.70320459,15.34214206,3.596765397,78.29996999,Health Insurance Plan of Greater New York,NY,11925482.58,5515480.63,Yes,273179,112500247.5,110455976.4,411.8187983,404.3355324,20.18998763,43.65446312,7.483265917,27.67325354,71.32771666,Health Insurance Plan of Greater New York,NY,4243862.71,8036080.89,Yes,145399,65575264.58,82529442.7,451.0021704,567.6066734,55.26916203,29.18770219,-116.6045029,-61.33534089,-32.1476387
374,99969,Medical Health Insuring Corp. of Ohio,OH,45396359.92,9233566.61,No,370847,151602447,189452476.1,408.8005215,510.8642543,24.89858785,122.412639,-102.0637328,-77.1651449,45.24749406,Medical Health Insuring Corp. of Ohio,OH,39155019.99,21390181.45,No,578453,232610640.7,277168184.5,402.1253943,479.1542001,36.97825312,67.68919859,-77.0288058,-40.05055268,27.63864591,Medical Mutual of Ohio,OH,19747201.84,28217818.37,No,507466,223050403,272026371,439.5376301,536.0484663,55.60533784,38.91334954,-96.51083619,-40.90549836,-1.992148814
254,37833,Unity Health Plans Insurance Corporation,WI,4934795.29,7490116.39,No,101128,34056627,41162595,336.7675322,407.0345997,74.06570277,48.79751691,-70.26706748,3.798635294,52.5961522,Unity Health Plans Insurance Corporation,WI,7185046.24,5592708.14,No,194647,67620965.18,89591632.45,347.403069,460.2774892,28.73256788,36.91321336,-112.8744202,-84.14185233,-47.22863897,Unity Health Plans Insurance Corporation,WI,4616486.19,12470418.63,No,216904,80662042,93413220.4,371.8789972,430.6661952,57.49280156,21.28354567,-58.78719802,-1.294396461,19.98914921
414,91762,AmeriHealth Ins Company of New Jersey,NJ,62373022.13,-27270588.68,No,796319,341756592,281115769.3,429.1704606,353.0190405,-34.24580938,78.32667829,76.1514201,41.90561072,120.232289,AmeriHealth Ins Company of New Jersey,NJ,49658797.4,38267701.25,No,543379,273822437,328425555,503.925321,604.4134113,70.4254328,91.38887848,-100.4880903,-30.06265746,61.32622102,AmeriHealth Ins Company of New Jersey,NJ,41759162.3,36425250.15,No,632759,312164428,442082699,493.3385823,698.6588875,57.56575592,65.9953668,-205.3203052,-147.7545493,-81.75918248
262,54235,"UnitedHealthcare of New York, Inc.",NY,9905407.05,4787190.35,No,62352,38450874.59,41822158.1,616.6742781,670.7428487,76.77685319,158.8626997,-54.06857054,22.70828265,181.5709823,"United Healthcare of New York, Inc.",NY,7508442.74,10564737.15,No,102501,55064189.41,62996690.7,537.206363,614.5958644,103.0696008,73.25238525,-77.38950147,25.68009932,98.93248456,"UnitedHealthcare of New York, Inc",NY,3719122.63,5932308.11,No,96007,50763996.72,58879212.87,528.7530776,613.2804157,61.7903706,38.73803608,-84.52733811,-22.73696751,16.00106857
101,58288,"Humana Health Plan, Inc.",IL,1706900.43,614409.67,No,14469,5807766.545,9015660.135,401.393776,623.1018132,42.46386551,117.9694817,-221.7080372,-179.2441717,-61.27469003,"Humana Health Plan, Inc.",IL,434826.64,730433.28,No,12865,4870781.62,4513915.877,378.6071994,350.8679267,56.77678041,33.79919471,27.73927268,84.51605309,118.3152478,"Humana Health Plan, Inc.",IL,889216.13,1493121.7,No,23925,9338183.26,10831794.73,390.3106901,452.7395916,62.40843051,37.16681839,-62.42890157,-0.020471055,37.14634734
440,93332,"Humana Employers Health Plan of Georgia, Inc.",GA,194926953.8,64808.72,No,2871577,816862196.8,1037291728,284.4646676,361.227203,0.022569034,67.88149989,-76.76253543,-76.73996639,-8.858466508,"Humana Employers Health Plan of Georgia, Inc.",GA,213566269.9,68541368.02,No,3442073,1157687890,1574761849,336.3344967,457.503908,19.9128165,62.04582817,-121.1694113,-101.2565948,-39.21076662,"Humana Employers Health Plan of Georgia, Inc.",GA,91484441.32,143941804.7,No,2245359,895686097.9,1304791602,398.9055193,581.1060067,64.10636549,40.74379256,-182.2004874,-118.0941219,-77.35032931
257,75729,Geisinger Quality Options,PA,2772466.89,490533.38,No,136674,34989246.05,37581147.08,256.0051367,274.9692486,3.58907605,20.28525462,-18.9641119,-15.37503585,4.910218769,Geisinger Quality Options,PA,1529545.49,1142253.34,No,96868,30600743.92,28845822.95,315.9014733,297.784851,11.79185428,15.78999763,18.11662231,29.90847659,45.69847421,Geisinger Quality Options,PA,2364122.23,7409434.09,No,115368,44235179.47,57912751.19,383.4267689,501.9827958,64.22434375,20.49201018,-118.556027,-54.33168322,-33.83967305
442,16842,Blue Cross and Blue Shield of Florida,FL,265367761.3,221628751.9,No,5946938,1964556922,2007392657,330.3476381,337.5506281,37.26770851,44.62258751,-7.202990009,30.0647185,74.68730601,Blue Cross and Blue Shield of Florida,FL,203698387.5,368933330.5,No,6204216,2399215803,2407327473,386.7073298,388.0147746,59.46493973,32.8322527,-1.307444808,58.15749492,90.98974762,Blue Cross Blue Shield of FL Inc.,FL,126761966.5,464434259.9,No,7012969,2855099437,3072017634,407.1170765,438.0480841,66.22505531,18.07536387,-30.93100754,35.29404777,53.36941164
366,97879,Rocky Mountain HMO,CO,54104079.51,13887675.22,Yes,317751,143359065,192086392,451.1679428,604.5186073,43.7061574,170.271941,-153.3506645,-109.6445071,60.62743384,Rocky Mountain HMO,CO,32893237.64,18515843.4,Yes,310694,141690627,212669755,456.045585,684.499073,59.59511095,105.8702055,-228.453488,-168.8583771,-62.98817151,Rocky Mountain Health Maintenance Organization Inc,CO,8180224.47,10483559.33,Yes,148133,86666275,105268457,585.0571783,710.6347472,70.77126184,55.22216164,-125.5775688,-54.80630697,0.415854671
335,94084,GHMSI,MD,9970292.23,5177916.02,Yes,330002,85024757.75,88465811.04,257.6492196,268.0765906,15.69055951,30.21282365,-10.42737102,5.263188496,35.47601215,GHMSI,MD,14153350.5,14549412.84,Yes,306744,99853831.58,114469208.1,325.5282306,373.1750518,47.43177647,46.14059444,-47.64682119,-0.215044728,45.92554971,Group Hospitalization and Medical Services,MD,7161965.94,18670711.32,Yes,248712,97591741.46,113987929.2,392.3885517,458.3129451,75.06960388,28.7962219,-65.92439343,9.145210444,37.94143234
49,53799,Freedom Life Insurance,TX,763968.78,212352.03,No,9495,2302145,3971315,242.4586625,418.2532912,22.36461611,80.46011374,-175.7946288,-153.4300126,-72.96989889,Freedom Life Insurance,TX,939694.86,808134.93,No,6793,2037537,6603686,299.9465626,972.1310172,118.9658369,138.332822,-672.1844546,-553.2186177,-414.8857957,Freedom Life Insurance Company of America,TX,230293.45,306657.04,No,4057,1327125,2016748,327.119793,497.1032783,75.58714321,56.76446882,-169.9834853,-94.39634212,-37.63187331
351,51485,Health Net Life Insurance Company,AZ,39878281.54,469.35,No,383387,114439203,190164372,298.495262,496.0115288,0.00122422,104.0157375,-197.5162669,-197.5150426,-93.49930517,Health Net Life Insurance Company,AZ,46215394.37,26294064.75,No,408507,131907279,288203286,322.9009026,705.5039106,64.3662526,113.1324417,-382.603008,-318.2367554,-205.1043137,Health Net Life Insurance Company,AZ,2433371.07,5075983.13,No,66448,16275889.84,33228323.73,244.9417566,500.0650694,76.39030716,36.62068189,-255.1233128,-178.7330057,-142.1123238
164,53732,BridgeSpan Health Company,WA,3714808.43,6256017.45,No,30344,12723891,17699706,419.3214804,583.3016741,206.1698342,122.4231621,-163.9801938,42.18964046,164.6128025,Bridge Span Health Company,WA,5157667.99,3046204.15,No,122870,43512275,49813908,354.1326198,405.4196142,24.79209042,41.97662562,-51.28699438,-26.49490396,15.48172166,BridgeSpan Health Company (WA),WA,2003386.23,5119648.78,No,65169,25453606,28458860,390.5784345,436.693213,78.5595725,30.74139898,-46.1147785,32.444794,63.18619298
26,43129,UnitedHealthcare Life Insurance Company,UT,42356.49,43110.39,No,7350,1533659,1057078.33,208.6610884,143.820181,5.865359184,5.762787755,64.84090748,70.70626667,76.46905442,United Healthcare Life Insurance Company,UT,119171.57,47918.32,No,4244,1430023.97,2386267.14,336.9519251,562.2684119,11.29083883,28.08001178,-225.3164868,-214.025648,-185.9456362,UnitedHealthcare Life Insurance Company,UT,171226.54,316788.43,No,3878,1449222.67,2421683,373.7036282,624.4669933,81.68861011,44.15331099,-250.7633651,-169.074755,-124.921444
431,15560,Blue Cross Blue Shield of Michigan Mutual Insurance Company,MI,104173592.8,67492960.02,Yes,2056894,595126565.1,647127004.9,289.332637,314.6136869,32.81304725,50.64606771,-25.28104987,7.531997381,58.17806509,Blue Cross Blue Shield of Michigan Mutual Insurance Company,MI,79301872.92,84043000.54,Yes,1553522,627863417.5,680168155.8,404.1548285,437.8233175,54.09836522,51.04650782,-33.66848896,20.42987627,71.47638409,Blue Cross Blue Shield of Michigan Mutual Insurance Company,MI,45860204.98,117279775.3,Yes,1363121,609751133.1,678988028.2,447.319888,498.1128074,86.03768506,33.643532,-50.79291941,35.24476565,68.88829765
353,78124,"Excellus Health Plan, Inc.",NY,25521165.66,33519366.16,Yes,309097,121544742,145165193.2,393.22524,469.6428409,108.4428712,82.56685008,-76.41760095,32.02527025,114.5921203,"Excellus Health Plan, Inc.",NY,20303711.74,44746473.2,Yes,334217,147028138.9,169661735.3,439.9181936,507.6394537,133.8844918,60.75008674,-67.72126014,66.16323167,126.9133184,"Excellus Health Plan, Inc.",NY,6810910.87,27204905.43,Yes,310171,135032997.9,139077347.2,435.350171,448.3892666,87.70937783,21.9585676,-13.03909553,74.6702823,96.62884989
429,49316,"BCBSM, INC.",MN,109644843.7,7616924.44,Yes,1830768,540553106,673696651,295.2602984,367.9858131,4.160507743,59.89008094,-72.72551465,-68.5650069,-8.674925965,"BCBSM, INC.",MN,125759129.4,29086945.86,Yes,2462520,782721397,1073087950,317.8538233,435.7682171,11.81186178,51.06928244,-117.9143938,-106.102532,-55.03324957,BCBSMN INC,MN,53825959.36,109756214.5,Yes,1239218,543956372,745732721,438.9513161,601.7768633,88.56893178,43.43542408,-162.8255472,-74.25661546,-30.82119138
317,40308,Group Hospitalization and Medical Services Inc.,VA,5469203.05,4207942.09,Yes,218549,71180668.95,65937328.2,325.6966124,301.7050099,19.25399837,25.02506555,23.99160257,43.24560094,68.27066649,Group Hospitalization and Medical Services Inc.,VA,8431776.3,11441513.48,Yes,195299,76036999.8,85811732.92,389.3363499,439.3864429,58.58459839,43.17367882,-50.05009304,8.534505348,51.70818417,Group Hospitalization and Medical Services,VA,4801170.38,14829547.64,Yes,163568,73541649.54,85930415.61,449.6090283,525.3497971,90.6628903,29.35274858,-75.74076879,14.9221215,44.27487008
396,63141,Humana Insurance Company,TX,21797558.59,5252230.85,No,1152876,225637658.6,235618617.3,195.7171965,204.3746399,4.55576389,18.90711455,-8.657443385,-4.101679495,14.80543505,Humana Insurance Company,TX,22961195.74,16542107.09,No,960435,230141545.1,262184110.3,239.6221973,272.984752,17.22355713,23.90707933,-33.36255468,-16.13899755,7.768081786,Humana Insurance Company,TX,40825576.65,75959121.33,No,825944,254400868.6,434295724,308.0122485,525.8173968,91.96643033,49.42898871,-217.8051483,-125.838718,-76.40972926
135,23307,"Humana Health Plan, Inc.",AZ,4117754.92,-351373.9,No,32208,8637428.75,14286146.19,268.1765012,443.5589354,-10.90952248,127.8488239,-175.3824342,-186.2919567,-58.44313276,"Humana Health Plan, Inc.",AZ,676362.49,856409.75,No,16365,5082191,5778329,310.5524595,353.0906813,52.33179041,41.32981913,-42.53822181,9.793568592,51.12338772,"Humana Health Plan, Inc.",AZ,2289096.26,6251937.97,No,67920,21632437.19,33170875.72,318.4987808,488.3815624,92.04855668,33.70283068,-169.8827817,-77.83422497,-44.13139429
245,78079,GHMSI,DC,2071230.11,1803989.23,Yes,91636,31714766.26,32975261,346.0950528,359.8505064,19.68646853,22.60279923,-13.75545353,5.931014994,28.53381422,GHMSI,DC,2537992.49,3510581.06,Yes,78795,30954934.21,34339711.12,392.8540416,435.810789,44.55334806,32.21007031,-42.95674738,1.596600673,33.80667098,Group Hospitalization and Medical Services,DC,2918352.18,9810171.94,Yes,105899,41460173.05,59142396.25,391.5067475,558.4792703,92.63705927,27.55788232,-166.9725229,-74.3354636,-46.77758128
311,38344,Premera Blue Cross Blue Shield of Alaska,AK,19984669.96,5782175.12,Yes,146645,66855354,90720294,455.8993079,618.6388489,39.42974612,136.2792455,-162.7395411,-123.3097949,12.96945058,Premera Blue Cross Blue Shield of Alaska,AK,14655165.1,12358455.76,Yes,143355,78693115,105293849,548.9387534,734.4972202,86.20875282,102.2298846,-185.5584667,-99.34971393,2.880170625,Premera Blue Cross,AK,5758679.1,11418310.79,Yes,116214,86269350,83903892,742.3318189,721.9774898,98.25245487,49.55236977,20.35432908,118.606784,168.1591537
427,97176,Louisiana Health Service & Indemnity Company,LA,59187419.01,22005546.46,Yes,1596020,498116444,526706837,312.0991241,330.0126797,13.7877636,37.08438429,-17.91355559,-4.125791995,32.95859229,Louisiana Health Service & Indemnity Company,LA,59752232.01,67544981.11,Yes,1471589,545121264,646659307,370.4303742,439.4292883,45.89935173,40.60388601,-68.9989141,-23.09956237,17.50432364,Louisiana Health Service & Indemnity Company,LA,27115074.86,102587361.7,Yes,1035653,461204220,554404207,445.3269773,535.3184966,99.05572784,26.18162151,-89.99151936,9.064208475,35.24582998
387,48121,Cigna Health and Life Insurance Company,FL,75559934.98,39512510.93,No,406640,178312739,274385648,438.5027026,674.7630533,97.16828381,185.8153034,-236.2603507,-139.0920669,46.72323655,Cigna Health and Life Insurance Company,FL,82711915.66,73421679.32,No,497891,238338961,448394923,478.6970662,900.5885284,147.4653676,166.1245446,-421.8914622,-274.4260946,-108.30155,Cigna Health and Life Insurance Company,FL,4687309.64,11336832.52,No,110620,51983771,62971090,469.9310342,569.2559212,102.4844741,42.37307575,-99.324887,3.159587055,45.53266281
64,66663,United Healthcare Life Insurance Company,VA,726662.22,428044.47,No,8062,2907863.63,4495865.09,360.6876247,557.6612615,53.09407963,90.13423716,-196.9736368,-143.8795572,-53.74532002,United Healthcare Life Insurance Company,VA,2604337.93,2658704.33,No,37231,14784988.32,18449770.37,397.1149934,495.5486119,71.41103731,69.95079181,-98.43361849,-27.02258118,42.92821063,UnitedHealthcare Life Insurance Company,VA,2207260.9,4297345.9,No,37979,16815742.47,24991003.68,442.7642242,658.0216351,113.1505806,58.11793096,-215.2574109,-102.1068304,-43.98889939
316,20507,Optima Health Plan,VA,14833380.88,19660297.48,Yes,199052,70503942,103007596,354.1986114,517.4908868,98.76965557,74.52012982,-163.2922754,-64.52261982,9.997509997,Optima Health Plan,VA,17769218.56,42170520.55,Yes,412840,152207789,216307264.6,368.6846938,523.9493862,102.1473708,43.04141692,-155.2646924,-53.1173216,-10.07590468,Optima Health,VA,10066985.84,48470286.14,Yes,410914,162154869,236325046,394.6199667,575.1204534,117.9572517,24.49900914,-180.5004867,-62.54323498,-38.04422585
2,36677,All Savers Insurance Company,MD,266389.22,272660.9,No,2215,660327.37,1553516.26,298.1161941,701.3617427,123.0974718,120.2660135,-403.2455485,-280.1480767,-159.8820632,All Savers Insurance Company,MD,496194.53,596980.74,No,6662,2650550.76,3724009.19,397.8611168,558.9926734,89.60983789,74.48131642,-161.1315566,-71.5217187,2.959597718,All Savers Insurance Company,MD,576817.2,1316533.03,No,11155,4610816.65,6571803.34,413.3408023,589.1352165,118.0217866,51.70929628,-175.7944142,-57.77262752,-6.063331242
80,61724,UnitedHealthcare Life Insurance Company,OH,907441.89,1149383.33,No,8881,3625969.39,5007633.02,408.2839083,563.8591397,129.4204853,102.1778955,-155.5752314,-26.15474609,76.02314942,United Healthcare Life Insurance Company,OH,2327012.2,2965356.57,No,39475,14906016.34,19732630.09,377.6064937,499.8766331,75.11986244,58.94901077,-122.2701393,-47.15027688,11.79873388,UnitedHealthcare Life Insurance Company,OH,1737137.87,4086573.63,No,34387,14667975.92,18567660.21,426.5558473,539.9616195,118.8406558,50.51728473,-113.4057722,5.434883532,55.95216826
208,94788,CDPHP,NY,5393821.37,8365330.23,Yes,45111,21946640,28267684,486.5030702,626.6250804,185.4388116,119.5677633,-140.1220102,45.31680145,164.8845647,CDPHP,NY,3850329.69,8189242.42,Yes,53205,26813056,33639246,503.9574476,632.2572315,153.9186622,72.36781675,-128.2997839,25.6188783,97.98669505,"Capital District Physicians' Health Plan, Inc.",NY,2063700.29,7154086.73,Yes,56589,28776102.84,35336606.36,508.5105381,624.4430253,126.4218617,36.46822333,-115.9324872,10.48937444,46.95759777
