,HIOS ID,HIOS INPUTTED INSURANCE COMPANY NAME_2014,STATE_2014,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE)_2014,"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)_2014",7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,1.11FederalRiskCorridorsProgramnetpayments/(charges)2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,IndPremiumPMM_2014,IndCostsPMM_2014,IndRTPMM_2014,IndReinsPMM_2014,IndRCPMM_2014,TotalPA_2014,TotalPB_2014,TotalPC_2014,TotalPD_2014,TotalPE_2014,HIOS INPUTTED INSURANCE COMPANY NAME_2015,STATE_2015,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE)_2015,"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)_2015",7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,1.11FederalRiskCorridorsProgramnetpayments/(charges)2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,IndPremiumPMM_2015,IndCostsPMM_2015,IndRTPMM_2015,IndReinsPMM_2015,IndRCPMM_2015,TotalPA_2015,TotalPB_2015,TotalPC_2015,TotalPD_2015,TotalPE_2015,HIOS INPUTTED INSURANCE COMPANY NAME,STATE,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE),"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)",7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15,1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15,2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15,1.11FederalRiskCorridorsProgramnetpayments/(charges)2HealthInsuranceINDIVIDUALTotalasof3/31/15,IndPremiumPMM,IndCostsPMM,IndRTPMM,IndReinsPMM,IndRCPMM,TotalPA,TotalPB,TotalPC,TotalPD,TotalPE
139,45521.0,Time Insurance Company,MS,2150624.77,1041309.44,29792.0,9310169.0,10012692.0,,312.5056726638024,336.08660042964556,34.95265306122449,72.1879957706767,,-23.58092776584317,11.371725295381317,83.55972106605802,,,Time Insurance Company,MS,1557641.67,-67176.42,28059.0,10499567.0,11707483.0,,374.1960511778752,417.2451976193022,-2.3941131187854165,55.51308564097081,,-43.04914644142701,-45.44325956021243,10.069826080758375,,,,,,,,,,,,,,,,,,,,
140,39481.0,UnitedHealthcare Life Insurance Company,SC,1693040.39,-774807.83,25194.0,9310950.57,9333526.57,,369.57015837104075,370.4662447408113,-30.753664761451137,67.20014249424466,,-0.8960863697705577,-31.649751131221695,35.55039136302297,,,United Healthcare Life Insurance Company,SC,2087442.23,-414394.03,36813.0,14524584.65,16070654.17,,394.5504210469128,436.5483435199522,-11.256730774454677,56.70394235731943,,-41.99792247303941,-53.25465324749409,3.4492891098253367,,,UnitedHealthcare Life Insurance Company,SC,1189967.63,1009347.25,25048.0,11876645.34,13232655.76,,474.1554351644842,528.2919099329288,40.29652068029384,47.50749081763015,,-54.1364747684446,-13.839954088150762,33.66753672947939,,
141,79888.0,"HealthPartners, Inc.",MN,1402532.92,2384614.4,22057.0,9438000.0,13356000.0,,427.8913723534479,605.5220564900031,108.11145668041891,63.58674887790724,,-177.63068413655526,-69.51922745613635,-5.932478578229109,,,"HealthPartners, Inc.",MN,,31708.01,9394.0,4443000.0,5931000.0,,472.9614647647434,631.3604428358527,3.375347030019161,,,-158.3989780711093,-155.02363104109014,,,,"HealthPartners, Inc",MN,,,5648.0,2893000.0,4485000.0,,512.2167138810198,794.0864022662889,,,,-281.8696883852691,,,,
142,95878.0,HPHC Insurance Company Inc. ***,MA,2225269.37,,21557.0,9507570.0,8018263.493,255319.26899999997,441.0432806049079,371.9563711555411,,103.22722874240387,11.843914691283572,69.08690944936683,,,,,HPHC Insurance Company Inc.,MA,2288842.82,,120352.0,30878843.46,25117387.64,,256.5710869781973,208.6993788221218,,19.01790431401223,,47.8717081560755,,,,,HPHC Insurance Company Inc.,MA,2766034.85,,132159.0,39196669.11,40936206.3,,296.58721017864843,309.7496674460309,,20.929598816577002,,-13.162457267382479,,,,
143,55105.0,Time Insurance Company,ND,376302.04,-409032.49,35604.0,9507912.0,7578242.0,,267.04617458712505,212.84805078081115,-11.488385855521852,10.569094483765868,,54.1981238063139,42.70973795079205,53.27883243455791,,,Time Insurance Company,ND,1949251.42,-162737.22,46779.0,19001114.0,15054750.0,,406.1889736847731,321.82710190470084,-3.4788520489963446,41.669369161375826,,84.36187178007225,80.8830197310759,122.55238889245173,,,,,,,,,,,,,,,,,,,,
144,14162.0,UnitedHealthcare Life Insurance Company,MO,2019769.19,1388382.82,25008.0,9686371.36,11088178.65,,387.330908509277,443.38526271593093,55.517547184900835,80.7649228246961,,-56.054354206653954,-0.5368070217531198,80.22811580294298,,,United Healthcare Life Insurance Company,MO,3675197.04,1543008.5,100794.0,34181806.75,37885711.01,,339.12541173085697,375.8726810127587,15.308535230271643,36.46245847967141,,-36.74726928190171,-21.438734051630064,15.023724428041348,,,UnitedHealthcare Life Insurance Company,MO,1399839.02,-4769647.33,115362.0,42211608.14,35676448.69,,365.9056547216588,309.2565029212392,-41.34504715590923,12.134316499367209,,56.64915180041959,15.30410464451036,27.43842114387757,,
145,70619.0,UnitedHealthcare Life Insurance Company,TX,2549577.18,767008.61,23287.0,9707488.98,13214239.54,,416.86301283978185,567.4513479623824,32.93720144286512,109.48499935586379,,-150.5883351226006,-117.65113367973548,-8.166134323871688,,,United Healthcare Life Insurance Company,TX,11906450.88,5956388.28,145701.0,52260167.58,95892226.31,,358.6809121419894,658.1439132881724,40.88090184693311,81.71838820598349,,-299.463001146183,-258.5820992992499,-176.86371109326637,,,UnitedHealthcare Life Insurance Company,TX,11720137.04,7301644.58,314319.0,120222071.1,161371093.0,,382.48426312122393,513.3991040948845,23.230045208848335,37.28739605305438,,-130.91484097366055,-107.68479576481221,-70.39739971175783,,
146,82884.0,Aetna Health Inc. (a NJ corp.),NJ,,,20390.0,10003719.74,10066725.2,,490.6189180971064,493.70893575281997,,,,-3.0900176557135524,,,,,Aetna Health Inc. (a NJ corp.),NJ,,,7037.0,3126280.33,2756796.21,,444.2632272275117,391.7573127753304,,,,52.505914452181344,,,,,Aetna Health Inc. (a NJ corp.),NJ,,,36.0,7773.16,3252.26,,215.92111111111112,90.34055555555557,,,,125.58055555555555,,,,
147,53524.0,Coventry Health and Life,OK,548214.67,-322539.29,52740.0,10161093.0,8321225.91,162887.24,192.66387940841867,157.77826905574517,-6.115648274554418,10.394665718619644,3.0884952597648843,34.885610352673496,28.76996207811908,39.16462779673872,31.858457337883962,42.253123056503604,Coventry Health and Life,OK,22512.4,-200398.31,9743.0,1666568.13,1429357.23,,171.05287180539872,146.70606897259572,-20.568439905573232,2.310623011392795,,24.346802832803007,3.778362927229775,6.08898593862257,,,Coventry Health and Life,OK,,,54.0,19026.47,9359.45,,352.3420370370371,173.32314814814816,,,,179.0188888888889,,,,
148,58564.0,Physicians Plus Insurance Corporation,WI,140156.72,556347.7,41406.0,10327768.0,11704591.0,-400854.0,249.42684635077043,282.6786214558277,13.436402936772447,3.3849374486789356,-9.681060715838285,-33.25177510505725,-19.815372168284803,-16.430434719605866,-29.496432884123088,-26.11149543544415,Physicians Plus Insurance Corporation,WI,166156.71,175983.58,31587.0,9953281.0,9656285.0,,315.1068794124165,305.70440371038717,5.571392661537974,5.260287776616963,,9.402475702029335,14.973868363567309,20.234156140184272,,,Physicians Plus,WI,86662.36,66070.22,28030.0,9684500.24,8602133.78,,345.5048248305387,306.8902525865144,2.3571252229753834,3.091771673207278,,38.614572244024316,40.9716974669997,44.063469140206976,,
149,52899.0,"UPMC Health Plan, Inc.",PA,2040378.03,2322777.07,25507.0,10354990.0,14876225.81,,405.966597404634,583.2213043478262,91.06429881993178,79.99286587995452,,-177.25470694319216,-86.19040812326038,-6.197542243305861,,,"UPMC Health Plan, Inc.",PA,32889.28,197264.42,2351.0,1064770.42,1359652.739,,452.90107188430454,578.3295359421523,83.90660144619312,13.98948532539345,,-125.4284640578478,-41.52186261165468,-27.532377286261234,,,,,,,,,,,,,,,,,,,,
150,34484.0,"Health New England, Inc. ***",MA,774704.21,,26658.0,10392418.0,10507054.0,,389.8423737714757,394.1426213519394,,29.060852652111937,,-4.30024758046369,,,,,"Health New England, Inc.",MA,1633271.41,,54482.0,25232898.0,25529506.0,,463.14191843177565,468.58606512242574,,29.978183803825114,,-5.444146690650086,,,,,Health New England,MA,1201283.84,,87434.0,35311313.0,41879227.0,,403.8624905643114,478.98102568794747,,13.73932154539424,,-75.1185351236361,,,,
151,86542.0,Time Insurance Company**,CT,2907270.19,1253125.49,32592.0,10690013.0,12884801.0,,327.99499877270495,395.3363095238095,38.44886751350025,89.2019572287678,,-67.34131075110457,-28.892443237604326,60.30951399116347,,,Time Insurance Company,CT,2420111.46,905352.48,44378.0,16848251.0,19155290.0,,379.6532290774708,431.63932579205914,20.400930190635,54.53403623417008,,-51.986096714588314,-31.585166523953315,22.948869710216766,,,,,,,,,,,,,,,,,,,,
152,65847.0,Medica Health Plans of Wisconsin,MN,2670519.49,130710.53,32699.0,10691860.88,11093060.0,,326.9782219639745,339.247683415395,3.9973861585981223,81.66976023731613,,-12.269461451420511,-8.27207529282239,73.39768494449373,,,Medica Health Plans of Wisconsin,MN,6052960.34,7678426.35,76939.0,25770963.62,40944996.08,,334.9531917493079,532.1747888587063,99.79888418097454,78.67219927475013,,-197.22159710939837,-97.42271292842383,-18.750513653673707,,,Medica Health Plans of Wisconsin,MN,10897237.25,-13675777.86,499608.0,182210405.4,197333022.2,,364.70674088485373,394.9757053529967,-27.373016164673103,21.811574774623306,,-30.268964468142997,-57.6419806328161,-35.83040585819279,,
153,57165.0,"Affinity Health Plan, Inc.",NY,464860.5,-2141766.08,23258.0,10718293.95,9224831.0,1179369.0,460.84332057786565,396.63044973772463,-92.08728523518789,19.987122710465215,50.70810043855877,64.21287084014102,-27.87441439504687,-7.887291684581655,22.833686043511904,42.82080875397712,"Affinity Health Plan, Inc.",NY,2549532.7,-24567668.78,190900.0,75887448.0,42445398.0,11485324.0,397.5246097433211,222.3436249345207,-128.69391712938713,13.355331063383971,60.164085908852805,175.1809848088004,46.48706767941326,59.84239874279723,106.65115358826606,120.00648465165003,"Affinity Health Plan, Inc.",NY,1183456.71,-9261635.02,108233.0,42411050.0,37863365.0,,391.849528332394,349.83198285181044,-85.57126772795728,10.93434266813264,,42.01754548058358,-43.5537222473737,-32.619379579241055,,
154,71837.0,"Sendero Health Plans, inc.",TX,832608.73,-1992571.72,36372.0,11017658.0,9210273.545,710781.2256,302.9159243374024,253.22428090289233,-54.783122181898165,22.891475035741777,19.5419890465193,49.69164343451004,-5.091478747388123,17.799996288353654,14.450510299131178,37.34198533487296,"Sendero Health Plans, Inc.",TX,1494250.38,-4376813.02,72061.0,20742943.0,16440299.79,,287.8525554738347,228.14420824024089,-60.73761146806177,20.735909576608705,,59.7083472335938,-1.0292642344679734,19.70664534214073,,,"Sendero Health Plans, Inc.",TX,1208911.99,-30547269.78,240950.0,62410719.39,35066545.2,101897.94,259.0193790827973,145.53453081552192,-126.77845934841254,5.017273251711973,0.42290076779414815,113.48484826727537,-13.293611081137172,-8.276337829425199,-12.870710313343023,-7.85343706163105
155,79763.0,Land of Lincoln Mutual Health Insurance Company,IL,4808906.25,816860.44,30733.0,11019957.0,19901363.37,4338125.0,358.5708196401263,647.5568076660268,26.579261380275273,156.47370090781897,141.15527283376176,-288.9859880259005,-262.4067266456252,-105.93302573780625,-121.25145381186346,35.22224709595551,Land of Lincoln Mutual Health Insurance Company,IL,18123842.55,-22604098.38,414794.0,127889882.8,183230368.4,,308.32143859361514,441.7382324720223,-54.49475734943128,43.69359862968124,,-133.41679387840713,-187.9115512278384,-144.21795259815715,,,Land of Lincoln Mutual Health Insurance Company,IL,9157710.03,-11963347.32,334517.0,123126850.0,161305248.2,,368.07352092718753,482.20344018390693,-35.76304737875803,27.375918204455974,,-114.1299192567194,-149.89296663547742,-122.51704843102145,,
156,71281.0,Regence BlueCross BlueShield Of Oregon,WA,3168816.2,1956765.45,39006.0,11282241.0,18378882.0,,289.24373173357947,471.1808952468851,50.16575526842024,81.23919909757474,,-181.93716351330562,-131.77140824488538,-50.53220914731064,,,Regence BlueCross BlueShield Of Oregon,WA,2905564.38,1286238.74,52337.0,15966797.0,20919459.0,,305.0766570495061,399.70688040965285,24.5760884269255,55.51644878384317,,-94.63022336014677,-70.05413493322126,-14.537686149378096,,,Regence BlueCross BlueShield Of Oregon(Clark County),WA,996467.25,1808456.1,58273.0,21293460.0,20013979.0,,365.4086798345718,343.4520103650061,31.03420280404304,17.09998198136358,,21.956669469565668,52.99087227360871,70.09085425497229,,
157,19968.0,Humana Insurance Company,KS,385045.35,97760.97,65146.0,11305627.63,9476517.522,,173.54292865256502,145.4658386086636,1.5006442452337827,5.910498725938661,,28.07709004390142,29.577734289135204,35.48823301507387,,,Humana Insurance Company,KS,639450.47,129998.03,52893.0,10922316.9,11120538.07,,206.4983438262152,210.2459317868149,2.457754901404723,12.089510332180062,,-3.7475879605997022,-1.2898330591949794,10.799677272985083,,,Humana Insurance Company,KS,0.0,1652.45,24433.0,4799724.78,2746896.52,,196.44434903613967,112.42567511152949,0.06763189129456064,0.0,,84.01867392461018,84.08630581590475,84.08630581590475,,
158,97596.0,Humana Insurance Company,OH,1360718.31,976968.6,45174.0,11312075.87,10653083.42,,250.41120711028466,235.8233368751937,21.62678974631425,30.12171403904901,,14.587870235090975,36.21465998140523,66.33637402045423,,,Humana Insurance Company,OH,2367594.63,1602746.25,50883.0,15292961.66,20542930.91,,300.55149381915373,403.72876815439344,31.498658687577382,46.53016980130888,,-103.1772743352397,-71.67861564766233,-25.148445846353447,,,Humana Insurance Company,OH,,,9151.0,2323436.0,762431.4,,253.89968309474375,83.31673041197683,,,,170.58295268276692,,,,
159,10940.0,"Health Net Health Plan of Oregon, Inc.",OR,3230190.41,2794804.37,38452.0,11359633.0,19496468.0,2110419.0,295.42372308332466,507.03391241027776,72.68293898886924,84.00578409445544,54.88450535732862,-211.6101893269531,-138.92725033808387,-54.92146624362843,-84.04274498075524,-0.036960886299809204,"Health Net Health Plan of Oregon, Inc.",OR,1855731.14,3408186.75,19103.0,8270658.0,14324515.0,,432.95074072135264,749.8568287703503,178.41107417683085,97.14344029733549,,-316.9060880489976,-138.49501387216677,-41.35157357483128,,,"Health Net Plan of Oregon, Inc.",OR,550910.97,2480143.2,9966.0,4221764.73,10920805.29,,423.61677001806146,1095.806270319085,248.86044551475018,55.27904575556893,,-672.1895003010234,-423.3290547862732,-368.0500090307043,,
160,61644.0,Aetna Life Insurance Company,NC,215718.92,-240838.67,62142.0,11364162.23,9280166.74,,182.8740985163014,149.33807634128289,-3.875618261401307,3.4713868237263044,,33.5360221750185,29.660403913617195,33.1317907373435,,,Aetna Life Insurance Company,NC,651988.51,-715751.32,16986.0,4390892.19,4106034.29,,258.500658777817,241.7305010008242,-42.13772047568585,38.383875544566116,,16.770157776992818,-25.367562698693035,13.016312845873081,,,Aetna Life Insurance Company,NC,,,578.0,247057.16,481194.16,,427.43453287197235,832.515847750865,,,,-405.0813148788926,,,,
161,91069.0,"HealthyCT, Inc. **",CT,1944236.31,-569431.67,23491.0,11974980.0,12903482.29,1561247.1819999998,509.7688476437785,549.2947209569622,-24.240418458132904,82.76515729428291,66.46150363969178,-39.52587331318375,-63.76629177131666,18.998865522966256,2.695211868375125,85.46036916265804,"HealthyCT, Inc.",CT,11450211.51,-6912671.83,204238.0,95596346.48,94063469.84,224847.79,468.06346752318376,460.5581225824773,-33.84615903994359,56.06308086644013,1.1009106532574742,7.505344940706436,-26.340814099237157,29.722266767202974,-25.23990344597968,30.82317742046045,"HealthyCT, Inc.",CT,6340096.71,-745863.3,176948.0,80188268.15,100808441.7,74210.96,453.17419891719607,569.7065900716594,-4.215155299862107,35.83028183421118,0.41939417229920656,-116.53239115446337,-120.74754645432547,-84.9172646201143,-120.32815228202627,-84.49787044781509
162,15438.0,Coventry Health Care of Nebraska Inc.,NE,2189015.61,1102852.31,45293.0,12389748.67,13137899.13,,273.5466555538383,290.06467069966664,24.349288190228073,48.330108626057005,,-16.518015145828315,7.831273044399758,56.16138167045676,,,Coventry Health Care of Nebraska Inc.,NE,19997409.37,-13630630.99,547175.0,172505065.0,190002625.7,,315.2648878329602,347.24288518298533,-24.910916964408095,36.54664297528213,,-31.977997350025134,-56.88891431443323,-20.342271339151097,,,Coventry Health Care of Nebraska Inc.,NE,10568365.68,-14085301.0,511508.0,193428464.7,199607881.8,,378.1533518537344,390.23413475449064,-27.53681467347529,20.6611933342196,,-12.080782900756219,-39.61759757423151,-18.95640424001191,,
163,34102.0,"Group Health Plan, Inc.",MN,2695282.74,-2650.5,51252.0,12629000.0,15951000.0,2612104.0,246.40989619917272,311.2268789510653,-0.05171505502224304,52.588830484664015,50.96589401389214,-64.8169827518926,-64.86869780691484,-12.279867322250823,-13.902803793022699,38.68602669164132,"Group Health Plan, Inc.",MN,4673126.71,-4257609.45,145243.0,34215000.0,40862000.0,8702949.0,235.57073318507605,281.33541719738645,-29.313698078392765,32.17453997783026,59.919920409245194,-45.7646840123104,-75.07838209070316,-42.9038421128729,-15.158461681457965,17.016078296372292,Group Health Plan Inc,MN,3025814.22,-17682308.21,228405.0,66448788.0,61361000.0,,290.92527746765614,268.64998577088943,-77.41646728399115,13.247583108951206,,22.275291696766715,-55.14117558722444,-41.893592478273234,,
164,53732.0,BridgeSpan Health Company,WA,3714808.43,6256017.45,30344.0,12723891.0,17699706.0,-2033721.0,419.3214803585552,583.3016741365674,206.16983423411548,122.42316207487478,-67.0221790139731,-163.98019377801216,42.18964045610332,164.61280253097812,-24.832538557869782,97.59062351700501,Bridge Span Health Company,WA,5157667.99,3046204.15,122870.0,43512275.0,49813908.0,,354.13261984210953,405.41961422641816,24.79209042076992,41.976625620574595,,-51.28699438430863,-26.494903963538707,15.481721657035887,,,BridgeSpan Health Company (WA),WA,2003386.23,5119648.78,65169.0,25453606.0,28458860.0,,390.5784345317559,436.6932130307355,78.55957249612547,30.74139897804171,,-46.114778498979604,32.444793997145865,63.18619297518757,,
165,68184.0,Time Insurance Company,IA,1242068.11,-338678.1,47208.0,13237477.0,13766098.0,,280.4074944924589,291.60519403490935,-7.174167513980681,26.31054291645484,,-11.197699542450437,-18.371867056431118,7.9386758600237215,,,Time Insurance Company,IA,790452.44,-244924.54,36399.0,12243011.0,9924785.0,,336.35569658507103,272.66641940712657,-6.728881013214649,21.71632297590593,,63.68927717794446,56.960396164729815,78.67671914063574,,,,,,,,,,,,,,,,,,,,
166,67879.0,UnitedHealthcare Insurance Company,CO,,,27168.0,13529598.43,14539004.6,,497.99758649882216,535.1518183156654,,,,-37.154231816843264,,,,,United Healthcare Insurance Company,CO,,,19084.0,9615388.77,8685449.61,,503.8455653950953,455.1168313770698,,,,48.728734018025534,,,,,UnitedHealthcare Insurance Company,CO,,,15932.0,7545206.71,5549825.71,,473.588169093648,348.3445713030379,,,,125.24359779061007,,,,
167,18581.0,Community Health Plan of Washington,WA,9099895.43,11449602.2,30774.0,13542943.0,30333327.0,-753547.0,440.0774354974979,985.6803470462079,372.0544030675245,295.7007678559823,-24.486482095275232,-545.6029115487099,-173.54850848118542,122.15225937479687,-198.03499057646064,97.66577727952163,Community Health Plan of Washington,WA,3148779.12,6748059.74,15402.0,7049384.53,17799756.45,1078919.0,457.69280158420986,1155.6782528243084,438.1287975587586,204.43962602259447,70.05057784703286,-697.9854512400985,-259.85665368133994,-55.41702765874547,-189.80607583430708,14.633550188287387,Community Health Plan of Washington,WA,181597.37,570276.74,886.0,472973.0,1924278.0,492043.0,533.8295711060948,2171.8713318284426,643.6532054176072,204.96317155756208,555.3532731376976,-1638.0417607223478,-994.3885553047406,-789.4253837471786,-439.0352821670431,-234.072110609481
168,27990.0,Aetna Life Insurance Company,NV,626982.29,-401883.36,54879.0,13597160.88,10124188.23,,247.76619253266279,184.48201005849234,-7.323080959930028,11.424812587692925,,63.28418247417045,55.961101514240426,67.38591410193335,,,Aetna Life Insurance Company,NV,1532987.48,-7118682.16,69307.0,21101584.96,14683496.19,,304.4654213860072,211.8616617369097,-102.71231131054583,22.11879723548848,,92.60375964909753,-10.108551661448303,12.010245574040177,,,Aetna Life Insurance Company,NV,1381959.06,-4923899.31,75300.0,27246865.02,22211052.61,,361.84415697211153,294.96749814077026,-65.39042908366534,18.352709960159363,,66.87665883134127,1.4862297476759352,19.838939707835298,,
169,91303.0,"HealthAmerica Pennsylvania, Inc.",PA,2150140.52,-1253464.22,50625.0,13714710.99,12172534.64,2042728.72,270.9078714074074,240.44512869135804,-24.759787061728396,42.47191150617284,40.3501969382716,30.462742716049377,5.702955654320981,48.17486716049382,46.05315259259258,88.52506409876543,"Health America Pennsylvania, Inc.",PA,2391915.15,-2527671.54,76021.0,21208977.19,19608073.02,,278.9884004419832,257.92969074334724,-33.24964864971521,31.46387379802949,,21.058709698635937,-12.190938951079275,19.272934846950214,,,,,,,,,,,,,,,,,,,,
