HIOS ID,HIOS INPUTTED INSURANCE COMPANY NAME_2014,STATE_2014,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE)_2014,"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)_2014",7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,1.11FederalRiskCorridorsProgramnetpayments/(charges)2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,PremiumPerMemberMonth2014,CostsPerMemberMonth2014,RiskTransfersPerMemberMonth2014,ReinsurancePerMemberMonth2014,RiskCorridorsPerMemberMonth2014,TotalPA_2014,TotalPA_2014_Quintile,TotalPB_2014,TotalPB_2014_Quintile,TotalLossPerMemberMonth2014,TotalPC_2014_Quintile,TotalPC_2014_Quintile1,TotalPC_2014_Quintile2,TotalPC_2014_Quintile3,TotalPC_2014_Quintile4,TotalPC_2014_Quintile5,TotalPD_2014,TotalPD_2014_Quintile,TotalPE_2014,TotalPE_2014_Quintile,HIOS INPUTTED INSURANCE COMPANY NAME_2015,STATE_2015,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE)_2015,"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)_2015",7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,1.11FederalRiskCorridorsProgramnetpayments/(charges)2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,PremiumPerMemberMonth2015,CostsPerMemberMonth2015,RiskTransfersPerMemberMonth2015,ReinsurancePerMemberMonth2015,RiskCorridorsPerMemberMonth2015,TotalPA_2015,TotalPA_2015_Quintile,TotalPB_2015,TotalPB_2015_Quintile,TotalLossPerMemberMonth2015,TotalPC_2015_Quintile,TotalPC_2015_Quintile1,TotalPC_2015_Quintile2,TotalPC_2015_Quintile3,TotalPC_2015_Quintile4,TotalPC_2015_Quintile5,TotalPD_2015,TotalPD_2015_Quintile,TotalPE_2015,TotalPE_2015_Quintile,HIOS INPUTTED INSURANCE COMPANY NAME,STATE,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE),"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)",Transfers16,ChangeTransfers1614,7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15,LogMM16,LogChangeMM1614,1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15,2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15,1.11FederalRiskCorridorsProgramnetpayments/(charges)2HealthInsuranceINDIVIDUALTotalasof3/31/15,PremiumPerMemberMonth2016,CostsPerMemberMonth2016,RiskTransfersPerMemberMonth2016,ReinsurancePerMemberMonth2016,RiskCorridorsPerMemberMonth2016,TotalPA,TotalPB,TotalPC,TotalPD,TotalPE,ExitedMarketIn2016,TotalPC_2015_Quintile
93091,New Mexico Health Connections,NM,3178238.43,-4834621.72,72246,24015570,20102873,3256843,332.4138361,278.2558619,-66.91888437,43.99189478,45.07990754,54.15797414,4,-12.76091022,2,31.23098455,2,0,0,1,0,0,32.31899731,4,76.31089209,4,New Mexico Health Connections,NM,5515873.35,-11035028.09,237567,63129854,64799269,,265.7349464,272.7620798,-46.45017233,23.21817992,,-7.027133398,2,-53.47730573,1,-30.2591258,1,0,1,0,0,0,,2,,0,New Mexico Health Connections,NM,3009737.98,-3779277.3,-12.78134412,54.13754024,295687,5.470832231,0.612018424,87331622,87114965.56,,295.3515779,294.6188556,-12.78134412,10.17879711,,0.732722237,-12.04862189,-1.869824781,,,0,1
50491,Cigna Health and Life Insurance Company,GA,3655883.02,3395529.35,20959,8089063,16033152,,385.9469917,764.976955,162.0081755,174.4302219,,-379.0299633,0,-217.0217878,0,-42.59156591,0,1,0,0,0,0,,2,,0,Cigna Health and Life Insurance Company,GA,3610522.83,3938467.33,44469,16818343,23889040,,378.2037599,537.2065934,88.56658189,81.19190515,,-159.0028334,0,-70.43625155,1,10.7556536,2,0,0,1,0,0,,2,,0,Cigna Health and Life Insurance Company,GA,1923749.48,-770019.98,-11.83826551,-173.846441,65045,4.813213918,0.49184336,23576429,25404651,,362.4633561,390.5703897,-11.83826551,29.57567038,,-28.10703359,-39.9452991,-10.36962872,,,0,2
45404,UnitedHealthcare Life Insurance Company,PA,1124049.95,798351.41,27177,6453709.23,9246442.03,,237.4695231,340.2304165,29.37599477,41.36033963,,-102.7608934,1,-73.38489863,1,-32.024559,0,1,0,0,0,0,,2,,0,United Healthcare Life Insurance Company,PA,1102044.68,1720000.53,33447,10045141.52,15860896.66,,300.3301199,474.2098442,51.42465782,32.94898436,,-173.8797243,0,-122.4550665,0,-89.50608216,0,1,0,0,0,0,,2,,0,UnitedHealthcare Life Insurance Company,PA,264047.29,-300893.24,-10.3342918,-39.71028657,29116,4.464131711,0.029930196,9133722.57,10832316.79,,313.7011461,372.0400052,-10.3342918,9.068803751,,-58.33885905,-68.67315084,-59.60434709,,,0,0
10207,"CareFirst BlueChoice, Inc.",VA,11321522.36,-6283212.33,258022,73447699.25,70625508.48,730771.6192,284.6567318,273.7189406,-24.35145968,43.87812807,2.83220663,10.93779123,3,-13.41366845,2,30.46445962,2,0,0,1,0,0,-10.58146182,2,33.29666625,2,"CareFirst Blue Choice, Inc.",VA,9093733.33,-4690047.91,291585,88246618.16,84564349.17,,302.6445742,290.016116,-16.08466797,31.1872467,,12.62845822,3,-3.45620975,2,27.73103695,2,0,0,1,0,0,,2,,0,CareFirst BlueChoice,VA,3834092.16,-2023576.08,-9.386050076,14.96540961,215594,5.33363667,-0.078020067,72803015,76863811.74,,337.6857195,356.5211079,-9.386050076,17.78385373,,-18.83538846,-28.22143854,-10.43758481,,,0,2
75605,Blue Cross Blue Shield of New Mexico,NM,17360787.26,6258751.86,473250,132385147,160136586.3,4409293.633,279.7361796,338.3763049,13.22504355,36.68417805,9.317049409,-58.6401253,1,-45.41508175,1,-8.730903708,1,0,1,0,0,0,-36.09803234,1,0.586145701,0,Blue Cross Blue Shield of New Mexico,NM,25478424.19,14139955.41,402278,135578668,184280106.4,,337.0272995,458.0914353,35.14971092,63.33536557,,-121.0641357,1,-85.91442483,1,-22.57905926,1,0,1,0,0,0,,2,,0,Blue Cross Blue Shield of New Mexico,NM,515666.69,-136719.12,-8.960487613,-22.18553116,15258,4.183497611,-1.491593012,4283638,5521538.184,,280.747018,361.8782399,-8.960487613,33.79647988,,-81.13122192,-90.09170953,-56.29522965,,,0,1
30751,Blue Cross and Blue Shield of Montana,MT,39734997.94,-4280629.18,450309,143510696,181347286.3,23457847.95,318.6938214,402.7174369,-9.505981848,88.23940436,52.09278062,-84.02361556,1,-93.52959741,0,-5.290193045,1,0,1,0,0,0,-41.43681679,1,46.80258758,3,Blue Cross and Blue Shield of Montana,MT,29263271.43,-4708322.25,555866,174623320.2,233970780.9,,314.1464313,420.9121999,-8.470246876,52.64447084,,-106.7657685,1,-115.2360154,0,-62.59154458,0,1,0,0,0,0,,2,,0,Blue Cross and Blue Shield of Montana,MT,17130961.48,-5337903.73,-8.427155776,1.078826072,633417,5.801689715,0.148179088,240394690,259904231.6,,379.5204265,410.320897,-8.427155776,27.04531372,,-30.80047046,-39.22762624,-12.18231252,,,0,0
87416,Common Ground Healthcare Cooperative,WI,37246349.07,-21936044.54,241900,101860614,157754750,,421.0856304,652.1486151,-90.68228417,153.974159,,-231.0629847,0,-321.7452689,0,-167.7711098,0,1,0,0,0,0,,2,,0,Common Ground Healthcare Cooperative,WI,32249872.02,194955.1,396688,161071543,222934983.9,,406.040876,561.9907431,0.491457014,81.29782605,,-155.9498672,0,-155.4584101,0,-74.16058409,0,1,0,0,0,0,,2,,0,Common Ground Healthcare Cooperative,WI,10480129.86,-1715699.95,-8.423796723,82.25848744,203673,5.30893346,-0.074702408,88339949,113442455,,433.7342161,556.9832771,-8.423796723,51.45566599,,-123.249061,-131.6728577,-80.21719172,,,0,0
26065,Blue Cross and Blue Shield of South Carolina,SC,22076003.24,6653943.39,936558,295301129,254980986,-5288867,315.3046891,272.2532785,7.104678397,23.57142135,-5.647132372,43.05141059,4,50.15608899,4,73.72751034,4,0,0,0,0,1,44.50895662,4,68.08037797,3,Blue Cross and Blue Shield of South Carolina,SC,26799911.31,8615922.98,1019835,355349837,335721470,,348.4385582,329.1919477,8.448349959,26.27867381,,19.24661048,3,27.69496044,3,53.97363425,3,0,0,0,1,0,,2,,0,Blue Cross and Blue Shield of South Carolina,SC,23566473.38,-13226650.55,-8.039163345,-15.14384174,1645277,6.216239027,0.244704349,640755819.4,640628072.5,,389.451636,389.3739914,-8.039163345,14.32371168,,0.077644615,-7.961518729,6.36219295,,,0,3
33709,Highmark Inc.,PA,97340297.04,-44238595.47,2556433,629234955.1,808307387,148588912.9,246.1378628,316.1856333,-17.30481318,38.07660793,58.12353107,-70.04777043,1,-87.35258361,1,-49.27597568,0,1,0,0,0,0,-29.22905254,1,8.847555391,1,Highmark Inc.,PA,106807043.5,-46784130.23,2659756,792882593,1082562250,,298.1035076,407.0156247,-17.58963237,40.15670742,,-108.9121171,1,-126.5017495,0,-86.34504208,0,1,0,0,0,0,,2,,0,Highmark Inc.,PA,8120535.88,-3929579.78,-7.109209093,10.19560409,552745,5.742524823,-0.665109592,167251940,185011072,,302.5842658,334.7132439,-7.109209093,14.69128781,,-32.1289781,-39.23818719,-24.54689938,,,0,0
99663,"Coventry Health Care of Virginia, Inc",VA,11965740.5,2743889.18,230418,64730853.85,69703444.71,,280.927939,302.5086786,11.9083109,51.93058051,,-21.58073961,2,-9.672428717,2,42.25815179,2,0,0,1,0,0,,2,,0,"Coventry Health Care of Virginia, Inc.",VA,14307294.04,1027646.58,507146,143754585.8,143169176.9,,283.45799,282.3036698,2.026332811,28.21139088,,1.154320255,2,3.180653066,3,31.39204395,3,0,0,0,1,0,,2,,0,"Coventry Health Care of Virginia, Inc",VA,8254650.15,-3220691.27,-6.664758589,-18.57306948,483242,5.684164673,0.32164827,157523774.4,170119783.1,,325.972855,352.0384882,-6.664758589,17.08181439,,-26.06563316,-32.73039175,-15.64857736,,,0,3
62141,Celtic Insurance Company,AR,6888210.15,-8621410.48,343956,140041687.7,125826699.3,-15850813.36,407.1500067,365.8220799,-25.06544581,20.02642824,-46.08384026,41.32792683,3,16.26248102,3,36.28890925,2,0,0,1,0,0,-29.82135924,1,-9.794931009,0,Celtic Insurance Company,AR,8196167.49,-10893205.76,511698,178753728.3,191626223.4,,349.3344283,374.4908587,-21.2883493,16.0175875,,-25.15643036,2,-46.44477966,1,-30.42719215,1,0,1,0,0,0,,2,,0,Celtic Insurance Company,AR,4667143.01,-3996497.96,-6.190391157,18.87505466,645597,5.809961504,0.273458614,223290186.6,250007555.2,-435672.3101,345.8662085,387.2501812,-6.190391157,7.229189432,-0.67483633,-41.38397266,-47.57436382,-40.34517439,-48.24920015,-41.02001072,0,1
69364,Asuris Northwest Health,WA,4356897.34,1425226.46,46293,15696661,16360933,,339.0720195,353.4213164,30.78708358,94.11568358,,-14.34929687,2,16.43778671,3,110.5534703,4,0,0,0,0,1,,2,,0,Asuris Northwest Health,WA,2095416.08,1091276.01,35287,12501291,13278499,,354.2746904,376.3000255,30.92572364,59.38209766,,-22.02533511,2,8.900388528,3,68.28248618,4,0,0,0,0,1,,2,,0,Asuris Northwest Health,WA,673612.99,-208979.24,-6.067922184,-36.85500576,34440,4.537063143,-0.128452183,12961373,11787125,,376.3464866,342.2510163,-6.067922184,19.55902991,,34.09547038,28.0275482,47.58657811,,,0,4
66083,"Humana Health Plan of Ohio, Inc.",OH,8894210.03,-6379256.85,127142,38643605.76,47386987.32,8999305,303.9405213,372.7091545,-50.17426853,69.95493252,70.78152774,-68.76863318,1,-118.9429017,0,-48.9879692,0,1,0,0,0,0,-48.16137398,1,21.79355854,1,"Humana Health Plan of Ohio, Inc.",OH,5155494.73,-1928407.65,113702,37209008.31,40856750.46,,327.2502534,359.331854,-16.96019111,45.34216399,,-32.08160059,2,-49.0417917,1,-3.699627711,1,0,1,0,0,0,,2,,0,"Humana Health Plan of Ohio, Inc.",OH,1676810.6,-415576.63,-5.251555968,44.92271257,79134,4.898363119,-0.20592592,27809359.49,27429005.53,,351.4211273,346.614673,-5.251555968,21.18950893,,4.806454369,-0.4451016,20.74440733,,,0,1
28137,"CareFirst BlueChoice, Inc.",MD,33674052.57,-12598519.03,1045638,264744175.9,273475415,17927378.59,253.1891304,261.5392851,-12.04864306,32.20431217,17.14491879,-8.350154738,2,-20.3987978,2,11.80551437,1,0,1,0,0,0,-3.25387901,2,28.95043316,1,"CareFirst Blue Choice, Inc.",MD,59885149.52,-16434375.57,1994245,542184203.8,550886744.5,,271.8744205,276.2382478,-8.240900978,30.02898316,,-4.363827263,2,-12.60472824,2,17.42425492,2,0,0,1,0,0,,2,,0,CareFirst BlueChoice,MD,30916285.31,-9848840.41,-5.041772502,7.006870556,1953448,6.290801855,0.271420497,595957605.8,620150404.6,,305.0798413,317.4645061,-5.041772502,15.82652075,,-12.38466486,-17.42643736,-1.599916609,,,0,2
60156,"HMO Colorado, Inc., dba HMO Nevada",NV,4285648.85,-4049114.37,72009,24105673.82,18526521.51,-53370.47644,334.7591804,257.2806387,-56.23067075,59.51546126,-0.741163972,77.47854171,4,21.24787096,3,80.76333222,4,0,0,0,0,1,20.50670699,3,80.02216825,4,HMO Colorado Inc. dba HMO NV(Anthem BCBS),NV,5077744.17,-8860894.35,163550,52492039.02,39126115.86,,320.9540753,239.2303018,-54.17850413,31.04704476,,81.72377352,4,27.5452694,3,58.59231415,3,0,0,0,1,0,,2,,0,HMO Colorado Inc(Anthem BCBS),NV,2165656.09,-491903.28,-4.701809214,51.52886154,104620,5.019614716,0.162227936,37744931.8,31022210.14,,360.7812254,296.5227503,-4.701809214,20.70021115,,64.25847505,59.55666584,80.25687698,,,0,3
91069,"HealthyCT, Inc. **",CT,1944236.31,-569431.67,23491,11974980,12903482.29,1561247.182,509.7688476,549.294721,-24.24041846,82.76515729,66.46150364,-39.52587331,2,-63.76629177,1,18.99886552,2,0,0,1,0,0,2.695211868,2,85.46036916,4,"HealthyCT, Inc.",CT,11450211.51,-6912671.83,204238,95596346.48,94063469.84,224847.79,468.0634675,460.5581226,-33.84615904,56.06308087,1.100910653,7.505344941,3,-26.3408141,2,29.72226677,3,0,0,0,1,0,-25.23990345,1,30.82317742,1,"HealthyCT, Inc.",CT,6340096.71,-745863.3,-4.2151553,20.02526316,176948,5.247845658,0.876944153,80188268.15,100808441.7,74210.96,453.1741989,569.7065901,-4.2151553,35.83028183,0.419394172,-116.5323912,-120.7475465,-84.91726462,-120.3281523,-84.49787045,0,3
16322,"UPMC Health Options, Inc.",PA,24575.39,-3587.19,7694,2395450,4487507.78,,311.3400052,583.2476969,-0.466232129,3.194097998,,-271.9076917,0,-272.3739238,0,-269.1798258,0,1,0,0,0,0,,2,,0,"UPMC Health Options, Inc.",PA,17829957.2,-3105783.44,630940,170872680.9,215887269.2,,270.8223934,342.1676692,-4.922470346,28.25935461,,-71.34527578,1,-76.26774612,1,-48.00839151,1,0,1,0,0,0,,2,,0,UPMC Health Options,PA,18516908.47,-5211297.35,-3.941201737,-3.474969608,1322261,6.121317189,2.235165007,409160383.5,470210509,2324488.28,309.4399544,355.6109641,-3.941201737,14.00397385,1.757964789,-46.17100973,-50.11221147,-36.10823762,-48.35424668,-34.35027283,0,1
44240,Coventry Health and Life,MO,36558693.78,-16394921.63,1281780,352041892,390260376.3,30679513.87,274.6507919,304.4675188,-12.79074539,28.52181636,23.93508548,-29.81672697,2,-42.60747237,1,-14.085656,1,0,1,0,0,0,-18.67238688,2,9.849429481,1,Coventry Health and Life,MO,31011926.25,-20980901.39,1752758,534928354.9,554088580.7,,305.1923625,316.123835,-11.97022144,17.69321621,,-10.93147246,2,-22.9016939,2,-5.208477691,1,0,1,0,0,0,,2,,0,Coventry Health and Life,MO,12224324.59,-4108462.62,-3.436700988,9.354044405,1195467,6.077537592,-0.030275899,462009094.1,493023312,,386.4674592,412.4106412,-3.436700988,10.22556423,,-25.94318195,-29.37988294,-19.15431871,,,0,1
76962,"ConnectiCare Benefits, Inc. **",CT,22088564.32,-6289036.98,302364,145886000,127959000,,482.4846873,423.1952217,-20.7995561,73.05289095,,59.28946568,4,38.48990958,4,111.5428005,4,0,0,0,0,1,,2,,0,"ConnectiCare Benefits, Inc.",CT,20637447.76,4456584.71,439258,194807925.7,183674757.7,,443.4931764,418.1477803,10.14571097,46.98251998,,25.3453961,3,35.49110707,4,82.47362705,4,0,0,0,0,1,,2,,0,"ConnectiCare Benefits, Inc.",CT,14049522.77,-1673116.38,-2.740576349,18.05897975,610498,5.785684246,0.305154164,272887365.9,278027677.8,,446.9914167,455.4112836,-2.740576349,23.0132167,,-8.419866896,-11.16044324,11.85277346,,,0,4
44648,Regence Blue Shield of Idaho,ID,282450.45,371605.98,359158,42153596,31134872,,117.3678325,86.68851035,1.034658785,0.786423942,,30.67932219,3,31.71398098,3,32.50040492,2,0,0,1,0,0,,2,,0,Regence Blue Shield of Idaho,ID,643839.26,1002953.94,126390,31416377,20804518,,248.5669515,164.6057283,7.935389983,5.094068043,,83.9612232,4,91.89661318,4,96.99068122,4,0,0,0,0,1,,2,,0,Regence Blue Shield of Idaho,ID,764325.42,-319665.28,-2.539283172,-3.573941958,125888,5.099984334,-0.455301211,33429631,28925018,,265.5505767,229.767873,-2.539283172,6.071471626,,35.78270367,33.2434205,39.31489213,,,0,4
30252,"Health Options, Inc.",FL,61800974.07,32115302.73,866970,342910967.3,389540888,3252639.286,395.5280659,449.3129958,37.04315343,71.28386688,3.751732224,-53.78492993,1,-16.7417765,2,54.54209038,3,0,0,0,1,0,-12.99004427,2,58.29382261,3,"Health Options, Inc.",FL,49987278.15,81745567.9,1110889,481493023.5,549283125.5,-3152502.395,433.4303639,494.4536542,73.5857209,44.99754534,-2.837819436,-61.02329036,1,12.56243054,3,57.55997588,3,0,0,0,1,0,9.724611104,2,54.72215645,2,"Health Options, Inc.",FL,38308523.89,-6728057.44,-2.475890792,-39.51904422,2717429,6.434158206,0.496154136,1038344661,1055850578,,382.1055347,388.5476228,-2.475890792,14.09734123,,-6.442088091,-8.917978884,5.179362349,,,0,3
32753,Healthy Alliance Life Co(Anthem BCBS),MO,31718277.28,-5335441.08,1207878,344950109.3,306199466.2,,285.5835683,253.5019813,-4.417201969,26.25950409,,32.08158696,3,27.664385,3,53.92388908,3,0,0,0,1,0,,2,,0,Healthy Alliance Life Co(Anthem BCBS),MO,19470609.22,7298221.08,1037701,337688912.1,277405688.6,-2741767.678,325.4202435,267.3271863,7.033067406,18.76321717,-2.642155764,58.09305715,4,65.12612456,4,83.88934173,4,0,0,0,0,1,62.48396879,3,81.24718596,3,Healthy Alliance Life Co(Anthem BCBS),MO,13135205.16,-2324559.37,-2.125820649,2.29138132,1093488,6.038814021,-0.04320905,406461787.7,332851974.2,,371.7112467,304.3947206,-2.125820649,12.01220787,,67.31652611,65.19070546,77.20291333,,,0,4
17808,Humana Insurance Company,SC,2760.15,24910.64,14566,3970049.62,4017044.401,,272.5559261,275.7822601,1.710190855,0.189492654,,-3.226333997,2,-1.516143142,2,-1.326650487,1,0,1,0,0,0,,2,,0,Humana Insurance Company,SC,0,16975.57,8505,2661666.91,2139771.392,,312.9531934,251.5898168,1.995951793,0,,61.3633766,4,63.3593284,4,63.3593284,3,0,0,0,1,0,,2,,0,Humana Insurance Company,SC,0,-7953.72,-2.035240532,-3.745431388,3908,3.591954555,-0.571385751,1359755.98,734010.32,,347.941653,187.8224974,-2.035240532,0,,160.1191556,158.083915,158.083915,,,0,3
87571,Blue Cross Blue Shield of Oklahoma,OK,58988045.78,-912836.76,1530042,373873715,447090987.7,47373632.18,244.3551974,292.2083104,-0.596608956,38.55321996,30.96230834,-47.85311299,1,-48.44972194,1,-9.896501978,1,0,1,0,0,0,-17.4874136,2,21.06580636,1,Blue Cross Blue Shield of Oklahoma,OK,84233897.4,-4417436.82,2028437,563366273,783660741,,277.7341732,386.3372345,-2.177754015,41.5265041,,-108.6030614,1,-110.7808154,0,-69.25431128,0,1,0,0,0,0,,2,,0,Blue Cross Blue Shield of Oklahoma,OK,34729150.38,-3948818.13,-1.946502065,-1.349893109,2028674,6.307212263,0.122508911,710450871,793783820.4,,350.2045528,391.2820988,-1.946502065,17.11913811,,-41.07754592,-43.02404799,-25.90490988,,,0,0
96751,Matthew Thornton Hlth Plan (Anthem BCBS),NH,15647565.3,-5300321.87,389176,147211030,110413843.2,-3022280.992,378.2633821,283.7118507,-13.61934413,40.2069123,-7.76584628,94.55153144,4,80.93218731,4,121.1390996,4,0,0,0,0,1,73.16634103,4,113.3732533,4,Matthew Thornton Hlth Plan(Anthem BCBS),NH,8351137.21,156537.94,359424,125557357,90778872.65,-11159727.79,349.3293631,252.5676434,0.43552445,23.23477901,-31.04892214,96.76171972,4,97.19724417,4,120.4320232,4,0,0,0,0,1,66.14832204,3,89.38310105,3,Matthew Thornton Hlth Plan(Anthem BCBS),NH,6413731.87,-454944.09,-1.188029691,12.43131444,382940,5.583130733,-0.007015317,143124816.2,139348488,,373.7525884,363.8911788,-1.188029691,16.74866003,,9.86140962,8.673379929,25.42203995,,,0,4
58326,"MercyCare HMO, Inc.",WI,1158384.25,553470.57,7914,3483939.53,5994594.09,586354.2315,440.2248585,757.4670318,69.93562926,146.3715251,74.09075455,-317.2421734,0,-247.3065441,0,-100.935019,0,1,0,0,0,0,-173.2157896,0,-26.8442644,0,"Mercy Care HMO, Inc.",WI,1039637.7,686857.72,10511,5800173,8315467.52,-334694,551.8193321,791.1204947,65.34656265,98.90949481,-31.84226049,-239.3011626,0,-173.9545999,0,-75.04510513,0,1,0,0,0,0,-205.7968604,0,-106.8873656,0,"MercyCare HMO, Inc.",WI,216322.43,-14819.28,-0.945710274,-70.88133954,15670,4.195068996,0.296672951,7035331.83,6227139.75,,448.9682087,397.3924537,-0.945710274,13.80487747,,51.57575495,50.63004467,64.43492214,,,0,0
35783,"Humana Medical Plan, Inc.",FL,119899412.3,-80860989.32,1990616,614620857.2,646221477.6,28586273,308.7591264,324.6339212,-40.62108881,60.23231618,14.36051604,-15.87479474,2,-56.49588355,1,3.736432632,1,0,1,0,0,0,-42.1353675,1,18.09694867,1,"Humana Medical Plan, Inc.",FL,136834264.8,-135056370.8,3470273,1188746061,1144224614,,342.5511656,329.7217867,-38.91808247,39.43040354,,12.82937884,3,-26.08870363,2,13.34169992,2,0,0,1,0,0,,2,,0,"Humana Medical Plan, Inc.",FL,73556881.87,-1588085.51,-0.602171382,40.01891743,2637265,6.421153771,0.122166281,1022259090,1117504369,,387.6209217,423.7360936,-0.602171382,27.89135027,,-36.11517197,-36.71734335,-8.82599308,,,0,2
75293,USAble Mutual Insurance Company,AR,64727145.97,14435474.74,2575654,726204889.8,808308852.6,,281.9497067,313.8266447,5.604586152,25.13037309,,-31.87693797,2,-26.27235182,2,-1.141978732,1,0,1,0,0,0,,2,,0,Arkansas Blue Cross and Blue Shield,AR,64811130.09,8441174.73,3088102,942571978.7,1148724126,,305.2269578,371.9838678,2.733450751,20.98736703,,-66.75691,1,-64.02345925,1,-43.03609223,1,0,1,0,0,0,,2,,0,USAble Mutual Insurance Company,AR,37164216.31,-1661548.73,-0.510802858,-6.115389009,3252818,6.512259765,0.101372243,1119572863,1346911505,,344.1855225,414.0752741,-0.510802858,11.42523692,,-69.88975159,-70.40055445,-58.97531753,,,0,1
80431,Freedom Life Insurance,SC,0,-599.88,2469,458787,378926,,185.818955,153.473471,-0.242964763,0,,32.345484,3,32.10251924,3,32.10251924,2,0,0,1,0,0,,2,,0,Freedom Life Insurance,SC,7907.84,-7622.19,2028,421461,432622,,207.8210059,213.3244576,-3.758476331,3.899329389,,-5.503451677,2,-9.261928008,2,-5.362598619,1,0,1,0,0,0,,2,,0,Freedom Life Insurance Company of America,SC,0,-520.68,-0.300103746,-0.057138983,1735,3.239299479,-0.153221611,366124,106303,,211.0224784,61.26974063,-0.300103746,0,,149.7527378,149.452634,149.452634,,,1,1
11721,Blue Cross & Blue Shield of Mississippi,MS,6452872.9,4539847.85,764940,190851063,177216259,,249.4980822,231.673411,5.934907117,8.435789604,,17.82467122,3,23.75957833,3,32.19536794,2,0,0,1,0,0,,2,,0,Blue Cross & Blue Shield of Mississippi,MS,8234968.46,2213375.4,793293,227165202,207890018,,286.3572501,262.0595644,2.790110842,10.3807401,,24.29768572,3,27.08779656,3,37.46853667,3,0,0,0,1,0,,2,,0,Blue Cross Blue Shield of Mississippi,MS,4413878.6,-14760.32,-0.020541127,-5.955448244,718574,5.856471499,-0.027155872,225227066,198347078,,313.4361471,276.028743,-0.020541127,6.142552611,,37.40740411,37.38686298,43.52941559,,,0,3
40064,HealthNow New York,NY,0,-9077.56,48638,20517394.2,22887793,-4020217.236,421.8387722,470.574304,-0.186635141,0,-82.6558912,-48.73553189,1,-48.92216703,1,-48.92216703,0,1,0,0,0,0,-131.5780582,0,-131.5780582,0,HealthNow New York,NY,0,3626.81,85075,32826816.86,41373492.31,856173.9254,385.857383,486.3178644,0.042630738,0,10.06375463,-100.4604813,1,-100.4178506,0,-100.4178506,0,1,0,0,0,0,-90.35409597,0,-90.35409597,0,HealthNow New York,NY,0,-1918.83,-0.018692391,0.16794275,102653,5.011371646,0.324395938,39353360.49,56121897.86,,383.3629849,546.7146392,-0.018692391,0,,-163.3516543,-163.3703467,-163.3703467,,,0,0
33906,Aetna Life Insurance Company,PA,2951625.54,-67222.42,542601,107410604,98689530.82,217034.94,197.9550425,181.8823239,-0.12388923,5.439771655,0.399989937,16.07271859,3,15.94882936,3,21.38860102,2,0,0,1,0,0,16.3488193,3,21.78859095,1,Aetna Life Insurance Company,PA,4647588.91,-9332073.48,217406,65677880.61,54041189.78,,302.097829,248.5726695,-42.9246363,21.37746387,,53.52515952,4,10.60052321,3,31.97798708,3,0,0,0,1,0,,2,,0,Aetna Life Insurance Company,PA,0,-64.1,-0.018677156,0.105212074,3432,3.535547279,-2.198933311,1257596.17,1435338.08,,366.4324505,418.2220513,-0.018677156,0,,-51.78960082,-51.80827797,-51.80827797,,,0,3
61644,Aetna Life Insurance Company,NC,215718.92,-240838.67,62142,11364162.23,9280166.74,,182.8740985,149.3380763,-3.875618261,3.471386824,,33.53602218,3,29.66040391,3,33.13179074,2,0,0,1,0,0,,2,,0,Aetna Life Insurance Company,NC,651988.51,-715751.32,16986,4390892.19,4106034.29,,258.5006588,241.730501,-42.13772048,38.38387554,,16.77015778,3,-25.3675627,2,13.01631285,2,0,0,1,0,0,,2,,0,Aetna Life Insurance Company,NC,,,0,3.875618261,578,2.761927838,-2.031457388,247057.16,481194.16,,427.4345329,832.5158478,,,,-405.0813149,,,,,1,2
