,HIOS ID,HIOS INPUTTED INSURANCE COMPANY NAME_2014,STATE_2014,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE)_2014,"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)_2014",HHS RISK ADJUSTMENT TRANSFERS AMOUNT (SMALL GROUP MARKET)_2014,7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,7.4Membermonths7HealthInsuranceSMALLGROUPTotalasof3/31/15_2014,1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,HIOS INPUTTED INSURANCE COMPANY NAME_2015,STATE_2015,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE)_2015,"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)_2015",HHS RISK ADJUSTMENT TRANSFERS AMOUNT (SMALL GROUP MARKET)_2015,7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,7.4Membermonths7HealthInsuranceSMALLGROUPTotalasof3/31/15_2015,1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,HIOS INPUTTED INSURANCE COMPANY NAME,STATE,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE),"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)",HHS RISK ADJUSTMENT TRANSFERS AMOUNT (SMALL GROUP MARKET),7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15,7.4Membermonths7HealthInsuranceSMALLGROUPTotalasof3/31/15,1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15,2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15
292,34484,"Health New England, Inc. ***",MA,774704.21,,,26658.0,252869.0,10392418.0,10507054.0,"Health New England, Inc.",MA,1633271.41,,,54482.0,239883.0,25232898.0,25529506.0,Health New England,MA,1201283.84,,,87434.0,224591.0,35311313.0,41879227.0
293,95878,HPHC Insurance Company Inc. ***,MA,2225269.37,,,21557.0,144645.0,9507570.0,8018263.493,HPHC Insurance Company Inc.,MA,2288842.82,,,120352.0,114120.0,30878843.46,25117387.64,HPHC Insurance Company Inc.,MA,2766034.85,,,132159.0,101429.0,39196669.11,40936206.3
294,73331,"Minuteman Health, Inc.***",MA,1167.6,,,13931.0,3029.0,3466522.18,1202727.288,"Minuteman Health, Inc.",MA,349712.48,,,56185.0,6684.0,13457110.0,7964463.0,"Minuteman Health, Inc.",MA,368156.26,,,66843.0,12295.0,19144269.69,12300433.32
295,41304,Neighborhood Health Plan***,MA,11225924.12,,,293889.0,434996.0,104081193.0,100685485.5,Neighborhood Health Plan,MA,25517727.66,,,590554.0,549573.0,211691538.8,269160627.4,"Neighborhood Health Plan, Inc",MA,16412212.24,,,786805.0,642086.0,287761626.9,388035590.7
296,29125,Tufts Associated Health Maintenance Org***,MA,9896287.04,,,159433.0,750718.0,79468831.0,77040674.0,Tufts Associated Health Maintenance Org,MA,5505443.18,,,129455.0,606516.0,68889815.0,68596735.0,Tufts Associated Health Maintenance Organization Inc.,MA,5199875.77,,,130483.0,596110.0,68420466.0,75916404.0
297,59763,Tufts Health Public Plans Inc. ***,MA,116022.27,,,21869.0,7664.0,6979196.0,3306650.0,Tufts Health Public Plans Inc.,MA,4629223.87,,,688066.0,23154.0,207545372.0,151069668.0,"Tufts Health Public Plans, Inc.",MA,4141413.43,,,1173969.0,39735.0,336200238.0,289964646.0
298,38712,Tufts Insurance Company***,MA,1677442.23,,,5487.0,24883.0,3550449.0,6839015.0,Tufts Insurance Company,MA,1002595.01,,,5867.0,25535.0,3904718.0,7432948.0,Tufts Associated Health Maintenance Organization Inc.,MA,421450.61,,,4290.0,27455.0,2768339.0,6046304.0
299,31779,UnitedHealthcare Insurance Company***,MA,0.0,,,1789.0,32322.0,1074757.88,1260387.32,United Healthcare Insurance Company,MA,201936.84,,,5476.0,40095.0,3167887.19,3646002.74,UnitedHealthcare Insurance Company,MA,284246.24,,,6330.0,49662.0,3691236.16,4654679.44
300,66516,Aetna Health Inc. (a PA corp.),MD,,,11143.81,615.0,83092.0,227440.62,417725.3,Aetna Health Inc. (a PA corp.),MD,,,-655553.92,319.0,35749.0,119536.79,163878.65,Aetna Health Inc. (a PA corp.),MD,,,-1109601.09,,54418.0,,204363.49
301,70767,Aetna Life Insurance Company,MD,,,85307.78,40223.0,146753.0,8178450.31,7261502.09,Aetna Life Insurance Company,MD,,,-2554392.85,7335.0,78583.0,2167727.03,1461037.56,Aetna Life Insurance Company,MD,,,-904266.78,5709.0,66459.0,1592211.84,1578757.4
302,36677,All Savers Insurance Company,MD,266389.22,272660.9,,2215.0,,660327.37,1553516.26,All Savers Insurance Company,MD,496194.53,596980.74,,6662.0,,2650550.76,3724009.19,All Savers Insurance Company,MD,576817.2,1316533.03,,11155.0,,4610816.65,6571803.34
303,28137,"CareFirst BlueChoice, Inc.",MD,33674052.57,-12598519.03,-4834145.8,1045638.0,1947671.0,264744175.9,273475415.0,"CareFirst Blue Choice, Inc.",MD,59885149.52,-16434375.57,6517475.95,1994245.0,1797148.0,542184203.8,550886744.5,CareFirst BlueChoice,MD,30916285.31,-9848840.41,-6824378.98,1953448.0,1772790.0,595957605.8,620150404.6
304,45532,"CareFirst of Maryland, Inc.",MD,21694659.41,9718734.15,3249730.99,844338.0,74785.0,215321625.9,218132668.9,"CareFirst of Maryland, Inc.",MD,23361093.08,22545287.16,7207643.04,670981.0,51225.0,214100821.7,226180077.9,CareFirst of Maryland,MD,9220852.27,21010173.45,9161612.58,527754.0,69885.0,189994704.6,195001710.1
305,68541,Coventry Health and Life,MD,,,-1991429.33,39643.0,156529.0,4557931.0,3778298.23,Coventry Health and Life,MD,,,-1649007.49,1657.0,98885.0,150911.86,125088.95,Coventry Health and Life,MD,,,-540405.53,43.0,22729.0,13359.1,32334.74
306,14468,"Coventry Health Care of Delaware, Inc.",MD,,,-4255487.55,924.0,113336.0,348499.0,292024.3,"Coventry Health Care of Delaware, Inc.",MD,,,-6945127.9,568.0,104262.0,11199.55,6216.41,"Coventry Health Care of Delaware, Inc.",MD,,,-454038.82,,,,
307,72564,"Evergreen Health Cooperative, Inc.",MD,311875.67,-360466.32,,4194.0,30240.0,1725306.0,2251799.65,"Evergreen Health Cooperative, Inc.",MD,725913.47,-3443885.2,-20766948.84,47868.0,192165.0,15266749.0,15460626.0,Evergreen Health,MD,2540644.79,1224227.52,-10613469.4,127132.0,282037.0,43319182.0,46154706.49
308,94084,GHMSI,MD,9970292.23,5177916.02,5641971.56,330002.0,350560.0,85024757.75,88465811.04,GHMSI,MD,14153350.5,14549412.84,16049564.6,306744.0,244332.0,99853831.58,114469208.1,Group Hospitalization and Medical Services,MD,7161965.94,18670711.32,18607732.84,248712.0,234935.0,97591741.46,113987929.2
309,90296,"Kaiser Foundation Health Plan of the Mid-Atlantic States, Inc.",MD,1405157.3,-2210325.79,773138.57,92214.0,92283.0,33642176.0,29825663.0,"Kaiser Foundation Health Plan of the Mid-Atlantic States, Inc.",MD,4152560.34,-17702319.36,2987261.26,287296.0,90959.0,87409483.0,83733862.0,"Kaiser Foundation Health Plan of the MidAtlantic States, Inc.",MD,3816924.66,-29417473.49,2554219.07,463323.0,91151.0,144825293.0,145144714.0
310,65635,MAMSI Life and Health Insurance Company,MD,,,860842.04,1970.0,138627.0,896891.25,936038.37,MAMSI Life and Health Insurance Company,MD,,,-282416.8,1665.0,118325.0,818143.05,953204.31,MAMSI Life and Health Insurance Company,MD,,,-2805605.0,1478.0,144132.0,762593.07,877995.29
311,72375,"Optimum Choice, Inc.",MD,,,-765269.83,1761.0,115280.0,1079426.06,679792.29,"Optimum Choice, Inc.",MD,,,-64708.03,1479.0,97235.0,882196.92,638634.77,"Optimum Choice, Inc.",MD,,,-2947755.59,1878.0,114756.0,1039674.74,479654.69
312,23620,UnitedHealthcare Insurance Company,MD,,,1556233.82,3219.0,117747.0,1680029.72,1316539.32,United Healthcare Insurance Company,MD,,,1835041.07,2914.0,162340.0,1417059.83,1293575.05,UnitedHealthcare Insurance Company,MD,,,-1895792.87,2632.0,184073.0,1333475.87,986947.18
313,31112,UnitedHealthcare of the Mid-Atlantic Inc.,MD,,,-332036.0,2383.0,75098.0,866823.51,936203.27,United Healthcare of the MidAtlantic Inc.,MD,504920.11,-1146080.38,-1678830.01,27649.0,36198.0,8397232.7,6850854.38,"UnitedHealthcare of the Mid-Atlantic, Inc.",MD,1196462.13,-4726063.8,-2228250.33,117781.0,42839.0,39705280.01,30622053.42
314,53357,Aetna Life Insurance Company,ME,,,-2225221.04,2112.0,133557.0,747484.53,606396.93,Aetna Life Insurance Company,ME,,,1790597.54,342.0,164744.0,142985.64,32681.71,Aetna Life Insurance Company,ME,,,713025.5,,145387.0,0.24,147.8
315,48396,Anthem Health Plans of ME(Anthem BCBS),ME,5456360.21,363457.73,2604015.24,220640.0,283531.0,78176738.09,75661991.76,Anthem Health Plans of ME(Anthem BCBS),ME,6658488.7,-3917017.08,688516.26,260198.0,210436.0,93504165.99,86563583.55,Anthem Health Plans of ME(Anthem BCBS),ME,3475090.31,-5023772.82,1897677.07,254456.0,197157.0,99697787.66,95569087.51
316,96667,Harvard Pilgrim Health Care Inc.,ME,41057.31,-72007.16,-814362.12,1320.0,164079.0,506320.0,599101.264,Harvard Pilgrim Health Care Inc.,ME,728167.41,1177105.98,-1027526.86,10766.0,183217.0,4919770.76,6071183.427,Harvard Pilgrim Health Care Inc.,ME,2922966.87,-532477.48,-3013138.0,134469.0,177915.0,51736741.92,57226267.41
317,11593,HPHC Insurance Company Inc.,ME,754640.17,578793.75,347234.34,1796.0,179483.0,658845.0,1569550.341,HPHC Insurance Company Inc.,ME,405479.23,208585.27,2498771.66,3228.0,154215.0,1222730.18,2854907.905,HPHC Insurance Company Inc.,ME,353431.61,617069.84,2126973.99,4163.0,109969.0,1665613.5,3116413.943
318,33653,Maine Community Health Options,ME,35448310.19,-926811.51,97813.31,376936.0,13093.0,166074149.0,173234740.0,Maine Community Health Options,ME,40987289.61,2738773.24,-3768993.96,688724.0,48898.0,291354380.0,339462243.3,Maine Community Health Options,ME,17217074.37,5309414.63,-1592009.09,650462.0,128401.0,269816122.0,315546943.0
319,85076,The MEGA Life and Health Insurance Company,ME,205000.0,56567.18,,,,,,,,,,,,,,,,,,,,,,,
320,90214,UnitedHealthcare Insurance Company,ME,,,-9479.76,36.0,255.0,26106.66,9425.85,United Healthcare Insurance Company,ME,,,-12202.47,36.0,711.0,25614.06,1742.34,UnitedHealthcare Insurance Company,ME,,,21880.11,24.0,896.0,13931.94,1550.52
321,81068,Aetna Life Insurance Company,MI,379492.96,-299479.55,,72567.0,4575.0,17555621.12,13181088.99,Aetna Life Insurance Company,MI,613608.61,-1395523.24,,29548.0,5359.0,9219535.85,7865754.38,Aetna Life Insurance Company,MI,526251.2,-1407174.88,,24391.0,4760.0,8459027.85,7486055.48
322,52670,All Savers Insurance Company,MI,,,-19155.16,,22978.0,,,All Savers Insurance Company,MI,,,-116036.56,,13368.0,,,All Savers Insurance Company,MI,,,-73743.09,,1855.0,,
323,67577,Alliance Health and Life Insurance Company,MI,2529564.79,1895578.59,-181245.97,113796.0,131419.0,26377099.0,24127739.0,Alliance Health and Life Insurance Company,MI,2909573.77,4463306.2,-282556.4,118357.0,166084.0,35855316.0,35364842.0,Alliance Health & Life Insurance Co,MI,3461031.71,2973919.75,-1080248.95,198382.0,186023.0,63975333.0,64695568.0
324,98185,Blue Care Network of Michigan,MI,54508071.26,-47134095.64,-5484016.17,1191387.0,944667.0,355726508.0,341579271.0,Blue Care Network of Michigan,MI,46831049.28,-40004463.16,2178690.19,1596397.0,859012.0,519788391.0,452587896.8,Blue Care Network of Michigan,MI,19430303.42,-58286413.44,-19902786.04,1508670.0,849304.0,525672869.2,443706331.6
325,15560,Blue Cross Blue Shield of Michigan Mutual Insurance Company,MI,104173592.8,67492960.02,13529304.35,2056894.0,2504910.0,595126565.1,647127004.9,Blue Cross Blue Shield of Michigan Mutual Insurance Company,MI,79301872.92,84043000.54,11876518.15,1553522.0,2089156.0,627863417.5,680168155.8,Blue Cross Blue Shield of Michigan Mutual Insurance Company,MI,45860204.98,117279775.33,27642465.18,1363121.0,2130923.0,609751133.1,678988028.2
326,35443,Celtic Insurance Company,MI,0.0,-633.0,,3.0,,28334.0,-39.03903322,,,,,,,,,,,,,,,,,,
327,41895,Consumers Mutual Insurance of Michigan,MI,252541.02,122480.23,-1252756.84,2011.0,19992.0,765761.0,1646935.31,Consumers Mutual Insurance of Michigan,MI,2288287.67,-7071364.84,-1699990.62,66465.0,77527.0,26023019.0,33438912.0,,,,,,,,,
328,82649,Federated Mutual Insurance Company,MI,,,-1658184.03,,111131.0,,,Federated Mutual Insurance Company,MI,,,-4753200.26,,154861.0,,,Federated Mutual Insurance Company,MI,,,-1167684.94,,158604.0,,
329,37651,Health Alliance Plan (HAP),MI,5921541.69,5267035.16,-59049.89,50283.0,193568.0,21341078.0,26220361.0,Health Alliance Plan (HAP),MI,3485778.72,3869249.1,-1604360.74,94081.0,202285.0,35127892.0,33194265.0,Health Alliance Plan of Michigan,MI,1323374.09,-3617941.82,-1055785.01,150442.0,199634.0,47954634.0,37425734.0
330,59830,HealthPlus Insurance Company,MI,8257698.56,-3647377.54,-322954.15,244364.0,64372.0,55921142.0,59101063.0,Health Plus Insurance Company,MI,9028543.74,-4117248.29,469960.22,306867.0,26843.0,83682650.0,92279790.0,,,,,,,,,
331,13667,HealthPlus of Michigan,MI,1384234.63,-855252.76,-366651.02,25005.0,12414.0,6708260.0,7981593.0,Health Plus of Michigan,MI,913424.81,-4076070.63,83736.21,54902.0,22123.0,14782117.0,15350630.0,HealthPlus Insurance Company,MI,19784.98,-1118038.8,-113837.62,,,,
332,62294,Humana Insurance Company,MI,698246.11,884115.01,-107913.09,101756.0,81670.0,18662585.78,14364555.98,Humana Insurance Company,MI,1227648.12,-356523.02,-541342.84,33385.0,62952.0,10083892.39,6049813.101,Humana Insurance Company,MI,597264.23,282976.78,-442791.4,28784.0,52331.0,9148102.29,9004530.18
333,46275,"Humana Medical Plan of Michigan, Inc.",MI,6808276.09,-25129449.51,,269299.0,,68045829.77,54511335.35,"Humana Medical Plan of Michigan, Inc.",MI,5237342.47,-10842830.41,,210962.0,,60800064.0,49356249.0,"Humana Medical Plan of Michigan, Inc.",MI,3265248.4,-19477061.31,,344406.0,,92558175.44,75357602.94
334,79970,John Alden Life Insurance Company,MI,,,-155335.89,11153.0,26951.0,2424175.0,1637389.0,John Alden Life Insurance Company,MI,,,-25243.15,7574.0,19937.0,1778772.0,989333.0,,,,,,,,,
335,20393,McLaren Health Plan,MI,1865110.37,-275686.71,480378.3,80642.0,123749.0,19128950.0,19770500.93,McLaren Health Plan,MI,1279803.45,3123625.29,-1125261.52,36196.0,44208.0,17867425.0,17796813.96,McLaren Health Plan,MI,,,-305892.99,,15247.0,,
336,58594,"Meridian Health Plan of Michigan, Inc.",MI,0.0,-23501.09,,127.0,,47732.0,2868.02,"Meridian Health Plan of Michigan, Inc.",MI,0.0,45009.16,,288.0,,121830.0,45897.57,"Meridian Health Plan of Michigan, Inc.",MI,0.0,-4071093.14,,31334.0,,9350089.0,4877603.0
337,40047,"Molina Healthcare of Michigan, Inc.",MI,0.0,6332.08,,502.0,,164785.0,112191.0,"Molina Healthcare of Michigan, Inc.",MI,108444.44,-489545.74,,14956.0,,4317884.0,2129192.42,"Molina Healthcare of Michigan, Inc.",MI,103321.22,-1474611.65,,42348.0,,11597704.0,7390148.76
338,59140,Nippon Life Insurance Company of America,MI,,,-29795.04,,6981.0,,,Nippon Life Insurance Company of America,MI,,,-45156.26,,344.0,,,Nippon Life Insurance Company of America,MI,,,-39510.72,,233.0,,
339,23592,Paramount Care of Michigan,MI,,,130383.94,,1523.0,,,Paramount Care of Michigan,MI,,,-93353.98,,666.0,,,,,,,,,,,
340,95233,Paramount Insurance Company,MI,,,-53820.3,,13010.0,,,Paramount Insurance Company,MI,,,137653.7,,6850.0,,,Paramount Insurance Company,MI,,,375049.38,,11359.0,,
341,20662,PHP Insurance Company,MI,,,-127949.2,,25176.0,,,PHP Insurance Company,MI,,,-40531.33,,28751.0,,,PHP Insurance Company,MI,,,511519.6,,25896.0,,
342,60829,Physicians Health Plan,MI,0.0,-76724.32,-681491.41,443.0,30328.0,220134.0,117623.0,Physicians Health Plan,MI,188485.2,-347998.34,-665160.05,12200.0,49137.0,5515047.53,4722514.692,Physicians Health Plan,MI,188284.13,-3011163.79,-1332750.39,40538.0,55961.0,11973670.85,8934064.583999999
343,29698,Priority Health,MI,4982858.59,1058987.28,-1528301.43,69861.0,931577.0,28906595.0,33191899.0,Priority Health,MI,14187510.7,-27447894.51,-2734798.34,497784.0,926042.0,171533872.0,159298734.0,Priority Health,MI,14623284.2,-34476293.74,-2495450.95,934102.0,935416.0,328338278.0,317862401.0
344,29241,Priority Health Insurance Company (PHIC),MI,1980226.36,1869040.06,267097.25,260064.0,175745.0,50424136.0,51433723.0,Priority Health Insurance Company (PHIC),MI,4303697.77,37908.56,124208.68,255090.0,144552.0,59195738.0,53108065.0,Priority Health,MI,3777289.5,5900733.25,1298105.46,274816.0,157168.0,77199778.0,78396996.0
345,89029,Time Insurance Company,MI,2196259.12,688700.17,-60605.89,130130.0,56167.0,25848787.0,24230833.0,Time Insurance Company,MI,2392980.67,1364106.91,-129271.65,105644.0,49242.0,25854093.0,24852227.0,,,,,,,,,
346,67183,"Total Health Care USA, Inc.",MI,2025795.65,-1099668.46,-1225249.24,118609.0,96901.0,33847648.0,26440698.0,"Total Health Care USA, Inc.",MI,1534183.55,1882988.25,192637.06,108034.0,93468.0,32834737.0,28529176.0,Total Health Care,MI,473367.52,2404013.29,911860.92,66614.0,81384.0,20781599.0,22173053.56
347,63631,UnitedHealthcare Insurance Company,MI,,,-1087425.35,1983.0,353331.0,915051.35,666444.5,United Healthcare Insurance Company,MI,,,-1154312.92,2949.0,409266.0,1146442.41,576681.84,UnitedHealthcare Insurance Company,MI,,,-1938501.49,5156.0,404502.0,1975678.7,1473969.81
348,45002,UnitedHealthcare Life Insurance Company,MI,1080097.07,-743360.22,-2483.96,28706.0,14.0,8580932.4,10001658.77,United Healthcare Life Insurance Company,MI,1369709.18,358625.01,-62155.35,46145.0,425.0,14749675.81,16108348.77,UnitedHealthcare Life Insurance Company,MI,402490.39,-1058410.43,-1115.68,35903.0,5.0,12108813.3,10161339.15
349,58996,US Health and Life Insurance Company,MI,,,-2779.82,,153707.0,,,US Health and Life Insurance Company,MI,,,4588.65,,110256.0,,,,,,,,,,,
350,49316,"BCBSM, INC.",MN,109644843.7,7616924.44,11759377.1,1830768.0,1267529.0,540553106.0,673696651.0,"BCBSM, INC.",MN,125759129.4,29086945.86,15764245.94,2462520.0,1392389.0,782721397.0,1073087950.0,BCBSMN INC,MN,53825959.36,109756214.54,18652345.56,1239218.0,1302566.0,543956372.0,745732721.0
351,60769,Federated Mutual Insurance Company,MN,,,-2090475.15,469.0,90677.0,218512.13,325550.86,Federated Mutual Insurance Company,MN,,,-4702535.67,261.0,68440.0,131424.39,254229.57,Federated Mutual Insurance Company,MN,,,-5042388.92,105.0,90934.0,86660.21,41122.68
352,34102,"Group Health Plan, Inc.",MN,2695282.74,-2650.5,,51252.0,,12629000.0,15951000.0,"Group Health Plan, Inc.",MN,4673126.71,-4257609.45,,145243.0,,34215000.0,40862000.0,Group Health Plan Inc,MN,3025814.22,-17682308.21,,228405.0,,66448788.0,61361000.0
353,70373,"Gundersen Health Plan Minnesota, Inc.",MN,74310.37,32683.14,-97647.51,79.0,1311.0,28451.0,160346.0,"Gundersen Health Plan Minnesota, Inc.",MN,113550.68,-17274.78,-76964.5,111.0,2089.0,45439.0,440419.24,"Gundersen Health Plan Minnesota, Inc.",MN,,,-58727.84,,2924.0,,
354,85654,HealthPartners Insurance Company,MN,10273153.62,-5217351.16,-820791.54,253562.0,200964.0,50895000.0,53127000.0,HealthPartners Insurance Company,MN,9288091.28,-29118111.14,-3345685.38,507606.0,194406.0,109802000.0,100347000.0,HealthPartners Insurance Company,MN,6932266.01,-55107410.5,-2487209.58,667739.0,142823.0,188789000.0,150979000.0
355,79888,"HealthPartners, Inc.",MN,1402532.92,2384614.4,-4200533.56,22057.0,1061856.0,9438000.0,13356000.0,"HealthPartners, Inc.",MN,,31708.01,-13774545.17,9394.0,1214110.0,4443000.0,5931000.0,"HealthPartners, Inc",MN,,,-13565960.64,5648.0,1260945.0,2893000.0,4485000.0
356,56971,John Alden Life Insurance Company,MN,2783.9,-46632.1,113761.56,7946.0,512.0,1732269.0,1793096.0,John Alden Life Insurance Company,MN,3609.11,-93357.87,-43185.94,4840.0,204.0,1210818.0,651360.0,,,,,,,,,
357,65847,Medica Health Plans of Wisconsin,MN,2670519.49,130710.53,,32699.0,,10691860.88,11093060.0,Medica Health Plans of Wisconsin,MN,6052960.34,7678426.35,,76939.0,,25770963.62,40944996.08,Medica Health Plans of Wisconsin,MN,10897237.25,-13675777.86,,499608.0,,182210405.4,197333022.2
358,31616,Medica Insurance Company,MN,8295441.04,-11637872.8,-4213354.17,271330.0,551537.0,62080064.95,48327689.36,Medica Insurance Company,MN,4415250.76,-5042829.16,9261067.53,138388.0,192529.0,36796777.05,35785272.13,Medica Insurance Company,MN,1837669.52,-5073958.4,9613665.25,94007.0,160705.0,28906770.34,26696904.84
359,97624,PreferredOne Community Health Plan,MN,,,637606.26,,104384.0,,,Preferred One Community Health Plan,MN,,,522092.71,,38552.0,,,PreferredOne Community Health Plan,MN,,,-861378.17,,26257.0,,
360,88102,PreferredOne Insurance Company,MN,51337471.78,5422835.32,-1029344.47,880297.0,192143.0,186382394.0,293227598.0,Preferred One Insurance Company,MN,4222933.09,5753591.46,-3077770.23,78619.0,178184.0,55169518.0,32466576.0,PreferredOne Insurance Company,MN,1189854.34,4665798.89,-5741279.42,21744.0,185223.0,9103900.0,13548366.0
361,52346,Sanford Health Plan of Minnesota,MN,,,-20085.39,,1188.0,,,Sanford Health Plan of Minnesota,MN,,,-144150.88,,1000.0,,,Sanford Health Plan of Minnesota,MN,,,-55346.1,,331.0,,
362,27439,Time Insurance Company,MN,3434347.41,388993.92,-38513.1,133134.0,1427.0,31599168.0,30816363.0,Time Insurance Company,MN,3319642.29,1018837.12,-74883.14,87919.0,538.0,26449251.0,29740330.0,,,,,,,,,
363,85736,UCare Minnesota,MN,311887.29,927744.9,,5906.0,,2027827.07,2734688.0,UCare Minnesota,MN,1959663.44,-5906132.97,,115591.0,,26968684.88,29837423.0,UCare Minnesota,MN,1552756.08,-16539135.0,,192341.0,,52833255.37,41266848.0
364,32898,Aetna Health Inc. (a PA corp.),MO,,,-10219.44,30.0,124.0,3016.0,11.72,Aetna Health Inc. (a PA corp.),MO,,,-7377.38,,11.0,,,Aetna Health Inc. (a PA corp.),MO,,,-7048.39,,44.0,,
365,48161,Aetna Life Insurance Company,MO,,,228766.81,21388.0,31802.0,5272812.84,4227374.61,Aetna Life Insurance Company,MO,,,258345.46,7897.0,21933.0,2054294.03,2303668.84,Aetna Life Insurance Company,MO,0.0,,-208051.89,1564.0,42638.0,616563.09,967546.65
366,34762,Blue Cross and Blue Shield of Kansas City,MO,25923279.05,18053572.29,2682326.2,630607.0,442946.0,159451717.6,191337992.4,Blue Cross and Blue Shield of Kansas City,MO,22865750.61,20705929.36,-325653.6,659275.0,349948.0,197237281.5,232319618.5,Blue Cross and Blue Shield of Kansas City,MO,15688168.11,16722536.07,1407580.23,723050.0,401885.0,254149725.1,284157223.9
367,99723,Celtic Insurance Company,MO,0.0,-4177.67,,28.0,,22671.0,-217.6013163,Celtic Insurance Company,MO,0.0,-4529.5,,24.0,,7499.47,14294.53467,Celtic Insurance Company,MO,22536.76,62245.22,,18.0,,10223.65,131897.0355
368,44527,Coventry Health & Life Insurance Co.,MO,30510642.69,947089.73,,,,,,Coventry Health & Life Insurance Co.,MO,28854403.54,-1547250.27,-5494.46,,,,,Coventry Health and Life,MO,12858595.97,24671526.2,472459.61,,,,
369,44240,Coventry Health and Life,MO,36558693.78,-16394921.63,308569.39,1281780.0,469773.0,352041892.0,390260376.3,Coventry Health and Life,MO,31011926.25,-20980901.39,-233857.65,1752758.0,360569.0,534928354.9,554088580.7,Coventry Health and Life,MO,12224324.59,-4108462.62,-25221.44,1195467.0,280485.0,462009094.1,493023312.0
370,96384,Cox Health Systems Insurance Company,MO,1265068.01,-173675.23,-164283.18,101891.0,22942.0,19336149.0,18647400.0,Cox Health Systems Insurance Company,MO,1954932.69,-1884389.93,-1229766.58,120726.0,31560.0,26708066.0,24317228.3,Cox HealthPlans,MO,1399376.4,-3684258.43,-1394119.54,132265.0,40377.0,32195573.0,32947426.0
371,64701,Federated Mutual Insurance Company,MO,,,-752603.4,,88427.0,,,Federated Mutual Insurance Company,MO,,,-2366698.58,,109462.0,,,Federated Mutual Insurance Company,MO,,,-2615175.44,,110409.0,,
372,32753,Healthy Alliance Life Co(Anthem BCBS),MO,31718277.28,-5335441.08,-3154909.68,1207878.0,1313809.0,344950109.3,306199466.2,Healthy Alliance Life Co(Anthem BCBS),MO,19470609.22,7298221.08,5340341.52,1037701.0,1093732.0,337688912.1,277405688.6,Healthy Alliance Life Co(Anthem BCBS),MO,13135205.16,-2324559.37,2366744.33,1093488.0,1008598.0,406461787.7,332851974.2
