HIOS ID	HIOS INPUTTED INSURANCE COMPANY NAME_2014	STATE_2014	REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE)_2014	"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)_2014"	HHS RISK ADJUSTMENT TRANSFERS AMOUNT (SMALL GROUP MARKET)_2014	7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014	7.4Membermonths7HealthInsuranceSMALLGROUPTotalasof3/31/15_2014	1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014	2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014	IndPremiumPMM_2014	IndCostsPMM_2014	IndRTPMM_2014	TotalP2014	IndPremiumMinusCostsPMM_2014	HIOS INPUTTED INSURANCE COMPANY NAME_2015	STATE_2015	REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE)_2015	"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)_2015"	HHS RISK ADJUSTMENT TRANSFERS AMOUNT (SMALL GROUP MARKET)_2015	7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015	7.4Membermonths7HealthInsuranceSMALLGROUPTotalasof3/31/15_2015	1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015	2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015	IndPremiumPMM_2015	IndCostsPMM_2015	IndRTPMM_2015	IndPremiumMinusCostsPMM_2015	HIOS INPUTTED INSURANCE COMPANY NAME	STATE	REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE)	"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)"	HHS RISK ADJUSTMENT TRANSFERS AMOUNT (SMALL GROUP MARKET)	7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15	7.4Membermonths7HealthInsuranceSMALLGROUPTotalasof3/31/15	1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15	2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15	IndPremiumPMM	IndCostsPMM	IndRTPMM	IndPremiumMinusCostsPMM	ExitedMarketIn2016
39481	UnitedHealthcare Life Insurance Company	SC	1693040.39	-774807.83		25194		9310950.57	9333526.57	369.5701584	370.4662447	-30.75366476	-31.64975113	-0.89608637	United Healthcare Life Insurance Company	SC	2087442.23	-414394.03		36813		14524584.65	16070654.17	394.550421	436.5483435	-11.25673077	-41.99792247	UnitedHealthcare Life Insurance Company	SC	1189967.63	1009347.25		25048		11876645.34	13232655.76	474.1554352	528.2919099	40.29652068	-54.13647477	0
77150	"Health First Insurance, Inc."	FL	1475534.84	-723613.84	-391901.29	44014	8198	16295450.67	16609133.14	370.2333501	377.3602295	-16.44053801	-23.56741741	-7.126879402	"Health First Insurance, Inc."	FL	649761.09	700760.1	-210737.71	18268	6960	7453747	7254775.728	408.0220604	397.1302676	38.3599792	10.89179286	Health First Insurance	FL	0		-315764.28	3307	5052	841052.42	544300.5391	254.3248927	164.5904261		89.73446656	1
54172	"Molina Healthcare of Florida, Inc."	FL	413077.75	664162.18		6429		2382576	3070584	370.5982268	477.614559	103.3072297	-3.7091025	-107.0163322	"Molina Healthcare of Florida, Inc."	FL	19021408.95	-218903904.1		1722261		586687204	333655952.1	340.6494161	193.731352	-127.1026308	146.918064	"Molina Healthcare of Florida, Inc."	FL	25476629.62	-252569063.1		2589371		868088165	664080390	335.2505937	256.4639791	-97.54070124	78.78661459	0
23841	Aetna Life Insurance Company	FL	32190446.23	20415906.73	1330151.83	409905	92602	152776589.5	175865983.9	372.7121882	429.040836	49.80643498	-6.52221288	-56.32864786	Aetna Life Insurance Company	FL	731464.13	-2790586.53	1289962.56	34529	112153	12535255.49	10352181.89	363.0355785	299.811228	-80.81863159	63.22435055	Aetna Life Insurance Company	FL	184616.94	-1657914.8	2505152.5	17849	60960	7536015.89	6111808.46	422.2094173	342.4174161	-92.88558463	79.79200123	0
20472	"Colorado Health Insurance Cooperative, Inc."	CO	19571825.5	-4393875.95	-97502.97	144312	1277	53792423.77	67902479.91	372.7508715	470.5255274	-30.4470588	-128.2217147	-97.77465588	"Colorado Health Insurance Cooperative, Inc."	CO	38664334.67	-41180913.97	-819602.44	890026	26597	239276326	322392216.6	268.8419507	362.2278637	-46.26933817	-93.385913														1
77144	Time Insurance Company	SD	365627.96	215435.96	-4464.28	8018	1744	3014587	3532897	375.9774258	440.6207284	26.86903966	-37.77426291	-64.64330257	Time Insurance Company	SD	381824.21	-21716.99	-8782.86	5498	1181	2567338	3053213	466.9585304	555.3315751	-3.949979993	-88.37304474														1
86382	Sunshine State Health Plan	FL	0	-198355.63		3460		1302976.93	532646.8603	376.5829277	153.9441793	-57.32821676	165.3105317	222.6387485	Sunshine State Health Plan	FL	1184424.15	-26584661.51		187352		64261869.35	27042932.65	343.0007118	144.3429088	-141.8968653	198.657803														1
96751	Matthew Thornton Hlth Plan (Anthem BCBS)	NH	15647565.3	-5300321.87	182178.31	389176	553020	147211030	110413843.2	378.2633821	283.7118507	-13.61934413	80.93218731	94.55153144	Matthew Thornton Hlth Plan(Anthem BCBS)	NH	8351137.21	156537.94	1480182.4	359424	436267	125557357	90778872.65	349.3293631	252.5676434	0.43552445	96.76171972	Matthew Thornton Hlth Plan(Anthem BCBS)	NH	6413731.87	-454944.09	2396638.59	382940	334289	143124816.2	139348488	373.7525884	363.8911788	-1.188029691	9.86140962	0
92045	Meritus Mutual Health Partners	AZ	1966321.43	800921.39	-12159.89	3529	1257	1338745	5769734.255	379.3553415	1634.948783	226.9542052	-1028.639236	-1255.593441	Meritus Mutual Health Partners	AZ	3284983.52	-558586.58	-1913246.31	37735	14475	11365541	25838238	301.1936134	684.7287134	-14.80287743	-383.5351														1
45786	Molina Healthcare of Texas	TX	973697.67	722999.82		12642		4804046	4692447	380.0068027	371.1791647	57.19030375	66.01794178	8.827638032	Molina Healthcare of Texas	TX	2013053.67	-4116190.69		154159		53436933	33378968	346.6351819	216.5229925	-26.70094312	130.1121894	"Molina Healthcare of Texas, Inc."	TX	4075833.89	-125970565.3		1338209		416288416	213949014	311.0787747	159.8771298	-94.13370057	151.2016449	0
41895	Consumers Mutual Insurance of Michigan	MI	252541.02	122480.23	-1252756.84	2011	19992	765761	1646935.31	380.786176	818.9633565	60.90513675	-377.2720438	-438.1771805	Consumers Mutual Insurance of Michigan	MI	2288287.67	-7071364.84	-1699990.62	66465	77527	26023019	33438912	391.5296622	503.1055744	-106.3923093	-111.5759121														1
40513	"Kaiser Foundation Health Plan, Inc."	CA	240031290.8	98811448.39	-6119361.66	5935591	7801104	2273510519	2044153218	383.030185	344.3891633	16.64728051	55.28830227	38.64102176	"Kaiser Foundation Health Plan, Inc."	CA	193662847	-82078859.73	-86677086.3	7551901	8079938	2864002080	2536678058	379.2425351	335.8992733	-10.86863556	43.34326178	"Kaiser Foundation Health Plan, Inc."	CA	99483995.87	-182807948.2	-254946663.8	7386281	9839547	2899936689	2664433592	392.6112057	360.7273528	-24.74966065	31.88385292	0
71268	CoOportunity Health	IA	24918368.43	7585020.87	-3442183.75	202033	120387	77581782.78	146939182.5	384.005498	727.3028787	37.54347493	-305.7539058	-343.2973807	CoOportunity Health	IA	504598.26	-1753954.62	-3537357.91	10554	18569	4079846.93	5848206.17	386.5687825	554.1222446	-166.1886128	-167.5534622														1
49831	Premera Blue Cross	WA	58409390.63	-7124602.23	-7510310.41	894365	1271163	344483991	303743793	385.1715921	339.6194988	-7.966101346	37.58599203	45.55209338	Premera Blue Cross	WA	60171189.8	18747955.38	-16440582.27	1100658	1667756	418268282	462242211	380.0165737	419.968974	17.03340673	-39.95240029	Premera Blue Cross	WA	32382313.37	48645541.56	-3250387.15	1101801	1814747	454395716	519514520	412.411784	471.5139304	44.15093248	-59.10214639	0
40025	Cigna Health and Life Insurance Company	CA	21440171.45	17743436.54		104223	1428	40220929	71930149	385.9122171	690.1561939	170.2449223	-133.9990546	-304.2439769	Cigna Health and Life Insurance Company	CA	17586666.04	5953639.83		294886	7695	101545360	116800407	344.354632	396.086647	20.18963203	-51.73201508	Cigna Health and Life Insurance Company	CA	7651494.69	6391520.32		203893	13566	78456145	97466924	384.7907726	478.0297705	31.34742399	-93.23899791	0
50491	Cigna Health and Life Insurance Company	GA	3655883.02	3395529.35		20959	46462	8089063	16033152	385.9469917	764.976955	162.0081755	-217.0217878	-379.0299633	Cigna Health and Life Insurance Company	GA	3610522.83	3938467.33		44469	40411	16818343	23889040	378.2037599	537.2065934	88.56658189	-159.0028334	Cigna Health and Life Insurance Company	GA	1923749.48	-770019.98		65045		23576429	25404651	362.4633561	390.5703897	-11.83826551	-28.10703359	0
70239	Health Choice Insurance Co.	AZ	678956.76	-243631.04		4697		1812900.71	3639322.68	385.9699191	774.8185395	-51.86949968	-440.7181201	-388.8486204	Health Choice Insurance Co.	AZ	1542865.7	-5999819.7		58566		13465931.75	12713287.44	229.9274622	217.0762463	-102.445441	12.85121589	Health Choice Insurance Co	AZ	3438514.98	-9159037.15		124255		40067897.67	49551786.7	322.4650732	398.7910885	-73.71161845	-76.32601529	0
74289	Oscar Insurance Corporation	NY	17524068.75	-8073821.58		150231		58141826.09	69112720.36	387.016169	460.0430028	-53.74271342	-126.7695472	-73.02683381	Oscar Insurance Corporation	NY	19771125.4	-30977083.32		416880		161499087	176497659.2	387.3994603	423.3776127	-74.30695481	-35.97815247	Oscar Insurance Corporation	NY	19687058.53	-44218095.76		724618		289943882.2	331945630.2	400.1334251	458.0974116	-61.02262952	-57.96398654	0
88582	Health Insurance Plan of Greater New York	NY	24545381.34	-3859201.9	-29376578.45	328572	234100	127188051.4	122147053.1	387.0933963	371.7512542	-11.74537666	3.5967654	15.34214206	Health Insurance Plan of Greater New York	NY	11925482.58	5515480.63	-36417583.95	273179	197242	112500247.5	110455976.4	411.8187983	404.3355324	20.18998763	7.483265917	Health Insurance Plan of Greater New York	NY	4243862.71	8036080.89	-35246057.62	145399	195527	65575264.58	82529442.7	451.0021704	567.6066734	55.26916203	-116.6045029	0
14162	UnitedHealthcare Life Insurance Company	MO	2019769.19	1388382.82		25008		9686371.36	11088178.65	387.3309085	443.3852627	55.51754718	-0.53680703	-56.05435421	United Healthcare Life Insurance Company	MO	3675197.04	1543008.5		100794		34181806.75	37885711.01	339.1254117	375.872681	15.30853523	-36.74726928	UnitedHealthcare Life Insurance Company	MO	1399839.02	-4769647.33		115362		42211608.14	35676448.69	365.9056547	309.2565029	-41.34504716	56.6491518	0
94529	Group Health CooperativeSCW	WI	296955.37	1297858.57	-300007.81	22068	141267	8563146	9534047	388.0345296	432.030406	58.81178947	14.81591309	-43.99587638	Group Health Cooperative- SCW	WI	486417.48	1059019.73	1443408.15	23018	120594	10363196	10382746.45	450.221392	451.0707468	46.00832957	-0.849354853	Group Health Cooperative of South Central Wisconsin	WI	268039.83	747453.25	1378517.48	21069	85271	8881249	9818764.263	421.5315867	466.028965	35.47644644	-44.49737828	0
42260	Time Insurance Company	NH	6063182.46	5242904.85		45329		17603025	24069996	388.3391427	531.0065521	115.6633689	-27.0040405	-142.6674094	Time Insurance Company	NH	4992365.74	6151610.42		25390		14018171	25648645	552.1138637	1010.186885	242.2847743	-458.0730209														1
48963	Humana Insurance Company	MS	24487153.98	1064234.77	-492484.94	390056	37314	152150993.7	149026273.2	390.0747423	382.0637888	2.72841533	10.73936889	8.010953555	Humana Insurance Company	MS	18785123.87	13191678.23	-52010.25	336079	32615	141591436.3	146082350.7	421.3040276	434.6667025	39.25171829	-13.36267485	Humana Insurance Company	MS	6980708.93	9062010.42	-202527.52	238885	30904	98100479.05	126432931.6	410.6598533	529.2627482	37.93461465	-118.6028949	0
40411	Cigna Health and Life Insurance Company	NC	1242110.42	1069804.73		5704		2238018	3813691	392.3593969	668.5994039	187.5534239	-88.6865831	-276.240007	Cigna Health and Life Insurance Company	NC	293355.4	596150.26		5539		2106567	2571812	380.3153999	464.3098032	107.6277776	-83.99440332	Cigna Health and Life Insurance Company	NC	574641.37	-717206.52		13889		5578645	5479908	401.6592267	394.5502196	-51.63845633	7.109007128	0
31609	Independence Blue Cross (QCC Ins. Co.)	PA	67630617.15	50795145.81	13315931.52	631413	808320	247916140	317529349	392.6370537	502.8869361	80.44678493	-29.80309747	-110.2498824	Independence Blue Cross (QCC Ins. Co.)	PA	43123145.04	64851297.02	24985336.8	525833	851405	250472344	323221752	476.3343951	614.6851795	123.3305955	-138.3507844	Independence Blue Cross (QCC Ins Co.)	PA	23746836.95	74118152.98	32747625.97	496254	870165	244714245	328272799	493.1229673	661.5015677	149.3552757	-168.3786005	0
78124	"Excellus Health Plan, Inc."	NY	25521165.66	33519366.16	26430399.01	309097	2348642	121544742	145165193.2	393.22524	469.6428409	108.4428712	32.02527025	-76.41760095	"Excellus Health Plan, Inc."	NY	20303711.74	44746473.2	-2719871.69	334217	2172610	147028138.9	169661735.3	439.9181936	507.6394537	133.8844918	-67.72126014	"Excellus Health Plan, Inc."	NY	6810910.87	27204905.43	-28032786.96	310171	2345481	135032997.9	139077347.2	435.350171	448.3892666	87.70937783	-13.03909553	0
94506	"Kaiser Foundation Health Plan of the Mid-Atlantic States, Inc."	DC	316474.04	-751505.85	-1598160.33	22353	47595	8802394	8736406	393.7902742	390.8381873	-33.61991008	-30.66782311	2.952086968	"Kaiser Foundation Health Plan of the Mid-Atlantic States, Inc."	DC	493299.21	-1625923.79	-2940128.99	28987	47724	8721639	9746356	300.8810501	336.2319661	-56.09148204	-35.35091593	"Kaiser Foundation Health Plan of the MidAtlantic States, Inc."	DC	152397.44	-1825261.64	-1659851.69	28489	46433	9015097	9548927	316.4413282	335.1794377	-64.06899645	-18.73810945	0
38949	Keystone Health Plan West	PA	304443.33	223700.41	-59934.41	68099	1498	26891563	27681855	394.8892495	406.4942951	3.284929441	-8.320116159	-11.6050456	Keystone Health Plan West	PA	81947.41	63115.8	-7980.98	43144	1240	18231157	17352915	422.565293	402.2092296	1.462910254	20.35606342	Keystone Health Plan West	PA	0	232540.31	-18946.25	29592	126	14384084	12302391	486.0801568	415.733678	7.858215396	70.34647878	0
30252	"Health Options, Inc."	FL	61800974.07	32115302.73	-1315788.63	866970	491056	342910967.3	389540888	395.5280659	449.3129958	37.04315343	-16.7417765	-53.78492993	"Health Options, Inc."	FL	49987278.15	81745567.9	-4176090.84	1110889	496403	481493023.5	549283125.5	433.4303639	494.4536542	73.5857209	-61.02329036	"Health Options, Inc."	FL	38308523.89	-6728057.44	-14039797.34	2717429	576529	1038344661	1055850578	382.1055347	388.5476228	-2.475890792	-6.442088091	0
92499	Sharp Health Plan	CA	10986209.85	10432568.53	-953791.37	122265	112929	48589226	63015430.38	397.4091195	515.4004039	85.32751425	-32.66377005	-117.9912843	Sharp Health Plan	CA	9640079.06	9791489.44	-5238158.44	230438	176700	105005537	105532273	455.6780436	457.9638471	42.490776	-2.285803557	Sharp Health Plan	CA	6648728.33	5351707.64	-9546508.28	324858	328423	131730201	122381020	405.5008681	376.721583	16.47399061	28.7792851	0
23371	Kaiser Foundation Healthplan of the NW	WA	2684599.56	2144483.77	294987.75	61981	105858	24686911	20741164	398.2980429	334.6374534	34.59905084	98.25964038	63.66058954	Kaiser Foundation Healthplan of the NW	WA	2087506.13	1500350.01	465626.66	61548	91245	25264201	23545272	410.4796419	382.5513745	24.37690924	27.92826737	Kaiser Foundation Health Plan of the Northwest	WA	1194007.04	-5128307.73	773316.38	124731	87527	43127168	40676281	345.7614226	326.1120411	-41.11494119	19.64938147	0
92036	HealthSpan	OH	2399677.86	-4194646.37	-11076.66	47842	499	19096941	18659412	399.1668618	390.021571	-87.67706973	-78.53177898	9.145290749	Health Span	OH	4160340.95	-6743522.63	-471429.58	107468	14217	37917125.09	39362987.49	352.8224689	366.2763566	-62.74912188	-13.45388767	HealthSpan Incorporated	OH	950538.26	1093298.18	-971964.91	29277	7400	13289139.06	15290479.52	453.9105462	522.2693418	37.34324487	-68.35879564	0
49375	Cigna Health and Life Insurance Company	CO	10847936.42	10208969.51		73019	3932	29192161	43386898	399.7885619	594.1864172	139.8125078	-54.5853476	-194.3978554	Cigna Health and Life Insurance Company	CO	6431729.43	10417522.17		90880	2771	35996954	46141581	396.0932438	507.7198614	114.6294253	-111.6266175	Cigna Health and Life Insurance Company	CO	6707081.89	1238103.55		336710	1581	115375928	117857758	342.6566719	350.0274955	3.677062012	-7.370823557	0
87354	Cigna Health and Life Insurance Company**	CT	1443523.59	-45977.45		7558	5600	3024212	4941316	400.1338979	653.7861868	-6.083282614	-259.7355716	-253.652289	Cigna Health and Life Insurance Company	CT	949866.36	1551767.81		7637	7581	3105679	5626276	406.662171	736.7128454	203.1907568	-330.0506743	Cigna Health and Life Insurance Company	CT	535710.84	1027304.78		6669		2992995	5399617	448.7921727	809.6591693	154.0418024	-360.8669966	0
70194	Highmark Health Insurance Company	PA	59657176.61	42359592.09	5446786.21	374925	1710639	150328937.3	258954771	400.9573576	690.6841928	112.9815085	-176.7453267	-289.7268352	Highmark Health Insurance Company	PA	37266490.45	51852279.7	777889.23	330905	1156811	144478467	261705910	436.6161497	790.8792856	156.6983868	-354.2631359	Highmark Health Insurance Company	PA	19268231.33	49750020.05	-437219.75	323186	804211	152485135.2	230087842	471.8185045	711.9362906	153.9361855	-240.117786	0
86545	Anthem Health Plans Inc. (Anthem BCBS)	CT	53879332.07	13893512.78	1456630.51	709141	882121	284597256	270068513.8	401.3267545	380.8389499	19.59203146	40.079836	20.48780454	Anthem Health Plans Inc.(Anthem BCBS)	CT	37802725.1	25538509.66	25341838.53	654579	464639	280767787	281199270.2	428.9288031	429.5879798	39.01516801	-0.659176662	Anthem Health Plans Inc(Anthem BCBS)	CT	20499214.04	24193391.03	14278900.63	638612	458553	281630564.5	310504939.2	441.0041849	486.2184538	37.88433514	-45.21426891	0
58288	"Humana Health Plan, Inc."	IL	1706900.43	614409.67	-1028302.66	14469	58894	5807766.545	9015660.135	401.393776	623.1018132	42.46386551	-179.2441717	-221.7080372	"Humana Health Plan, Inc."	IL	434826.64	730433.28	-1525019.48	12865	44797	4870781.62	4513915.877	378.6071994	350.8679267	56.77678041	27.73927268	"Humana Health Plan, Inc."	IL	889216.13	1493121.7	-2268324.01	23925	33528	9338183.26	10831794.73	390.3106901	452.7395916	62.40843051	-62.42890157	0
89106	UnitedHealthcare Life Insurance Company	WI	1343804.49	1384844.33		14670		5908205.32	7068437.39	402.7406489	481.8294063	94.39974983	15.3109925	-79.08875733	United Healthcare Life Insurance Company	WI	2293913.16	-1371221.77		51450		21204925.8	22200055.13	412.1462741	431.487952	-26.65154072	-19.34167794	UnitedHealthcare Life Insurance Company	WI	1593125.58	-1255163.33		66356		30442418.01	27912439.39	458.7741577	420.646805	-18.91559663	38.12735276	0
91661	"Horizon Healthcare Services, Inc."	NJ	68139576.15	-9536368.03	10604745.48	1725900	4342240	695259495	554523604	402.8388058	321.2953265	-5.525446451	76.01803289	81.54347934	"Horizon Healthcare Services, Inc."	NJ	85563520.22	-62882998.27	36636642.31	2105500	3205623	938578431	702371782	445.7746051	333.5890677	-29.86606425	112.1855374	"Horizon Healthcare Services, Inc."	NJ	50155766.06	-84325185.2	26681850.74	2466929	2849028	1150123086	966427849	466.2165332	391.7534104	-34.18225056	74.46312277	0
52899	"UPMC Health Plan, Inc."	PA	2040378.03	2322777.07	583003.78	25507	8636	10354990	14876225.81	405.9665974	583.2213043	91.06429882	-86.19040808	-177.2547069	"UPMC Health Plan, Inc."	PA	32889.28	197264.42	-5456.23	2351	112	1064770.42	1359652.739	452.9010719	578.3295359	83.90660145	-125.4284641														1
84481	"Molina Healthcare of Washington, Inc."	WA	1345029.79	3774960.62		17442		7086075	8800956	406.2650499	504.5841073	216.4293441	118.1102867	-98.31905745	"Molina Healthcare of Washington, Inc."	WA	1184205.29	1537384.84		50553		17631287	17023375	348.7683619	336.7431211	30.4113473	12.02524084	"Molina Healthcare of Washington, Inc."	WA	2469062.93	-8236558.77		277467		85278716	80939920.07	307.3472377	291.7100775	-29.68482295	15.6371602	0
62141	Celtic Insurance Company	AR	6888210.15	-8621410.48		343956		140041687.7	125826699.3	407.1500067	365.8220799	-25.06544581	16.26248102	41.32792683	Celtic Insurance Company	AR	8196167.49	-10893205.76		511698		178753728.3	191626223.4	349.3344283	374.4908587	-21.2883493	-25.15643036	Celtic Insurance Company	AR	4667143.01	-3996497.96		645597		223290186.6	250007555.2	345.8662085	387.2501812	-6.190391157	-41.38397266	0
61724	UnitedHealthcare Life Insurance Company	OH	907441.89	1149383.33	-975536.98	8881	246629	3625969.39	5007633.02	408.2839083	563.8591397	129.4204853	-26.1547461	-155.5752314	United Healthcare Life Insurance Company	OH	2327012.2	2965356.57	-4212359.07	39475	467432	14906016.34	19732630.09	377.6064937	499.8766331	75.11986244	-122.2701393	UnitedHealthcare Life Insurance Company	OH	1737137.87	4086573.63	-6324051.22	34387	607074	14667975.92	18567660.21	426.5558473	539.9616195	118.8406558	-113.4057722	0
74313	Paramount Insurance Company	OH	1327983.05	-389493.94	-528876.15	15159	123962	6194037	6711129	408.6045913	442.7158124	-25.69390725	-59.80512831	-34.11122106	Paramount Insurance Company	OH	1272564.12	-580499.95	-264272.01	33167	119621	12165663	11503977	366.8002231	346.850092	-17.50233515	19.95013115	Paramount Insurance Company	OH	885793.2	-2330312.51	1133285.63	48824	119125	18375620	16605362	376.3644929	340.106546	-47.72883234	36.25794691	0
99969	Medical Health Insuring Corp. of Ohio	OH	45396359.92	9233566.61	-614504.61	370847	11141	151602447	189452476.1	408.8005215	510.8642543	24.89858785	-77.16514495	-102.0637328	Medical Health Insuring Corp. of Ohio	OH	39155019.99	21390181.45	98427.31	578453	8726	232610640.7	277168184.5	402.1253943	479.1542001	36.97825312	-77.0288058	Medical Mutual of Ohio	OH	19747201.84	28217818.37	32533.18	507466	3087	223050403	272026371	439.5376301	536.0484663	55.60533784	-96.51083619	0
77606	"AmeriHealth HMO, Inc."	NJ	14451039.66	-24464783.28	-7051442.97	258158	512704	105618835	86780918.26	409.1247802	336.1542864	-94.76670597	-21.79621216	72.97049381	"AmeriHealth HMO, Inc."	NJ	8830357.66	-4859744.69	-14888625.2	179483	213554	84242801	80346158	469.3636779	447.6533042	-27.07635091	21.71037368	AmeriHealth HMO	NJ	4743483.65	-4722553.93	-13205635.95	184270	206283	87727564	79753862	476.0816411	432.8098008	-25.62844701	43.27184023	0
72564	"Evergreen Health Cooperative, Inc."	MD	311875.67	-360466.32		4194	30240	1725306	2251799.65	411.3748212	536.9097878	-85.94809728	-211.4830639	-125.5349666	"Evergreen Health Cooperative, Inc."	MD	725913.47	-3443885.2	-20766948.84	47868	192165	15266749	15460626	318.9343403	322.9845826	-71.94545834	-4.050242333	Evergreen Health	MD	2540644.79	1224227.52	-10613469.4	127132	282037	43319182	46154706.49	340.7417645	363.0455471	9.629578076	-22.3037826	0
29698	Priority Health	MI	4982858.59	1058987.28	-1528301.43	69861	931577	28906595	33191899	413.7729921	475.1134252	15.15849014	-46.18194301	-61.34043315	Priority Health	MI	14187510.7	-27447894.51	-2734798.34	497784	926042	171533872	159298734	344.594989	320.0157779	-55.14017025	24.57921106	Priority Health	MI	14623284.2	-34476293.74	-2495450.95	934102	935416	328338278	317862401	351.5015255	340.2866079	-36.90848937	11.21491764	0
89217	Aetna Life Insurance Company	NJ	6801229.68	8273636.8	2281721.44	20206	111072	8379737.33	25868635.87	414.7152989	1280.245267	409.4643571	-456.0656112	-865.5299683	Aetna Life Insurance Company	NJ	3126673.44	5290240.82	2477419.03	8849	135251	5334473.55	20176352.38	602.8334897	2280.071463	597.8348763	-1677.237974	Aetna Life Insurance Company	NJ	1890405.94	6356361.63	-5730100.37	5865	588685	4309686.4	19951863.47	734.8143905	3401.852254	1083.778624	-2667.037864	0
67243	"Vantage Health Plan, Inc."	LA	5014154.17	-416149.3	-195880.47	80242	14426	33314451	29302045.98	415.1747339	365.1709327	-5.186178061	44.81762319	50.00380125	"Vantage Health Plan, Inc."	LA	2858301.9	-261974.85	-33096.77	84352	15385	36491283	35727199.9	432.6072055	423.5489366	-3.105733711	9.058268921	Vantage Health Plan	LA	3635462.07	-9974637.2	206362.72	216688	12090	97491963	88410665	449.9186065	408.0090499	-46.03225467	41.9095566	0
70619	UnitedHealthcare Life Insurance Company	TX	2549577.18	767008.61		23287		9707488.98	13214239.54	416.8630128	567.451348	32.93720144	-117.6511337	-150.5883351	United Healthcare Life Insurance Company	TX	11906450.88	5956388.28		145701		52260167.58	95892226.31	358.6809121	658.1439133	40.88090185	-299.4630011	UnitedHealthcare Life Insurance Company	TX	11720137.04	7301644.58		314319		120222071.1	161371093	382.4842631	513.3991041	23.23004521	-130.914841	0
56503	"Florida Health Care Plan, Inc."	FL	3957217.77	4718787.44	-69476.1	43790	63494	18256065.08	22655624.43	416.9003215	517.3698203	107.7594757	7.289977	-100.4694987	"Florida Health Care Plan, Inc."	FL	2186051.19	2314125.36	528571.04	37045	59053	18538858.37	20950336.53	500.4415811	565.5374957	62.46795411	-65.0959147	"Florida Health Care Plan, Inc"	FL	3533832.47	-11167504.61	-790753.33	219946	56243	86352286.73	77817714.88	392.6067613	353.8037286	-50.77384726	38.80303279	0
82483	North Shore-LIJ Insurance Company Inc	NY	5663264.35	434621.91	-735698.81	91082	12221	38127866	42091418	418.6103292	462.1266331	4.771765113	-38.74453888	-43.51630399	North Shore-LIJ Insurance Company Inc.	NY	8737682.64	2282312.43	-13302063.81	189964	114883	76546973	82818832	402.9551547	435.9711945	12.01444711	-33.01603988	North Shore-LIJ Insurance Company Inc	NY	6258273.72	-19781114.37	-111975778.7	348875	739189	143377159.5	163481023.8	410.9700021	468.5948371	-56.69971872	-57.62483497	0
53732	BridgeSpan Health Company	WA	3714808.43	6256017.45		30344		12723891	17699706	419.3214804	583.3016741	206.1698342	42.1896404	-163.9801938	Bridge Span Health Company	WA	5157667.99	3046204.15		122870		43512275	49813908	354.1326198	405.4196142	24.79209042	-51.28699438	BridgeSpan Health Company (WA)	WA	2003386.23	5119648.78		65169		25453606	28458860	390.5784345	436.693213	78.5595725	-46.1147785	0
48069	UnitedHealthcare Life Insurance Company	TN	361362.2	140988.67		5206		2183321.52	2462986.41	419.3856166	473.1053419	27.08195736	-26.63776796	-53.71972532	United Healthcare Life Insurance Company	TN	199560.67	315512.89		8862		3334637.81	3792328.45	376.2850158	427.9314432	35.60289889	-51.64642744	UnitedHealthcare Life Insurance Company	TN	50470.53	-301887.1		10687		4310405.41	3423991.3	403.3316562	320.3884439	-28.24806775	82.94321231	0
87416	Common Ground Healthcare Cooperative	WI	37246349.07	-21936044.54	-1311259.94	241900	7958	101860614	157754750	421.0856304	652.1486151	-90.68228417	-321.7452689	-231.0629847	Common Ground Healthcare Cooperative	WI	32249872.02	194955.1	-2056055.51	396688	25483	161071543	222934983.9	406.040876	561.9907431	0.491457014	-155.9498672	Common Ground Healthcare Cooperative	WI	10480129.86	-1715699.95	-1961917.58	203673	27446	88339949	113442455	433.7342161	556.9832771	-8.423796723	-123.249061	0
40064	HealthNow New York	NY	0	-9077.56	-54673.38	48638	588220	20517394.2	22887793	421.8387722	470.574304	-0.186635141	-48.92216703	-48.73553189	HealthNow New York	NY	0	3626.81	-68200.88	85075	609043	32826816.86	41373492.31	385.857383	486.3178644	0.042630738	-100.4604813	HealthNow New York	NY	0	-1918.83	36631.06	102653	906661	39353360.49	56121897.86	383.3629849	546.7146392	-0.018692391	-163.3516543	0
