,HIOS ID,HIOS INPUTTED INSURANCE COMPANY NAME_2015,STATE_2015,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE)_2015,"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)_2015",HHS RISK ADJUSTMENT TRANSFERS AMOUNT (SMALL GROUP MARKET)_2015,7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,7.4Membermonths7HealthInsuranceSMALLGROUPTotalasof3/31/15_2015,1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,IndPremiumPMM_2015,IndCostsPMM_2015,IndRTPMM_2015,IndPremiumMinusCostsPMM_2015,HIOS INPUTTED INSURANCE COMPANY NAME_2016,STATE_2016,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE)_2016,"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)_2016",HHS RISK ADJUSTMENT TRANSFERS AMOUNT (SMALL GROUP MARKET)_2016,7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15_2016,7.4Membermonths7HealthInsuranceSMALLGROUPTotalasof3/31/15_2016,1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15_2016,2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15_2016,IndPremiumPMM_2016,IndCostsPMM_2016,IndRTPMM_2016,IndPremiumMinusCostsPMM_2016
575,52697.0,"Molina Healthcare of Wisconsin, Inc.",WI,13401718.71,-4595003.52,,281235.0,,110447203.0,132747617.0,392.722111401497,472.01670133518235,-16.338661688623393,-79.29458993368536,"Molina Healthcare of Wisconsin, Inc.",WI,14529909.42,-20854745.86,,708187.0,,278013094.0,309518181.0,392.5701742618828,437.0571346268712,-29.448077781715845,-44.48696036498836
576,63411.0,"Blue Cross and Blue Shield of Georgia, Inc.",GA,,,2862053.98,260103.0,99385.0,110547996.0,91511228.51,425.0162281865261,351.82688592596014,,73.18934226056598,"Blue Cross and Blue Shield of Georgia, Inc.",GA,,,2429075.84,88455.0,45580.0,43841427.3,35806196.16,495.63537731049684,404.7956153976598,,90.83976191283705
577,16049.0,All Savers Insurance Company,MO,10203410.75,-10361029.92,,299911.0,,110824255.3,109717536.7,369.52380973021997,365.83365298371854,-34.54701534788654,3.6901567465014296,All Savers Insurance Company,MO,9988746.15,4425402.77,,447772.0,,187345850.0,194070737.8,418.39563438535686,433.4141880242624,9.88316100604772,-15.01855363890553
578,60761.0,Meritus Health Partners,AZ,7175051.81,-48452998.55,-788993.84,525565.0,6774.0,110954506.0,113931264.0,211.1147165431488,216.7786363247172,-92.19220943175439,-5.66391978156841,,,,,,,,,,,,,
579,88582.0,Health Insurance Plan of Greater New York,NY,11925482.58,5515480.63,-36417583.95,273179.0,197242.0,112500247.5,110455976.4,411.81879829708726,404.33553237986814,20.189987627160214,7.483265917219114,Health Insurance Plan of Greater New York,NY,4243862.71,8036080.89,-35246057.62,145399.0,195527.0,65575264.58,82529442.7,451.0021704413373,567.6066733608897,55.2691620300002,-116.60450291955237
580,24872.0,"United Healthcare of Pennsylvania, Inc.",PA,6776914.14,-39114321.98,,356422.0,,113565491.5,77868258.46,318.6264919112737,218.4720877499144,-109.74160399750856,100.15440416135931,"UnitedHealthcare of Pennsylvania, Inc.",PA,3711025.59,-14547161.39,,258853.0,,86748330.08,72354210.28,335.1258439345884,279.5185309036403,-56.198542763653506,55.60731303094809
581,81974.0,Wisconsin Physicians Svc Insurance Corp,WI,18524573.8,5160942.97,183981.2,313928.0,226782.0,114358725.0,146607291.6,364.2832910731123,467.0092874799317,16.4398937654494,-102.72599640681938,Wisconsin Physicians Svc Insurance Corp - WI,WI,2664058.34,4335937.83,3586360.55,87370.0,141045.0,35614469.0,37111942.0,407.6281217809317,424.767563236809,49.627307199267484,-17.139441455877318
582,70525.0,"QCA Health Plan, Inc.",AR,10580046.0,6656762.38,-272007.5,324884.0,172403.0,115427342.7,148306395.3,355.2878648994718,456.4903020770491,20.48965901675675,-101.20243717757728,QCA Health Plan INC,AR,5970119.58,2856187.95,-59363.91,396976.0,112358.0,134121060.4,193390442.4,337.85684877675226,487.1590282535972,7.19486303957922,-149.30217947684497
583,11177.0,MetroPlus Health Plan,NY,5191276.87,-30578616.79,-1666323.89,286497.0,6620.0,115991995.6,82911394.42,404.8628627873939,289.3970771770734,-106.73276435704388,115.4657856103205,Metro Plus Health Plan,NY,1351405.68,-30691628.34,-4170812.16,223383.0,11773.0,83008935.81,59814247.47,371.59916291750045,267.7654408347994,-137.39464659351876,103.83372208270106
584,15287.0,Blue Cross & Blue Shield of Rhode Island,RI,11366007.86,9680258.57,5753305.59,297884.0,586445.0,117073563.0,118616160.3,393.0172919660002,398.1958087711995,32.49673889836312,-5.178516805199308,Blue Cross & Blue Shield of Rhode Island,RI,5862148.72,6027710.92,7448774.01,333572.0,564385.0,132647006.0,132308391.0,397.6562960919981,396.6411779166117,18.070194500737472,1.0151181753864194
585,41614.0,"Coventry Health Care of the Carolinas, Inc.",SC,16573921.48,-3234564.95,577520.93,377602.0,70456.0,118212881.0,132898521.8,313.06211566676023,351.95396687517547,-8.566069432894954,-38.89185120841523,"Coventry Health Care of the Carolinas, Inc.",SC,0.0,34289.95,-1171114.15,,,,,,,,
586,95865.0,"Health Plan of Nevada, Inc.",NV,8222371.58,230274.9,-166538.16,357716.0,201550.0,118703087.1,102375682.3,331.83611328539956,286.19262850976753,0.6437366514217983,45.64348477563203,"Health Plan of Nevada, Inc.",NV,5618554.15,-13319421.75,-2436180.93,538785.0,208867.0,183216122.4,154780811.4,340.05423759013337,287.27750661209944,-24.72121857512737,52.776730978033925
587,96751.0,Matthew Thornton Hlth Plan(Anthem BCBS),NH,8351137.21,156537.94,1480182.4,359424.0,436267.0,125557357.0,90778872.65,349.32936309205843,252.56764336827814,0.4355244502314815,96.76171972378029,Matthew Thornton Hlth Plan(Anthem BCBS),NH,6413731.87,-454944.09,2396638.59,382940.0,334289.0,143124816.2,139348488.0,373.7525883950488,363.8911787747428,-1.1880296913354573,9.861409620306006
588,79763.0,Land of Lincoln Mutual Health Insurance Company,IL,18123842.55,-22604098.38,-9219351.96,414794.0,91889.0,127889882.8,183230368.4,308.32143859361514,441.7382324720223,-54.49475734943128,-133.41679387840713,Land of Lincoln Mutual Health Insurance Company,IL,9157710.03,-11963347.32,-9752011.63,334517.0,78617.0,123126850.0,161305248.2,368.07352092718753,482.20344018390693,-35.76304737875803,-114.1299192567194
589,85804.0,Life Wise Health Plan of Oregon,OR,17015844.5,-19940058.64,-1675210.84,491563.0,112496.0,129662987.0,153472918.0,263.7769461900102,312.21413735370646,-40.56460441489697,-48.43719116369624,Lifewise Health Plan of Oregon,OR,4373110.76,-7611069.39,-756294.72,202446.0,92253.0,72185965.0,75936508.0,356.5689862975806,375.09512660166166,-37.59555333274058,-18.526140304081082
590,51485.0,Health Net Life Insurance Company,AZ,46215394.37,26294064.75,7584973.03,408507.0,346823.0,131907279.0,288203286.0,322.9009025549134,705.5039105817036,64.3662525978747,-382.60300802679023,Health Net Life Insurance Company,AZ,2433371.07,5075983.13,6396214.81,66448.0,234437.0,16275889.84,33228323.73,244.9417565615218,500.0650693775584,76.39030715747653,-255.12331281603662
591,75605.0,Blue Cross Blue Shield of New Mexico,NM,25478424.19,14139955.41,4123735.82,402278.0,245781.0,135578668.0,184280106.4,337.02729952918133,458.09143527610263,35.14971092130318,-121.0641357469213,Blue Cross Blue Shield of New Mexico,NM,515666.69,-136719.12,8888567.76,15258.0,189199.0,4283638.0,5521538.183999999,280.74701795779265,361.8782398741643,-8.960487613055445,-81.13122191637166
592,38499.0,"United Healthcare of Louisiana, Inc.",LA,12768745.19,-16112496.42,-139379.33,348378.0,11302.0,141085363.9,139128345.9,404.9778226524063,399.3603094914145,-46.25003995659887,5.617513160991791,"UnitedHealthcare of Louisiana, Inc.",LA,9458361.87,-6169146.2,847159.64,459815.0,25041.0,211229814.7,201520425.3,459.38,438.2641394908822,-13.416583191065973,21.115860509117795
593,48963.0,Humana Insurance Company,MS,18785123.87,13191678.23,-52010.25,336079.0,32615.0,141591436.3,146082350.7,421.3040276244574,434.6667024717402,39.251718286474315,-13.362674847282847,Humana Insurance Company,MS,6980708.93,9062010.42,-202527.52,238885.0,30904.0,98100479.05,126432931.6,410.65985327668125,529.2627481842727,37.934614647215184,-118.60289490759146
594,97879.0,Rocky Mountain HMO,CO,32893237.64,18515843.4,-2204692.42,310694.0,157000.0,141690627.0,212669755.0,456.0455850450926,684.4990730429297,59.59511094517435,-228.4534879978371,Rocky Mountain Health Maintenance Organization Inc,CO,8180224.47,10483559.33,-2943564.31,148133.0,160159.0,86666275.0,105268457.0,585.0571783464859,710.6347471528964,70.77126183902304,-125.57756880641045
595,12028.0,Innovation Health Insurance Company,VA,9720705.61,-9421914.58,2094829.83,458023.0,120595.0,142090442.7,118565881.9,310.2255622534239,258.86447165317026,-20.570832862105178,51.36109060025365,Innovation Health Insurance Company,VA,9072744.96,-39102743.29,-3471411.72,684153.0,116889.0,206541369.6,195031076.9,301.8935378489899,285.06938784160855,-57.1549686839055,16.824150007381377
596,36373.0,All Savers Insurance Company,IN,27281709.27,13324209.36,-48636.23,310475.0,25360.0,143149170.8,191255324.2,461.0650480715034,616.0087742974474,42.91556279893711,-154.94372622594403,All Savers Insurance Company,IN,11167169.27,33816665.08,5460.99,182766.0,13567.0,86717709.36,135265407.2,474.4739686812646,740.1015900112711,185.0271116071917,-265.62762133000655
597,99663.0,"Coventry Health Care of Virginia, Inc.",VA,14307294.04,1027646.58,-9528358.12,507146.0,329571.0,143754585.8,143169176.9,283.4579900068225,282.3036697519058,2.026332811458633,1.1543202549167404,"Coventry Health Care of Virginia, Inc",VA,8254650.15,-3220691.27,-1048188.41,483242.0,16753.0,157523774.4,170119783.1,325.9728550084637,352.0384881694886,-6.6647585888643786,-26.06563316102489
598,70194.0,Highmark Health Insurance Company,PA,37266490.45,51852279.7,777889.23,330905.0,1156811.0,144478467.0,261705910.0,436.6161496502017,790.8792855955637,156.69838684818907,-354.263135945362,Highmark Health Insurance Company,PA,19268231.33,49750020.05,-437219.75,323186.0,804211.0,152485135.2,230087842.0,471.8185045144282,711.9362905571405,153.9361855092733,-240.11778604271234
599,55409.0,Cigna Health and Life Insurance Company,TX,42003359.11,53407229.68,,365755.0,75880.0,144781224.0,266079574.0,395.842091017211,727.4803461333406,146.0191376194447,-331.63825511612964,Cigna Health and Life Insurance Company,TX,11089728.05,30080696.33,,148572.0,,64402634.0,131526282.0,433.47760008615353,885.2696470398191,202.46544658482082,-451.7920469536656
600,78124.0,"Excellus Health Plan, Inc.",NY,20303711.74,44746473.2,-2719871.69,334217.0,2172610.0,147028138.9,169661735.3,439.918193568849,507.63945370821955,133.88449181220585,-67.72126013937054,"Excellus Health Plan, Inc.",NY,6810910.87,27204905.43,-28032786.96,310171.0,2345481.0,135032997.9,139077347.2,435.3501710346873,448.38926656586204,87.70937782706959,-13.039095531174723
601,20507.0,Optima Health Plan,VA,17769218.56,42170520.55,6375531.18,412840.0,389074.0,152207789.0,216307264.6,368.6846938281174,523.9493862028874,102.14737077318088,-155.26469237476994,Optima Health,VA,10066985.84,48470286.14,7394826.9,410914.0,376152.0,162154869.0,236325046.0,394.6199667083623,575.1204534282112,117.95725173637307,-180.50048671984894
602,18628.0,Aetna Health Inc. (a FL corp.),FL,10360565.46,-28025200.75,5437975.83,485275.0,824836.0,153265045.8,124845466.8,315.83132409458557,257.267460306012,-57.75117356138272,58.56386378857354,Aetna Health Inc. (a FL corp.),FL,6467391.19,-19679828.24,6118081.67,524977.0,545041.0,187980194.5,148120335.6,358.07320034972963,282.14633326793364,-37.48702941271713,75.92686708179599
603,56184.0,"MVP Health Plan, Inc.",NY,14469727.59,25548029.99,-2504923.46,391924.0,38763.0,154749651.0,148032955.5,394.8460696461559,377.70831972525286,65.18618403057735,17.137749920903047,MVP Health Care Inc.,NY,6428619.97,8841541.49,-2074437.38,301003.0,38016.0,132150829.0,128120377.0,439.0349232399677,425.6448507157736,29.373599233230234,13.390072524194125
604,80473.0,Group Health Cooperative,WA,15413893.81,-9944277.0,-3747729.11,445529.0,162864.0,155309681.9,138406445.2,348.59612258685746,310.656422365323,-22.32015648812984,37.93970022153445,Group Health Cooperative,WA,9278483.81,-30666000.99,-5999091.94,594218.0,195093.0,201069020.1,181304314.1,338.37584876257534,305.11414009673217,-51.60732423117442,33.26170866584317
605,26420.0,"Oxford Health Plans (NY), Inc.",NY,37053494.34,75516356.91,-34043889.75,259030.0,1206429.0,159105636.0,239192567.1,614.2363278384743,923.4164656603482,291.5351770451299,-309.1801378218739,"Oxford Health Plans (NY), Inc.",NY,19094756.11,79007342.63,-9938585.16,250546.0,953675.0,142709646.3,238892350.5,569.5945906140988,953.4869864216552,315.3406665043545,-383.89239580755634
606,77552.0,Care Source,OH,9244613.09,-16752738.98,,489641.0,,160889855.3,130505937.4,328.58738402217136,266.5339246509177,-34.21433045843792,62.053459371253666,CareSource,OH,8031608.79,-34109342.06,,676015.0,,212195171.4,213750194.7,313.8912175025702,316.1914967863139,-50.45648700102809,-2.3002792837436914
607,87416.0,Common Ground Healthcare Cooperative,WI,32249872.02,194955.1,-2056055.51,396688.0,25483.0,161071543.0,222934983.9,406.0408759528899,561.990743102892,0.4914570140765539,-155.9498671500021,Common Ground Healthcare Cooperative,WI,10480129.86,-1715699.95,-1961917.58,203673.0,27446.0,88339949.0,113442455.0,433.734216120939,556.9832771157689,-8.423796723178821,-123.24906099482996
608,91237.0,"Healthfirst PHSP, Inc.",NY,6632379.19,-48556174.15,,401015.0,,161272546.6,107590270.4,402.16088325873096,268.2948777477152,-121.08318678852412,133.86600551101577,Healthfirst PHSP Inc.,NY,2161266.62,-15553342.32,,189265.0,,71467522.0,55171149.0,377.60559004570314,291.50212136422476,-82.17759395556494,86.10346868147838
609,74289.0,Oscar Insurance Corporation,NY,19771125.4,-30977083.32,,416880.0,,161499087.0,176497659.2,387.3994602763385,423.3776127422759,-74.30695480713875,-35.9781524659374,Oscar Insurance Corporation,NY,19687058.53,-44218095.76,,724618.0,,289943882.2,331945630.2,400.1334250598246,458.0974116016991,-61.022629523417855,-57.963986541874476
610,61430.0,Coventry Health and Life,KS,19219397.06,-18755986.82,-684315.4,641288.0,66865.0,163491388.5,187931271.1,254.94222330684497,293.05284224872446,-29.247369075984583,-38.110618941879494,Coventry Health and Life,KS,3045695.42,-11830329.41,-14621.47,182842.0,35293.0,56178091.43,49763626.23,307.24938159722603,272.1673698056245,-64.70247213441114,35.08201179160153
611,55957.0,"First Priority Life Insurance Company, Inc.",PA,22715787.15,-3237217.38,-305360.64,470448.0,468163.0,168011577.0,210195605.0,357.1310261707989,446.7988066693875,-6.88113751147842,-89.66778049858857,First Priority Life Insurance Company,PA,10257016.46,-6653749.71,3259788.02,430439.0,429620.0,177443910.0,186950728.0,412.23938815953017,434.3257186267973,-15.458054939259686,-22.086330467267146
612,38166.0,"Security Health Plan of Wisconsin, Inc.",WI,31487056.36,-10390482.3,-900331.9,368674.0,125902.0,169150496.0,230112614.0,458.8077705506762,624.1628484786017,-28.183387762630403,-165.35507792792555,"Security Health Plan of Wisconsin, Inc.",WI,12567946.68,-8972947.64,-1845484.62,332132.0,132597.0,179557227.0,209916524.0,540.6200757530139,632.0273987450772,-27.016209338455795,-91.40732299206331
613,94815.0,"ConnectiCare Insurance Company, Inc.",CT,17822555.02,-26170707.17,-10932640.17,482538.0,790744.0,169320298.0,166089425.7,350.8952621347956,344.1996810613879,-54.23553620647493,6.695581073407709,"ConnectiCare Insurance Company, Inc.",CT,11523325.35,-25322894.3,-3713490.75,515079.0,665995.0,193570640.1,205709363.6,375.8076724152994,399.37439421913916,-49.16312701546753,-23.566721803839755
614,16322.0,"UPMC Health Options, Inc.",PA,17829957.2,-3105783.44,5913428.11,630940.0,1517618.0,170872680.9,215887269.2,270.8223934130028,342.1676691919992,-4.922470345833201,-71.34527577899638,UPMC Health Options,PA,18516908.47,-5211297.35,12239314.33,1322261.0,1436131.0,409160383.5,470210509.0,309.4399543660442,355.6109640986159,-3.941201737024687,-46.17100973257169
615,29698.0,Priority Health,MI,14187510.7,-27447894.51,-2734798.34,497784.0,926042.0,171533872.0,159298734.0,344.59498899120905,320.0157779277759,-55.14017025456825,24.57921106343315,Priority Health,MI,14623284.2,-34476293.74,-2495450.95,934102.0,935416.0,328338278.0,317862401.0,351.5015255293319,340.2866078865049,-36.90848937268093,11.214917642827004
616,15438.0,Coventry Health Care of Nebraska Inc.,NE,19997409.37,-13630630.99,-516160.25,547175.0,131042.0,172505065.0,190002625.7,315.2648878329602,347.24288518298533,-24.910916964408095,-31.977997350025134,Coventry Health Care of Nebraska Inc.,NE,10568365.68,-14085301.0,-511279.04,511508.0,38974.0,193428464.7,199607881.8,378.1533518537344,390.23413475449064,-27.53681467347529,-12.080782900756219
617,50305.0,Wellmark of South Dakota,SD,8866320.54,-1043395.44,1566498.82,572020.0,353553.0,174208086.0,176193563.0,304.54894234467326,308.0199346176707,-1.8240541239816788,-3.470992272997421,"Wellmark of South Dakota, Inc",SD,3917071.73,8404038.14,-351961.4,428302.0,423868.0,147326961.0,148065533.0,343.9791572301787,345.7035759814337,19.621757871782062,-1.724418751254973
618,30751.0,Blue Cross and Blue Shield of Montana,MT,29263271.43,-4708322.25,-89903.73,555866.0,374972.0,174623320.2,233970780.9,314.1464313341705,420.9121998827056,-8.470246876045666,-106.7657685485351,Blue Cross and Blue Shield of Montana,MT,17130961.48,-5337903.73,157176.77,633417.0,451175.0,240394690.0,259904231.6,379.52042651207654,410.32089697624156,-8.427155775736995,-30.800470464165016
619,91716.0,Aetna Life Insurance Company,TX,19077598.96,-10218459.31,4559477.87,562121.0,762695.0,175730854.8,170561451.5,312.6210456467558,303.4247991090886,-18.17839808510979,9.196246537667207,Aetna Life Insurance Company,TX,22268041.61,2187611.73,7021712.97,983046.0,368909.0,347839204.3,383004577.2,353.8381767485957,389.6100255735744,2.22534014684969,-35.77184882497869
620,62141.0,Celtic Insurance Company,AR,8196167.49,-10893205.76,,511698.0,,178753728.3,191626223.4,349.334428315139,374.49085867054396,-21.288349299782293,-25.15643035540495,Celtic Insurance Company,AR,4667143.01,-3996497.96,,645597.0,,223290186.6,250007555.2,345.8662084860989,387.25018115016024,-6.190391157331896,-41.38397266406133
621,87269.0,Rocky Mountain Hos & Med Svc(Anthem BCBS),CO,3292837.76,-318263.67,-1239886.17,534111.0,677758.0,181263174.2,148064739.2,339.373602490868,277.21716871586614,-0.5958755202570252,62.15643377500186,Rocky Mountain Hos&Med Svc(Anthem BCBS),CO,27109001.49,43292191.96,947344.48,879410.0,687016.0,370760496.5,420520351.5,421.6014106048373,478.18463685880306,49.22867827293299,-56.583226253965734
622,99110.0,Health Net Life Insurance Company,CA,94347305.12,53436905.52,11418011.12,444015.0,1101301.0,187024958.0,479433200.0,421.2131527088049,1079.7680258549824,120.349324955238,-658.5548731461774,Health Net Life Insurance Company,CA,23086888.56,65553512.41,27189932.09,328744.0,1089874.0,169810875.1,280252072.4,516.5444087192466,852.4933455819726,199.4059584661621,-335.948936862726
623,49532.0,"Blue Choice Health Plan of South Carolina, Inc.",SC,18814117.01,3622506.76,-3934492.42,544809.0,244524.0,189594963.0,211322829.0,348.00262660859124,387.88424750692445,6.649131640630019,-39.88162089833321,"BlueChoice HealthPlan of South Carolina, Inc.",SC,23997367.97,4289951.73,-5221980.6,1227501.0,345943.0,479156919.0,558511625.0,390.35155083376713,454.9989164978277,3.4948661793350886,-64.64736566406054
624,37160.0,Blue Cross Blue Shield of North Dakota,ND,12584324.78,1716903.71,22846.4,514810.0,623553.0,194054519.0,175053351.0,376.9439579650745,340.03486917503545,3.3350240088576366,36.90908879003905,Blue Cross Blue Shield of North Dakota,ND,7183989.12,5450054.61,788699.06,461658.0,599004.0,189953360.2,176708427.7,411.4590458737853,382.76912281385785,11.805394057938994,28.68992305992748
625,76962.0,"ConnectiCare Benefits, Inc.",CT,20637447.76,4456584.71,,439258.0,,194807925.7,183674757.7,443.49317644755473,418.1477803477683,10.145710971684068,25.345396099786456,"ConnectiCare Benefits, Inc.",CT,14049522.77,-1673116.38,,610498.0,,272887365.9,278027677.8,446.99141667949766,455.41128357504857,-2.740576349144469,-8.41986689555091
626,34762.0,Blue Cross and Blue Shield of Kansas City,MO,22865750.61,20705929.36,-325653.6,659275.0,349948.0,197237281.5,232319618.5,299.1730029198741,352.38651321527436,31.407120488415305,-53.21351029540028,Blue Cross and Blue Shield of Kansas City,MO,15688168.11,16722536.07,1407580.23,723050.0,401885.0,254149725.1,284157223.9,351.49675001728787,392.99802766060435,23.12777272664408,-41.501277643316485
627,87718.0,Regence BlueShield,WA,32444683.34,25715713.27,21915964.21,552202.0,455891.0,200189096.0,218920708.0,362.5287412939468,396.4504076406822,46.56939538429778,-33.921666346735435,Regence BlueShield,WA,15120899.16,24185349.06,12958434.18,496278.0,594150.0,203678116.0,210651995.0,410.4113339700732,424.4636977661714,48.733470071210085,-14.052363796098177
628,18973.0,Coventry Health Care of Iowa Inc.,IA,23503386.5,-10780079.07,459305.01,616196.0,44953.0,201598194.8,218553382.6,327.165698576427,354.68159903667015,-17.494561908873152,-27.51590046024313,Aetna Health Inc. (a IA corp.),IA,8633362.73,-10630845.15,-547628.54,473825.0,38670.0,180042572.3,176259533.9,379.97693726586823,371.9928959003852,-22.436226771487366,7.984041365483051
629,95185.0,"Kaiser Foundation Health Plan of the Mid-Atlantic States, Inc.",VA,10975922.03,-39306435.97,-1753706.42,591522.0,107302.0,204436285.0,184696053.0,345.61061972335773,312.23868765658756,-66.4496603169451,33.37193206677017,"Kaiser Foundation Health Plan of the MidAtlantic States, Inc.",VA,6499213.85,-48146445.67,-3171646.65,760579.0,109760.0,243102908.0,229023660.0,319.6287407356764,301.117517049511,-63.302360004680644,18.51122368616541
630,59763.0,Tufts Health Public Plans Inc.,MA,4629223.87,,,688066.0,23154.0,207545372.0,151069668.0,301.6358488865894,219.55694366528792,,82.07890522130145,"Tufts Health Public Plans, Inc.",MA,4141413.43,,,1173969.0,39735.0,336200238.0,289964646.0,286.3791445941077,246.99514723131531,,39.38399736279237
631,41304.0,Neighborhood Health Plan,MA,25517727.66,,,590554.0,549573.0,211691538.8,269160627.4,358.4626279730558,455.7764868242362,,-97.31385885118038,"Neighborhood Health Plan, Inc",MA,16412212.24,,,786805.0,642086.0,287761626.9,388035590.7,365.7343648044941,493.17885715011977,,-127.44449234562569
632,31274.0,Highmark Blue Cross Blue Shield West Virginia,WV,33457193.36,-71601.45,1261985.57,511698.0,473363.0,213700381.0,278020361.0,417.6298930228377,543.328996791076,-0.13992911834715008,-125.69910376823827,Highmark Blue Cross Blue Shield West Virginia,WV,18730898.51,2324973.19,-1377750.65,499129.0,409542.0,249405995.0,294749497.0,499.6824368049142,590.5276932416269,4.658060721777336,-90.84525643671276
633,45532.0,"CareFirst of Maryland, Inc.",MD,23361093.08,22545287.16,7207643.04,670981.0,51225.0,214100821.7,226180077.9,319.08626578099825,337.08864766662543,33.60048520002802,-18.002381885627187,CareFirst of Maryland,MD,9220852.27,21010173.45,9161612.58,527754.0,69885.0,189994704.6,195001710.1,360.0061858365829,369.49357105772765,39.81054326447549,-9.487385221144734
634,10191.0,"Freelancers CO-OP of New Jersey, Inc.",NJ,25518743.04,-38582686.31,-7735504.78,563748.0,55523.0,216153196.0,210816361.0,383.4216635801812,373.95496037236495,-68.43959767484763,9.466703207816238,Freelancers CO-OP of New Jersey,NJ,15360457.2,13846054.57,-7147951.36,299362.0,103446.0,128580316.0,201954105.8,429.5144874767004,674.6150339722477,46.25187755961011,-245.1005464955473
635,16064.0,"Anthem Health Plans of Virginia, Inc.",VA,,,27889957.52,985484.0,1416206.0,217477958.0,165992563.8,220.68136874875697,168.43760406054284,,52.24376468821413,Anthem Health Plans of VA(Anthem BCBS),VA,,,27940259.33,441046.0,1167953.0,190445438.3,139200562.5,431.8040256571877,315.61461276148066,,116.18941289570705
636,18558.0,"Blue Cross and Blue Shield of Kansas, Inc.",KS,22071027.01,17980150.06,1209308.94,692644.0,1169721.0,220132355.0,284277498.0,317.8145699666784,410.42367796443773,25.958717696247998,-92.60910799775934,"Blue Cross and Blue Shield of Kansas, Inc",KS,11808950.32,31581487.09,-649337.25,574755.0,1056686.0,215666455.0,273525098.0,375.2319771032875,475.89859679341635,54.94773788831763,-100.66661969012887
637,77894.0,Kentucky Health Cooperative,KY,35150774.64,-2353554.57,-471751.15,623708.0,3394.0,221493442.3,324284775.7,355.12361922566333,519.9304413283139,-3.7734878661168363,-164.80682210265059,,,,,,,,,,,,,
638,19636.0,"HMO Louisiana, Inc.",LA,18992557.99,-30654005.69,-1581186.14,599791.0,532442.0,224819726.0,202707594.0,374.8301091546889,337.96371402705273,-51.10781203785986,36.86639512763617,"HMO Louisiana, Inc.",LA,11110876.79,-46288576.05,-1630163.09,830256.0,454954.0,337103824.0,287937814.0,406.0239540575437,346.80606222659037,-55.75217288402613,59.217891830953306
639,11721.0,Blue Cross & Blue Shield of Mississippi,MS,8234968.46,2213375.4,27685.38,793293.0,816408.0,227165202.0,207890018.0,286.35725009548804,262.05956437281054,2.7901108417696867,24.2976857226775,Blue Cross Blue Shield of Mississippi,MS,4413878.6,-14760.32,-241806.75,718574.0,871515.0,225227066.0,198347078.0,313.43614714698833,276.0287430382953,-0.020541127288212488,37.407404108693015
640,63141.0,Humana Insurance Company,TX,22961195.74,16542107.09,-1192747.03,960435.0,291529.0,230141545.1,262184110.3,239.6221973376647,272.9847520134106,17.22355712775982,-33.36255467574594,Humana Insurance Company,TX,40825576.65,75959121.33,-1009234.4,825944.0,192074.0,254400868.6,434295724.0,308.0122485301667,525.817396821092,91.96643032699554,-217.80514829092527
641,21032.0,Kaiser Foundation Health Plan of Colo.,CO,20539222.46,-7630792.84,951160.48,829731.0,627193.0,231648599.0,261842374.0,279.18518049825786,315.57501648124514,-9.1967069327288,-36.38983598298728,Kaiser Foundation Health Plan of Colorado,CO,16419013.45,-59023683.88,-3316114.09,1287943.0,643960.0,402547882.0,378221551.0,312.55100730389466,293.6632684831549,-45.82786961845361,18.88773882073974
642,99969.0,Medical Health Insuring Corp. of Ohio,OH,39155019.99,21390181.45,98427.31,578453.0,8726.0,232610640.7,277168184.5,402.1253942844103,479.1542000819427,36.97825311650212,-77.02880579753241,Medical Mutual of Ohio,OH,19747201.84,28217818.37,32533.18,507466.0,3087.0,223050403.0,272026371.0,439.5376301072387,536.0484663011906,55.6053378354412,-96.51083619395189
643,48121.0,Cigna Health and Life Insurance Company,FL,82711915.66,73421679.32,,497891.0,63293.0,238338961.0,448394923.0,478.69706622533846,900.5885284128453,147.46536756036963,-421.8914621875069,Cigna Health and Life Insurance Company,FL,4687309.64,11336832.52,,110620.0,,51983771.0,62971090.0,469.931034171036,569.2559211715784,102.48447405532453,-99.32488700054239
644,20472.0,"Colorado Health Insurance Cooperative, Inc.",CO,38664334.67,-41180913.97,-819602.44,890026.0,26597.0,239276326.0,322392216.6,268.8419506845867,362.2278636803869,-46.269338165401905,-93.3859129958002,,,,,,,,,,,,,
